Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
0,0,-31.2136551670761974719425779767334461212158203125,32.794745995848160191599163226783275604248046875,-28.021117003639488984845229424536228179931640625,24.7961458109310086683763074688613414764404296875,46.156912144775702699917019344866275787353515625,15.1465089328462596540703088976442813873291015625,-18.6836571243320719304392696358263492584228515625,31.59946751119554164688452146947383880615234375,-8.4872917524742064188103540800511837005615234375,54.582422728320210580932325683534145355224609375,-21.421520766201780361370765604078769683837890625,6.698649261775102559113292954862117767333984375,32.656073647704005225023138336837291717529296875,73.93676479671540846538846381008625030517578125,-5.471558055251733776458422653377056121826171875,91.75803758943408183768042363226413726806640625,25.0421101052877901338433730415999889373779296875,10.7096832969015594017037074081599712371826171875,0.1676243963110408685679431073367595672607421875,-73.0405453995430207214667461812496185302734375,15.5624325656244621995938359759747982025146484375,56.8335892532098796436912380158901214599609375,-96.9636874266349906292816740460693836212158203125,12.538430912545521778156398795545101165771484375,-43.3135367797952000046279863454401493072509765625,42.38797615803497365050134249031543731689453125,-45.1941523107686435878349584527313709259033203125,-99.867814267023419461111188866198062896728515625,-47.11139107754252819404428009875118732452392578125,3.06836993039314620546065270900726318359375,-11970292.099435769021511077880859375,
0,30,-100,99.99999883584678173065185546875,99.999993108212947845458984375,89.43091854207006008437019772827625274658203125,-95.31129947754351405819761566817760467529296875,61.7187471039869706146419048309326171875,95.984498363915946583801996894180774688720703125,-19.56466853608486644588992930948734283447265625,-100,-63.816283169159731869513052515685558319091796875,37.6810746588001848067506216466426849365234375,-50.28367418569597901978340814821422100067138671875,83.41863634610052713469485752284526824951171875,-26.516022888598030249340808950364589691162109375,72.444267098895323897522757761180400848388671875,40.8007894039155871723778545856475830078125,-79.25607887545044150101603008806705474853515625,98.860743036228399205356254242360591888427734375,-43.08423216992156312699080444872379302978515625,-99.9999523162841654766452847979962825775146484375,100,28.33129310243094778343220241367816925048828125,-79.44412184400579235443728975951671600341796875,-13.4199429567484145309208543039858341217041015625,-72.3558922233888637265408760868012905120849609375,-98.4530613754068184562129317782819271087646484375,51.593356521705487693907343782484531402587890625,-45.18283851099732828515698201954364776611328125,-17.5074877491005480578678543679416179656982421875,14.9394407670338154048295109532773494720458984375,-546258.14192022127099335193634033203125,
0,60,-100,-30.2661910490752603664077469147741794586181640625,53.41031438517626384054892696440219879150390625,-0.863631139710463457959122024476528167724609375,-99.9999974854290485382080078125,100,80.25607154244931962239206768572330474853515625,-78.027233569423486869709449820220470428466796875,-78.233413020668876924901269376277923583984375,-18.09397859454480794738628901541233062744140625,58.623714735411027731970534659922122955322265625,-91.50075735326407766478951089084148406982421875,53.55743420160314371969434432685375213623046875,-87.950311831187065081394393928349018096923828125,100,-100,-9.6080559561047920169585268013179302215576171875,-100,-38.97997847268822368960172752849757671356201171875,4.58717628023288170879823155701160430908203125,-98.492782050392776227454305626451969146728515625,-3.4005406087731415709640714339911937713623046875,-40.039062486039256327785551548004150390625,51.4223715177323583702673204243183135986328125,2.382639819379591017423081211745738983154296875,-27.563476592200686354772187769412994384765625,-0.05663677585698678740300238132476806640625,-76.9507110065200095050386153161525726318359375,-100,30.7617187804453351418487727642059326171875,-12677831.86102719791233539581298828125,
0,90,-82.9718601384600304982086527161300182342529296875,-41.33247517545998306331966887228190898895263671875,97.8619093070416283808299340307712554931640625,89.44165725015142243137233890593051910400390625,-99.733256827977783132155309431254863739013671875,8.076716984640057717115269042551517486572265625,65.20872650789300450924201868474483489990234375,-27.964041179037650408645276911556720733642578125,-62.10131472025562970884493552148342132568359375,-40.71600645331573531393587472848594188690185546875,39.51728561416206275680451653897762298583984375,83.398496914514936406703782267868518829345703125,65.378610083222980620121234096586704254150390625,-3.346315469440611423124209977686405181884765625,-70.144189421586730759372585453093051910400390625,-100,80.276412279409441907773725688457489013671875,-77.75465063232803686332772485911846160888671875,99.999456107616282451999722979962825775146484375,-31.064788282631155880153528414666652679443359375,-97.8937445203526266368498909287154674530029296875,-3.3998301959130543536957702599465847015380859375,65.43528003744671650565578602254390716552734375,99.999998323619365692138671875,68.924713127530338852011482231318950653076171875,-69.6369053259577839298799517564475536346435546875,-20.201072823303064751598867587745189666748046875,100,-100,100,-377271.2253285346669144928455352783203125,
0,120,-14.06225862774584811631939373910427093505859375,74.421345902239266933975159190595149993896484375,8.6919951505707473415895947255194187164306640625,-44.64212272889961496957766939885914325714111328125,-35.6985610760046512268672813661396503448486328125,100,-62.84792059167472899616768700070679187774658203125,-100,-89.8894417541775538893489283509552478790283203125,99.359677173048197573734796606004238128662109375,9.64915927258533656640793196856975555419921875,-71.124046615120960268541239202022552490234375,-79.387724627598117876914329826831817626953125,100,-56.1250574318983268540250719524919986724853515625,15.6562051073778860654783784411847591400146484375,56.9257677432442505960352718830108642578125,-100,31.814361301207526366852107457816600799560546875,-99.87914431837367601474397815763950347900390625,-78.763830191167954808406648226082324981689453125,-10.444703397910274134119390510022640228271484375,-12.3325347696273865949478931725025177001953125,99.99979324638837852035067044198513031005859375,46.319278270546192288747988641262054443359375,80.37283247811086539513780735433101654052734375,-65.5147113757009407208897755481302738189697265625,-2.0893608923278179645421914756298065185546875,-100,38.293103486833416582157951779663562774658203125,-321169.3179659710149280726909637451171875,
0,150,-16.314560341722000202935305424034595489501953125,7.0938381150117635343121946789324283599853515625,-59.74731123069005889192339964210987091064453125,-21.4749384954280486681454931385815143585205078125,-40.6772571012091930242604576051235198974609375,-37.2979214734625799110290245153009891510009765625,19.3967107495750923362720641307532787322998046875,99.99999958090484142303466796875,-9.7520319069158318825429887510836124420166015625,-16.97632025856904647298506461083889007568359375,-100,-47.096081158867121985167614184319972991943359375,-73.6651070820319233689588145352900028228759765625,-100,-100,67.813110344068405765938223339617252349853515625,78.80249241804762050378485582768917083740234375,-52.27620148851448078630710369907319545745849609375,79.687499995270627550780773162841796875,-23.72582539071464680091594345867633819580078125,8.04714949523264522213139571249485015869140625,46.537027076477414766486617736518383026123046875,83.171427478820902479128562845289707183837890625,-87.203747543320929480614722706377506256103515625,100,45.059511937447695117953117005527019500732421875,-75.445222290103600926158833317458629608154296875,-74.089978210183318196868640370666980743408203125,87.714736486718692276554065756499767303466796875,-20.5827437621966709002663264982402324676513671875,-7388707.810498676262795925140380859375,
0,180,-100,83.24003885109908651429577730596065521240234375,-18.3777330253221435896193725056946277618408203125,76.362679706970851611913531087338924407958984375,-100,-60.2499471884802773047340451739728450775146484375,100,-5.1095321553548700421742978505790233612060546875,-84.3089097142938754814167623408138751983642578125,-83.0281358172716892340758931823074817657470703125,-60.00976561568904799059964716434478759765625,-66.4062499921783455647528171539306640625,-42.88949941817892153039792901836335659027099609375,-100,-57.3735513625139219584525562822818756103515625,100,99.9999999068677425384521484375,-84.02146994695567627786658704280853271484375,49.761560175046696485878783278167247772216796875,10.5175008788978487928034155629575252532958984375,-7.351930045371858568614698015153408050537109375,100,37.15797344622154696480720303952693939208984375,99.842712236531724556698463857173919677734375,100,49.2563397039790515918866731226444244384765625,-100,-67.5462054478810642876851488836109638214111328125,-5.59394599534431335996487177908420562744140625,99.99999995343387126922607421875,-1157561.64112056535668671131134033203125,
0,210,-39.14959033465701310205986374057829380035400390625,5.0120421929778586900283698923885822296142578125,-11.5039378198571284883655607700347900390625,90.8944916890222884831018745899200439453125,34.2993723075602474636980332434177398681640625,-99.0039659196054486756111145950853824615478515625,100,-1.3142726154332677879210677929222583770751953125,-93.9468259443405173669816576875746250152587890625,-21.0876860006450925766330328769981861114501953125,-100,-56.51998518885113043097589979879558086395263671875,-29.3329369577888741105198278091847896575927734375,35.586017820887718698941171169281005859375,-11.837281266189478401429369114339351654052734375,-100,99.99997620470821857452392578125,7.02956409822905925466329790651798248291015625,-52.8982552124416116612337646074593067169189453125,-39.7382858534665501792915165424346923828125,-1.8199700633576156860726769082248210906982421875,-96.4196374631532506782605196349322795867919921875,-66.2881404548623009986840770579874515533447265625,100,92.053935721529143165753339417278766632080078125,31.165914361170933943867566995322704315185546875,-71.7375014377146698052456486038863658905029296875,-49.3184099321529316739542991854250431060791015625,-46.71216424245204734688741154968738555908203125,47.417570684900880451095872558653354644775390625,-2496431.895544764585793018341064453125,
0,240,100,92.6382073649759831823757849633693695068359375,-52.658079693247117347709718160331249237060546875,100,-35.7540942578935272422313573770225048065185546875,-100,91.5585744175032232305966317653656005859375,-44.9443099426441534660625620745122432708740234375,-99.99997555278241634368896484375,-5.8717950493730057814900646917521953582763671875,37.0131223781530707128695212304592132568359375,-60.83944946547025978134115575812757015228271484375,30.77318210405604759216657839715480804443359375,-100,-82.1727868593700208066366030834615230560302734375,-46.73099488642322540954410214908421039581298828125,100,11.0396715139596750532291480340063571929931640625,86.336914493315134677686728537082672119140625,-87.7471092594198722736109630204737186431884765625,36.29563640251188871843623928725719451904296875,67.363639587388291829483932815492153167724609375,-90.1844953163956546404733671806752681732177734375,-88.1460430072960576808327459730207920074462890625,6.445312478217601892538368701934814453125,-100,100,-74.99343789531695847472292371094226837158203125,-19.2518655954049648926229565404355525970458984375,-91.9629369378003644897034973837435245513916015625,-1131118.19192948262207210063934326171875,
0,270,-88.7892686735813612131096306256949901580810546875,-68.87674628963617351473658345639705657958984375,-28.3750335053482700686799944378435611724853515625,100,-24.8014408919963642574657569639384746551513671875,-74.27271161560730661221896298229694366455078125,76.918580424254429317443282343447208404541015625,14.0487189204545330767359700985252857208251953125,-20.3886268009405142720424919389188289642333984375,-33.7852073679178062093342305161058902740478515625,84.274058552522689069519401527941226959228515625,100,-76.1985682361290201924930443055927753448486328125,10.5188369076975760663117398507893085479736328125,28.17745337453146703410311602056026458740234375,3.881835961686874725273810327053070068359375,39.504241929274115818770951591432094573974609375,58.69155837192471381058567203581333160400390625,-99.99999976716935634613037109375,9.9174912809202169228228740394115447998046875,78.570134699943054101822781376540660858154296875,-44.70657597871184663063104380853474140167236328125,-68.6788948179871994170753168873488903045654296875,99.972837837406615335567039437592029571533203125,20.375317037192957059232867322862148284912109375,-99.8339510522396125224986462853848934173583984375,52.03105754964775542248389683663845062255859375,-48.85720674620410619581889477558434009552001953125,99.996948288752918188038165681064128875732421875,-68.397446435037409173673950135707855224609375,-218231.0336064739967696368694305419921875,
