Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
0,0,-8.11764705882352899379839072935283184051513671875,0.11764705882352899379839072935283184051513671875,2.3137254901960790931525480118580162525177001953125,-5.37254901960784270187332367640919983386993408203125,-0.5882352941176467453487930470146238803863525390625,0.3529411764705887577520115883089601993560791015625,1.843137254901961341602145694196224212646484375,-3.64705882352941213042640811181627213954925537109375,1.529411764705880472092758282087743282318115234375,-2.5490196078431370807493294705636799335479736328125,-20156.39300960902983206324279308319091796875,
0,10,5.7647058823529402360463791410438716411590576171875,-2.3921568627450984223514751647599041461944580078125,2.3137254901960790931525480118580162525177001953125,-2.15686274509803954657627400592900812625885009765625,-1.372549019607841813694903976283967494964599609375,0.5882352941176467453487930470146238803863525390625,2.941176470588235503100804635323584079742431640625,2.7843137254901950683461109292693436145782470703125,1.68627450980392268320429138839244842529296875,2.3137254901960790931525480118580162525177001953125,-5105.9979458112184147466905415058135986328125,
0,20,6.0784313725490193291989271529018878936767578125,-1.137254901960783826098122517578303813934326171875,0.7450980392156854037466473528183996677398681640625,-2.15686274509803954657627400592900812625885009765625,-1.294117647058822484495976823382079601287841796875,0.5882352941176467453487930470146238803863525390625,1.68627450980392268320429138839244842529296875,2.7843137254901950683461109292693436145782470703125,1.68627450980392268320429138839244842529296875,2.2352941176470597639536208589561283588409423828125,-3009.08707501816979856812395155429840087890625,
0,30,5.7647058823529402360463791410438716411590576171875,-2.15686274509803954657627400592900812625885009765625,1.058823529411764496899195364676415920257568359375,-2.07843137254902021737734685302712023258209228515625,-1.294117647058822484495976823382079601287841796875,0.5882352941176467453487930470146238803863525390625,0.4313725490196080869509387412108480930328369140625,0.03921568627450966459946357645094394683837890625,1.6078431372549033540053642354905605316162109375,1.215686274509803155297049670480191707611083984375,-763.59285481687902574776671826839447021484375,
0,40,6.0784313725490193291989271529018878936767578125,-1.215686274509803155297049670480191707611083984375,0.11764705882352899379839072935283184051513671875,-1.4509803921568629192506705294363200664520263671875,-1.294117647058822484495976823382079601287841796875,0.5882352941176467453487930470146238803863525390625,0.4313725490196080869509387412108480930328369140625,0.03921568627450966459946357645094394683837890625,1.6078431372549033540053642354905605316162109375,1.215686274509803155297049670480191707611083984375,-512.7510589855354510291363112628459930419921875,
0,50,6.0784313725490193291989271529018878936767578125,-0.980392156862745167700268211774528026580810546875,0.11764705882352899379839072935283184051513671875,-0.901960784313725838501341058872640132904052734375,-1.294117647058822484495976823382079601287841796875,0.5882352941176467453487930470146238803863525390625,0.4313725490196080869509387412108480930328369140625,0.03921568627450966459946357645094394683837890625,1.6078431372549033540053642354905605316162109375,1.215686274509803155297049670480191707611083984375,-443.45929603569840082855080254375934600830078125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
1,0,-0.1960784313725500993541572825051844120025634765625,1.7647058823529420124032185412943363189697265625,3.254901960784312819896513246931135654449462890625,-2.6274509803921564099482566234655678272247314453125,-1.294117647058822484495976823382079601287841796875,1.6078431372549033540053642354905605316162109375,-0.11764705882352899379839072935283184051513671875,-1.843137254901961341602145694196224212646484375,-4.11764705882352899379839072935283184051513671875,-3.64705882352941213042640811181627213954925537109375,-23431.89725316365002072416245937347412109375,
1,10,2.941176470588235503100804635323584079742431640625,2.862745098039216173901877482421696186065673828125,3.64705882352941301860482781194150447845458984375,-0.4313725490196080869509387412108480930328369140625,-0.4313725490196080869509387412108480930328369140625,-1.4509803921568629192506705294363200664520263671875,-0.7450980392156854037466473528183996677398681640625,-1.843137254901961341602145694196224212646484375,-1.7647058823529420124032185412943363189697265625,2.3137254901960790931525480118580162525177001953125,-4873.98623056432916200719773769378662109375,
1,20,-3.80392156862745078882426241762004792690277099609375,-0.1960784313725500993541572825051844120025634765625,0.9019607843137240621445016586221754550933837890625,-0.4313725490196080869509387412108480930328369140625,-0.4313725490196080869509387412108480930328369140625,-2.07843137254902021737734685302712023258209228515625,-0.11764705882352899379839072935283184051513671875,-1.843137254901961341602145694196224212646484375,-1.7647058823529420124032185412943363189697265625,0.7450980392156854037466473528183996677398681640625,-1643.487586695504205636098049581050872802734375,
