Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
0,0,-80.7000946073793699042653315700590610504150390625,-11.6794335764641203923019929789006710052490234375,46.818445387127297863116837106645107269287109375,-35.5937376018555227119577466510236263275146484375,8.7008270516067938160631456412374973297119140625,-9.5187231055635237453316221944987773895263671875,-52.80007324442274097009430988691747188568115234375,77.532273323770851902736467309296131134033203125,30.936613055818355633164173923432826995849609375,50.26093325601976857797126285731792449951171875,21.94586016418958251961157657206058502197265625,62.65755180516981681648758240044116973876953125,-56.32801293984801560554842581041157245635986328125,1.5228736228522592455192352645099163055419921875,-58.5192419202246156828550738282501697540283203125,25.168614764854879695121780969202518463134765625,-23.9478743858149982770555652678012847900390625,-73.76628925443282014384749345481395721435546875,51.432844019898084297892637550830841064453125,3.72020630512406569323502480983734130859375,43.095187231055632537390920333564281463623046875,91.735587633899939419279689900577068328857421875,-46.23249000518814000315614975988864898681640625,-10.6051820429090213337985915131866931915283203125,-0.2166814172795881177080445922911167144775390625,-42.5336466566972859482120838947594165802001953125,-88.0977813043610922250081785023212432861328125,96.838282418286695474307634867727756500244140625,28.43409527878657172550447285175323486328125,14.523758659627077349796309135854244232177734375,-3.823969237342453197925351560115814208984375,63.9210180974761215111357159912586212158203125,84.03271584215826806030236184597015380859375,-72.5394451734977252499447786249220371246337890625,63.084810937833793786921887658536434173583984375,95.031586657307656196280731819570064544677734375,70.17120883816033938273903913795948028564453125,58.500930814539032098764437250792980194091796875,36.173589281899467096081934869289398193359375,-86.17511520737326691232738085091114044189453125,-80.6085390789513809295385726727545261383056640625,-2.3224585711233913798423600383102893829345703125,-56.66371654408398939040125696919858455657958984375,-58.12860499893185561859354493208229541778564453125,-86.797692800683620362178771756589412689208984375,9.1769157994323649063517223112285137176513671875,80.5230872524185770089388824999332427978515625,-70.787682729575493567608646117150783538818359375,86.504715109714055643053143285214900970458984375,-39.67711416974395177703627268783748149871826171875,-112507.81383558132802136242389678955078125,
0,50,-0.0030518509475996324908919632434844970703125,46.513260292367334614027640782296657562255859375,100,48.832667012543112150524393655359745025634765625,25.50431836909086769082932732999324798583984375,35.172582171086759217359940521419048309326171875,76.091799676503796945326030254364013671875,-42.09418012024293176409628358669579029083251953125,9.1525009918515678464245866052806377410888671875,93.066194647053436028727446682751178741455078125,-61.88238166447951016380102373659610748291015625,-40.5194250312814716608045273460447788238525390625,50.27314065981016710793483071029186248779296875,-40.983306375316630010274820961058139801025390625,19.6813867610705841570961638353765010833740234375,-87.6827295754875279953921562992036342620849609375,21.48808252204963764597778208553791046142578125,-5.081331827753530205882270820438861846923828125,87.6827295754875422062468715012073516845703125,-100,-16.4342173528244899216588237322866916656494140625,-69.73174230170599230405059643089771270751953125,100,-100,35.575426496169939127867110073566436767578125,100,-1.358073671681864880156354047358036041259765625,-13.99884029663991213965346105396747589111328125,-31.9620349742118605718133039772510528564453125,35.416730246894729816631297580897808074951171875,-100,1.168858912930687665721052326261997222900390625,-2.9023102511673215531118330545723438262939453125,-51.82348094119083015129945124499499797821044921875,100,31.8216498306222774772322736680507659912109375,100,-63.23129978331858325191205949522554874420166015625,-41.5936765648365707193079288117587566375732421875,89.110995818964198633693740703165531158447265625,8.1453901791436464918660931289196014404296875,32.956938383129369185553514398634433746337890625,99.67040009765923969098366796970367431640625,15.5064546647541732227182365022599697113037109375,41.94769127475814229910611175000667572021484375,100,99.993896298104800735018216073513031005859375,-100,-100,100,-52155.25898280297406017780303955078125,
0,100,-31.5775017548142926671062014065682888031005859375,-17.6671651356547698696886072866618633270263671875,60.1611377300332605955190956592559814453125,76.451918088320582000960712321102619171142578125,-12.6499221778008319461150676943361759185791015625,-41.3068025757622052651640842668712139129638671875,-100,-49.99847407452620018375455401837825775146484375,71.7093417157506110015674494206905364990234375,-35.3984191412091462325406610034406185150146484375,-97.5402081362346251580675016157329082489013671875,-27.2621845149082986381472437642514705657958984375,100,-100,2.2370067445906016700973850674927234649658203125,-46.3789788506729365735736791975796222686767578125,69.60356456190680773943313397467136383056640625,-40.28138065736869322108759661205112934112548828125,-39.085055085909601757521159015595912933349609375,43.333231604968403871680493466556072235107421875,-100,-26.26117740409557654857053421437740325927734375,49.272133548997459229212836362421512603759765625,40.452284310434293956859619356691837310791015625,40.1104770043031066961702890694141387939453125,4.068117313150423797196708619594573974609375,-35.5510116885891278570852591656148433685302734375,16.843165379802854886293062008917331695556640625,-55.119479964598525612018420360982418060302734375,25.107577745902887045303941704332828521728515625,26.3344218268379819392066565342247486114501953125,-12.875759147923218961295788176357746124267578125,49.65056306649984207979287020862102508544921875,-100,100,38.15118869594408579359878785908222198486328125,100,-43.70555742057558035185138578526675701141357421875,-50.29145176549577200830754009075462818145751953125,100,1.1810663167211004065393353812396526336669921875,0.0030518509475996324908919632434844970703125,48.991363261818293040050775744020938873291015625,56.0716574602496393708861432969570159912109375,8.5787530137028085164274671114981174468994140625,99.90234076967681176029145717620849609375,100,-47.9720450453199873663834296166896820068359375,-26.3954588457899745890244957990944385528564453125,17.70378734702597967043402604758739471435546875,-44049.5149361824951483868062496185302734375,
0,150,-11.056855983153781153305317275226116180419921875,52.70851771599473067908547818660736083984375,24.997711111789300275631831027567386627197265625,100,-34.586626789147629779108683578670024871826171875,-53.68511001922666281416240963153541088104248046875,-55.015717032380138107328093610703945159912109375,-66.01458784752952624330646358430385589599609375,-55.21713919492172095715432078577578067779541015625,-21.4453566087832285802505793981254100799560546875,37.101351969969783795022522099316120147705078125,-76.952421643726921729466994293034076690673828125,34.46455275124361605776357464492321014404296875,-20.059816278572952796821482479572296142578125,30.942716757713554898145957849919795989990234375,-78.3501693777275960428596590645611286163330078125,26.3893551438947753240427118726074695587158203125,-45.18875698110904437498902552761137485504150390625,-73.5709707937864294535756926052272319793701171875,-100,-56.93227942747275704959974973462522029876708984375,-99.7131260109256203350014402531087398529052734375,100,33.78704184087649764478555880486965179443359375,41.477706228827770473799319006502628326416015625,100,33.60393078402051969533204101026058197021484375,99.957274086733605145127512514591217041015625,-24.3568224127933490308350883424282073974609375,38.743247779778442918541259132325649261474609375,-100,-34.824671163060401113398256711661815643310546875,-3.042695394756918858547578565776348114013671875,-50.938444166386915412658709101378917694091796875,48.4176152836695337100536562502384185791015625,33.005767998290963305407785810530185699462890625,100,-48.1673635059663638458005152642726898193359375,-72.808008056886507119997986592352390289306640625,54.527420880764196908785379491746425628662109375,50.627155369731752898587728850543498992919921875,-27.103488265633103537766146473586559295654296875,38.810388500625634833340882323682308197021484375,45.73198644978180027464986778795719146728515625,14.920499282815029573612264357507228851318359375,84.10596026490065924008376896381378173828125,39.5489364299447743178461678326129913330078125,-98.03460798974577983244671486318111419677734375,-100,-44.792016357921085045745712704956531524658203125,-47585.6447389734748867340385913848876953125,
0,200,11.5207373271889395027756108902394771575927734375,37.87652211066011886941851116716861724853515625,29.61821344645528597538941539824008941650390625,63.7073885311441472367732785642147064208984375,-67.4977874080629902664441033266484737396240234375,-15.9276100955229367173160426318645477294921875,21.469771416364011429322999902069568634033203125,11.7038483840449174522291286848485469818115234375,29.97833185827204260931466706097126007080078125,33.51237525559253072060528211295604705810546875,83.52000488296152980183251202106475830078125,-56.27307962279122222071237047202885150909423828125,99.993896298104800735018216073513031005859375,-100,-33.7870418408764834339308436028659343719482421875,-100,30.09430219428082864396856166422367095947265625,10.849330118717006143924663774669170379638671875,-30.918301950132757838218822143971920013427734375,8.1759086886196428167750127613544464111328125,-37.6140629291665362643470871262252330780029296875,-62.920010986663413632413721643388271331787109375,62.13263344218268002805416472256183624267578125,-60.28931546983245226556391571648418903350830078125,-70.09796441541794820295763202011585235595703125,56.1876277962584254055400379002094268798828125,67.89452803125095670111477375030517578125,82.818079165013585907217930071055889129638671875,-74.999237037263100091877277009189128875732421875,-35.929441206091496496810577809810638427734375,-100,10.52583391827141667818068526685237884521484375,-6.6805017242957802636738051660358905792236328125,-41.3922544022949949749090592376887798309326171875,100,2.7008880886257458087129634805023670196533203125,99.957274086733605145127512514591217041015625,-100,-58.87936033204137942220768309198319911956787109375,68.803979613635675605110009200870990753173828125,28.928495132297740610738401301205158233642578125,-7.187108981597333468016586266458034515380859375,-33.103427228614151545116328634321689605712890625,-2.04779198583941024480736814439296722412109375,99.456770531327236994911800138652324676513671875,100,100,-90.6002990813928619218131643719971179962158203125,-84.905545213171791374406893737614154815673828125,25.92547379985961697457241825759410858154296875,-46749.9603092159959487617015838623046875,
0,250,-100,7.8463087862788825077586807310581207275390625,-16.0802026429029183418606407940387725830078125,100,-100,-100,42.594683675649292808884638361632823944091796875,-41.2152470473342162904373253695666790008544921875,-87.255470442823565235812566243112087249755859375,47.4654377880184483728953637182712554931640625,-16.1656544694357080516056157648563385009765625,-100,-85.113071077608566383787547238171100616455078125,0.894192327646720741540775634348392486572265625,-3.6408581804864610376171185635030269622802734375,-61.015655995361186114678275771439075469970703125,100,-33.88470107119968588449410162866115570068359375,-100,99.74364452040163087076507508754730224609375,-45.78081606494338728907678159885108470916748046875,-41.4960173345133824795993859879672527313232421875,44.676046021912299011091818101704120635986328125,-32.3709830011902255364475422538816928863525390625,35.892818994720300906919874250888824462890625,49.87640003662221488411887548863887786865234375,-16.1412396618549109916784800589084625244140625,-24.820703756828521591160097159445285797119140625,76.15283669545578959514386951923370361328125,19.083223975341041978026623837649822235107421875,-100,58.964812158574176237380015663802623748779296875,100,-19.901120029297771907295100390911102294921875,100,16.4098025452436928617316880263388156890869140625,100,-100,-100,-7.4434644611957168081062263809144496917724609375,93.96954252754295566774089820683002471923828125,-67.802972502822967726388014853000640869140625,86.05914487136448087767348624765872955322265625,-32.889797662282177270753891207277774810791015625,2.859584337900940909094060771167278289794921875,100,29.154332102420113415064406581223011016845703125,-37.69951475569934018494677729904651641845703125,-88.818018127994633914568112231791019439697265625,-100,-48193.257700592759647406637668609619140625,
0,300,-63.26792199468977884180276305414736270904541015625,-63.011566515091402607140480540692806243896484375,24.5582445753349247752339579164981842041015625,97.216711935789049903178238309919834136962890625,-78.984954374828333811819902621209621429443359375,-40.28748435926389248606938053853809833526611328125,7.5167088839381221987423487007617950439453125,14.841151158177439128849073313176631927490234375,-100,94.14044618060853508723084814846515655517578125,-100,57.090975676747945044553489424288272857666015625,73.94940031128879809330101124942302703857421875,7.010101626636554783544852398335933685302734375,-13.3335367900631780457842978648841381072998046875,-76.3786736655781766103245900012552738189697265625,99.853511154515217640437185764312744140625,49.78484450819422590939211659133434295654296875,71.5140232551042345221503637731075286865234375,62.16925565355387561794486828148365020751953125,28.318124942777785690850578248500823974609375,1.5961180455946504253006423823535442352294921875,57.93328653828547203374910168349742889404296875,-100,10.25727103488264901898219250142574310302734375,48.1795709097567623757640831172466278076171875,5.1973021637623304513908806256949901580810546875,3.799554429761656137998215854167938232421875,-99.5727408673360372404204099439084529876708984375,27.0302438428907265688394545577466487884521484375,13.5593737601855508501103031449019908905029296875,99.774163029877627195673994719982147216796875,53.410443433942674573700060136616230010986328125,-88.3846552934354718900067382492125034332275390625,100,54.02691732535782875856966711580753326416015625,57.76238288521989261425915174186229705810546875,-34.916226691488390088125015608966350555419921875,-87.8536332285531216257368214428424835205078125,8.6764122440259967561360099352896213531494140625,-21.6528824732200035896312328986823558807373046875,-89.190343943601789078456931747496128082275390625,-5.6611835077974745900064590387046337127685546875,-24.6131778923917323709247284568846225738525390625,81.603442487868875332424067892134189605712890625,32.865382854701380210826755501329898834228515625,97.033600878933071953724720515310764312744140625,-31.388286996063101241816184483468532562255859375,-78.5699026459547695822038804180920124053955078125,-100,-41825.240907049155794084072113037109375,
0,350,-58.4643086031678222980190184898674488067626953125,77.404095583971667338119004853069782257080078125,-57.73186437574388918392287450842559337615966796875,32.4137089144566061804653145372867584228515625,-94.2930387279885309226301615126430988311767578125,-100,-85.6074709311197210581667604856193065643310546875,-31.113620410779134317635907791554927825927734375,-16.971343119602039450910524465143680572509765625,4.5930356761375747964848414994776248931884765625,100,-20.1940977202673508372754440642893314361572265625,54.692220831934577063293545506894588470458984375,26.7860957670827275478586670942604541778564453125,-99.945066682943206615163944661617279052734375,-17.325357829523596819853992201387882232666015625,67.973876155888547145877964794635772705078125,-67.6503799554429718909887014888226985931396484375,-88.1954405346842804647167213261127471923828125,-45.57329020050661227969612809829413890838623046875,-20.4809717093417162914192886091768741607666015625,-77.87408062990203916342579759657382965087890625,34.65987121188999253718066029250621795654296875,-2.06610309152500803975271992385387420654296875,-76.122318185979793270234949886798858642578125,100,24.857325968199717181050800718367099761962890625,-4.6357615894039696513573289848864078521728515625,19.2358165227210378134259372018277645111083984375,11.7648854029969101020469679497182369232177734375,-83.4101382488479288213056861422955989837646484375,53.025910214545120879847672767937183380126953125,100,-44.31592761009552106088449363596737384796142578125,72.637104403820927700508036650717258453369140625,13.5105441450239567302560317330062389373779296875,100,-76.091799676503796945326030254364013671875,-37.4980925931577502296931925229728221893310546875,71.8558305612353933611302636563777923583984375,9.1708120975371656413699383847415447235107421875,-48.5274819177831346905804821290075778961181640625,100,-26.4625995666371665038241189904510974884033203125,-4.6967986083559623011751682497560977935791015625,100,-0.0030518509475996324908919632434844970703125,-74.30341502121035546224447898566722869873046875,-100,-100,-46683.943019573503988794982433319091796875,
0,400,17.270424512466803435017936863005161285400390625,-18.08221686452833409930462948977947235107421875,68.443861201818918971184757538139820098876953125,-20.8899197363200670451988116838037967681884765625,-9.140293588061155105606303550302982330322265625,-36.04541154210028253146447241306304931640625,-4.2878505813776115473956451751291751861572265625,-5.85650196844386528027825988829135894775390625,-98.998992889187292121278005652129650115966796875,-2.969450972014527678766171447932720184326171875,-33.140049439985347135007032193243503570556640625,28.1533249916074055363424122333526611328125,100,-100,29.83794671468245951473363675177097320556640625,-64.989165929136021304657333530485630035400390625,22.6233710745567151434443076141178607940673828125,-25.2540665913876836157214711420238018035888671875,-48.0819116794335741360555402934551239013671875,-63.35947752311776781652952195145189762115478515625,-47.59971922971282509706725249998271465301513671875,-84.5881527146214153844994143582880496978759765625,45.402386547441011543924105353653430938720703125,-100,-100,100,98.889126255073705351605894975364208221435546875,100,-100,31.8399609363078752721776254475116729736328125,-43.49192785424359186663423315621912479400634765625,-18.5155796990874961238660034723579883575439453125,36.26514481032745607080869376659393310546875,-100,-21.97637867366557884452049620449542999267578125,74.864955595568716262278030626475811004638671875,87.1456038087100068878498859703540802001953125,-18.4179204687643078841574606485664844512939453125,8.2186346018860518825022154487669467926025390625,15.2745139927366011534104472957551479339599609375,22.10455641346476340913795866072177886962890625,10.629596850489832604580442421138286590576171875,42.930387279885252382882754318416118621826171875,79.076509903256322786546661518514156341552734375,89.385662404248165557874017395079135894775390625,1.6388439588610452801731298677623271942138671875,24.2957853938413563810172490775585174560546875,-92.5290688802758864994757459498941898345947265625,-10.837122714926607613961095921695232391357421875,48.7289040803246962241246365010738372802734375,-50235.274400240814429707825183868408203125,
0,450,47.178563798944054497042088769376277923583984375,47.087008270516065522315329872071743011474609375,47.154148991363257437114953063428401947021484375,85.81499679555651027840212918817996978759765625,100,13.6570329905087390898188459686934947967529296875,-100,-18.887905514694665498609538190066814422607421875,-100,84.38673055207982542924582958221435546875,100,-14.6092104861598528486865689046680927276611328125,-41.4716025269325854196722502820193767547607421875,-100,78.930021057771540426983847282826900482177734375,-88.2015442365794797296985052525997161865234375,1.6449476607562445451549137942492961883544921875,-45.21317178868984143491616123355925083160400390625,-35.3556932279427513776681735180318355560302734375,16.6295358134708664010759093798696994781494140625,-53.98419141209143390369717963039875030517578125,-100,58.494827112643832833782653324306011199951171875,-100,-47.13583788567766674759695888496935367584228515625,100,32.3587755973998127956292591989040374755859375,25.91937009796441770959063433110713958740234375,-80.883205664235362064573564566671848297119140625,-15.085299233985409728120430372655391693115234375,61.229285561693160389040713198482990264892578125,14.761803033539848684085882268846035003662109375,99.383526108584845815130393020808696746826171875,-99.822992645039221315528266131877899169921875,-1.5350810266426577754828031174838542938232421875,9.3478194524979443258416722528636455535888671875,100,-0.729392376476340587032609619200229644775390625,-56.3951536606952146257754066027700901031494140625,52.043214209418010796071030199527740478515625,29.81963560899686171978828497231006622314453125,17.502365184484375504325726069509983062744140625,15.3599658192693908631554222665727138519287109375,100,94.390697958311733373193419538438320159912109375,49.91912594988860973899136297404766082763671875,84.2646565141758401296101510524749755859375,-47.14194158757286601257874281145632266998291015625,-33.99456770531327265416621230542659759521484375,-100,-45526.0665139156117220409214496612548828125,
