Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
0,0,29.59990234076968818044406361877918243408203125,66.50898770104066670683096162974834442138671875,-14.04156620990630699452594853937625885009765625,50.828577532273328642986598424613475799560546875,-79.9188207647938497757422737777233123779296875,-44.761497848445088720836793072521686553955078125,70.37873470259711439211969263851642608642578125,8.1698049867244435517932288348674774169921875,-53.032013916440320144829456694424152374267578125,59.019745475630969622216071002185344696044921875,86.474196600238059318144223652780055999755859375,78.42951750236517227676813490688800811767578125,-51.6464735862300443614003597758710384368896484375,0.912503433332318536486127413809299468994140625,86.907559434797207131850882433354854583740234375,-86.3277077547532627477266942150890827178955078125,10.776085695974614964143256656825542449951171875,-56.5294351023895984553746529854834079742431640625,32.3465681936094142656656913459300994873046875,14.529862361522276614778093062341213226318359375,-32.651753288369405936464318074285984039306640625,-2.6581621753593509538404759950935840606689453125,-54.01470992156743022860609926283359527587890625,60.478530228583622374571859836578369140625,81.261635181737716493444168008863925933837890625,64.0858180486465016656438820064067840576171875,40.830713827936648385730222798883914947509765625,34.20819727164524692852864973247051239013671875,-73.4916226691488390088125015608966350555419921875,22.22052674947354944379185326397418975830078125,18.741416669209883139046723954379558563232421875,-72.0023194067201757206930778920650482177734375,-31.089205603198337257708772085607051849365234375,93.41410565507982255439856089651584625244140625,77.196569719534892328738351352512836456298828125,-86.4558854945524473123441566713154315948486328125,-93.87188329721976742803235538303852081298828125,-13.8523514511551155692359316162765026092529296875,-61.81524094363231114357404294423758983612060546875,-28.4463026825769844663227559067308902740478515625,-94.3845942564165198973569204099476337432861328125,34.50727866451001091263606213033199310302734375,97.93694875942259159273817203938961029052734375,-44.6699423200170855352553189732134342193603515625,73.430585650196832148139947094023227691650390625,22.4707785271767335188997094519436359405517578125,-61.86407055879391236885567195713520050048828125,-49.96795556505020385884563438594341278076171875,-78.3196508682515997179507394321262836456298828125,-54.36262092959379543799514067359268665313720703125,-114319885.86689920723438262939453125,
0,50,32.3831904049806098555563949048519134521484375,42.600787377544492073866422288119792938232421875,-63.61583300271615115661916206590831279754638671875,-23.3252967925046590380588895641267299652099609375,-100,100,100,-100,-61.70537430951872437390193226747214794158935546875,-40.867336039307843975620926357805728912353515625,45.384075441755413748978753574192523956298828125,-63.94543290505691146563549409620463848114013671875,100,6.22882778405102044416707940399646759033203125,1.8402661214026210245719994418323040008544921875,-37.022003845332193350259331054985523223876953125,49.595629749443020273247384466230869293212890625,-33.6771752067628966642587329261004924774169921875,-60.44190801721243389010851387865841388702392578125,78.19757683034760020746034570038318634033203125,-79.180272835474710291236988268792629241943359375,-100,56.700338755455192085719318129122257232666015625,-100,-100,1.168858912930687665721052326261997222900390625,-59.77660451063569979623935068957507610321044921875,-100,100,-28.879665517136146490884129889309406280517578125,-83.855708487197489375830627977848052978515625,-97.3998229926450420634864713065326213836669921875,100,-52.43385113071077086033255909569561481475830078125,19.2907498397778311982619925402104854583740234375,-32.2367015594958417068482958711683750152587890625,-10.5563524277474272139443201012909412384033203125,-91.7783135471663626958616077899932861328125,58.03094576860866027345764450728893280029296875,-100,100,-43.77269814142277226665100897662341594696044921875,-63.042085024567398932049400173127651214599609375,-99.9755851924192029400728642940521240234375,86.614581743827642412725253961980342864990234375,100,-5.2949613940855186910994234494864940643310546875,-5.203405865657515505517949350178241729736328125,45.084994048890649764871341176331043243408203125,-95.4893642994476152807692415080964565277099609375,-3153695.3151069120503962039947509765625,
0,100,96.691793572801913114744820632040500640869140625,100,-39.96398815881831723118011723272502422332763671875,-79.7112949003570747663616202771663665771484375,52.977080599383526759993401356041431427001953125,45.79912717062899218944949097931385040283203125,25.54094058046206328072003088891506195068359375,-97.216711935789049903178238309919834136962890625,-83.849604785302290110848844051361083984375,-100,88.4090701010162547390791587531566619873046875,-26.999725333414716033075819723308086395263671875,100,29.294717246009696509645436890423297882080078125,99.224829859309664925604010932147502899169921875,-62.30964079714346581795325619168579578399658203125,100,-24.1065706350901791665819473564624786376953125,-100,100,-100,-42.00872829371014205435130861587822437286376953125,48.2100894192327587006730027496814727783203125,-100,-48.64955595568712709564351825974881649017333984375,86.437574388866863728253520093858242034912109375,99.035615100558487711168709211051464080810546875,28.318124942777785690850578248500823974609375,-100,100,85.369426557206935513022472150623798370361328125,3.378398998992878432545694522559642791748046875,-54.832605975524160157874575816094875335693359375,-55.9923093356120489261229522526264190673828125,-100,53.483687856685065753481467254459857940673828125,-100,25.55925168614766107566538266837596893310546875,45.097201452681048294834909029304981231689453125,47.038178655354471402461058460175991058349609375,74.26068910794396060737199150025844573974609375,-50.27314065981017421336218831129372119903564453125,-100,3.506576738792062997163156978785991668701171875,-31.6080202642902889920151210390031337738037109375,61.204870754112363329113577492535114288330078125,36.643574327829838921388727612793445587158203125,-74.30951872310555472722626291215419769287109375,100,54.17950987273781038311426527798175811767578125,-194796721.9000856578350067138671875,
0,150,-100,-2.7924436170537347834397223778069019317626953125,-84.960478530228584759242949075996875762939453125,-41.4593951231421868897086824290454387664794921875,-100,-95.6114383373516005804049200378358364105224609375,67.522202215643773115516523830592632293701171875,39.4634846034119846081011928617954254150390625,-100,63.542588579973738660555682145059108734130859375,90.350047303689706268414738588035106658935546875,-0.784325693533133971868664957582950592041015625,91.375469222083182785354438237845897674560546875,21.195104831080044505142723210155963897705078125,55.113376262703326347036636434495449066162109375,-34.3729972228156412938915309496223926544189453125,-56.65761284218879012541947304271161556243896484375,-89.2880031739249915290201897732913494110107421875,66.08172856837671815810608677566051483154296875,29.251991332743301654772949405014514923095703125,-49.7543259987182153736284817568957805633544921875,1.3092440565202849711567978374660015106201171875,97.80266731772820776313892565667629241943359375,-76.714377269814150395177421160042285919189453125,-27.951902829065829791943542659282684326171875,-36.33838923306985435601745848543941974639892578125,-22.6722006897183092632985790260136127471923828125,100,58.03704947050385953843942843377590179443359375,-5.032502212591936086027999408543109893798828125,-82.5617236854152025671282899565994739532470703125,-29.099398785363320030228351242840290069580078125,-100,60.936307870723595669915084727108478546142578125,100,64.922025208288829389857710339128971099853515625,37.67509994811854312501964159309864044189453125,26.4320810571611701789151993580162525177001953125,100,46.751304666280105948317213915288448333740234375,-74.803918576616723612460191361606121063232421875,6.52790917691578442827449180185794830322265625,-35.7646412549211163423024117946624755859375,100,-92.4924466689046909095850423909723758697509765625,46.04327524643696278872084803879261016845703125,-100,-45.54887539292581521976899239234626293182373046875,54.844813379314558687838143669068813323974609375,-1.052888576921901631067157723009586334228515625,-84795203.33189804852008819580078125,
0,200,-14.5298623615222624039233778603374958038330078125,68.279061250648510394967161118984222412109375,-67.162083803827016481591272167861461639404296875,-8.7252418591875908759902813471853733062744140625,100,80.0653096102786321353050880134105682373046875,35.319071016571541576922754757106304168701171875,100,100,63.524277474288140865610330365598201751708984375,24.0516373180333857817458920180797576904296875,-100,100,39.024018066957609107703319750726222991943359375,100,53.032013916440320144829456694424152374267578125,46.40949736014891868762788362801074981689453125,63.029877620777000402085832320153713226318359375,29.53276161992249626564444042742252349853515625,100,-100,57.82341990417188526407699100673198699951171875,36.3017670216986516606993973255157470703125,-70.14679403057954232281190343201160430908203125,-31.186864833521525497417314909398555755615234375,-11.2155522324289762536864145658910274505615234375,50.17548142948697886822628788650035858154296875,-52.861110263374740725339506752789020538330078125,80.4864650410473814190481789410114288330078125,100,82.634968108157607957764412276446819305419921875,-100,15.231788079470192087683244608342647552490234375,-22.6111636707663166134807397611439228057861328125,-8.5604419080172107214821153320372104644775390625,-100,35.483870967741921731430920772254467010498046875,100,-71.7398602252265931156216538511216640472412109375,100,-100,94.982757042146062076426460407674312591552734375,-4.3122653889584086073227808810770511627197265625,16.2877285073397075620960094965994358062744140625,-100,13.71807000946074595049140043556690216064453125,74.41328165532394223191658966243267059326171875,-56.70644245735038424527374445460736751556396484375,100,100,-547669.467567625804804265499114990234375,
0,250,-45.42680135502181570927859866060316562652587890625,83.7763603625598989310674369335174560546875,80.6329538865321637786109931766986846923828125,-55.034028138065735902273445390164852142333984375,-86.742759483626826977342716418206691741943359375,-23.7159337137974262077477760612964630126953125,-25.68132572405164637530106119811534881591796875,-100,-99.072237311929683301059412769973278045654296875,100,44.932401501510668140326743014156818389892578125,-92.925809503463852934146416373550891876220703125,28.318124942777785690850578248500823974609375,-98.956266975920897266405518166720867156982421875,100,-46.5010528885769218732093577273190021514892578125,-79.7845393230994659461430273950099945068359375,-47.56309701834162950717654894106090068817138671875,-100,7.400738547929307742379023693501949310302734375,100,-37.94366283150731078421813435852527618408203125,-50.87130344553971639243172830902040004730224609375,100,100,-62.35847041230505993780752760358154773712158203125,-100,69.26175725577564890045323409140110015869140625,-53.33109530930509123436422669328749179840087890625,93.94512771996215860781376250088214874267578125,-45.94561601611377454901230521500110626220703125,60.698263496810824335625511594116687774658203125,-10.14130069887386298432829789817333221435546875,57.243568224127926669098087586462497711181640625,-100,-75.090792565691089066604035906493663787841796875,22.03131199072237222935655154287815093994140625,99.676503799554438955965451896190643310546875,25.174718466750078960103564895689487457275390625,100,-89.2941068758201907940019736997783184051513671875,-26.6335032197027459233140689320862293243408203125,-26.5358439893795576836055261082947254180908203125,41.758476516006936662961379624903202056884765625,87.6827295754875422062468715012073516845703125,-25.87054048280282358973636291921138763427734375,52.885525070955537785266642458736896514892578125,-12.814722128971226311477948911488056182861328125,-19.162572099978632422789814881980419158935546875,51.664784691915656367200426757335662841796875,-2547054600.74241733551025390625,
0,300,100,-99.981688894314402205054648220539093017578125,-89.5138401440473643333461950533092021942138671875,100,5.3743095187231091358626144938170909881591796875,95.8800012207403824504581280052661895751953125,51.59764397106846445240080356597900390625,8.8473158970915761756259598769247531890869140625,-55.9739982299264511311776004731655120849609375,69.82940153202918054375913925468921661376953125,78.917813653981141897020279429852962493896484375,-38.42585528122805982320642215199768543243408203125,-100,-100,2.0599993896298229856256511993706226348876953125,-5.4658650471510981105893733911216259002685546875,-7.2420422986541410637073568068444728851318359375,-8.5665456099124099864638992585241794586181640625,31.601916562395075516178621910512447357177734375,100,-99.176000244148070805749739520251750946044921875,-75.5302591021454503561471938155591487884521484375,-38.24274422437208187375290435738861560821533203125,-62.5415814691610449926884029991924762725830078125,0.704977568895543527105473913252353668212890625,-16.1839655751213058465509675443172454833984375,100,-21.83599353007599574993946589529514312744140625,-10.32441175572984093378181569278240203857421875,-100,29.59990234076968818044406361877918243408203125,-56.57216101565600041567449807189404964447021484375,-17.380291146580390204690047539770603179931640625,-27.5307473982970662973457365296781063079833984375,-65.81926938688314976388937793672084808349609375,-34.855189672536397438307176344096660614013671875,-30.814539017914370333528495393693447113037109375,-100,-49.88250373851741414910065941512584686279296875,13.77910702841273860030923970043659210205078125,100,-27.8847621082186236662892042659223079681396484375,-99.7375408185064173949285759590566158294677734375,36.075930051576278856373392045497894287109375,98.15668202764976513208239339292049407958984375,59.90478225043489146628417074680328369140625,35.062715536973172447687829844653606414794921875,29.111606189153718560191919095814228057861328125,99.200415051728867865676875226199626922607421875,90.20355845820489548714249394834041595458984375,-31941434599.5712890625,
0,350,100,77.288125247962881303465110249817371368408203125,-1.065095980712300161030725575983524322509765625,100,45.200964384899435799525235779583454132080078125,59.648426770836493915339815430343151092529296875,-19.864497817926576317404396831989288330078125,100,-100,-84.6125675222022124444265500642359256744384765625,100,-52.25684377574999217586082522757351398468017578125,-21.189001129184845240160939283668994903564453125,22.4768822290719327838814933784306049346923828125,-46.6658528397473020277175237424671649932861328125,-99.5544297616504394454750581644475460052490234375,4.5319986571855821466670022346079349517822265625,-29.2031617175817217457733931951224803924560546875,98.76705221716969163026078604161739349365234375,77.159947508163696738847647793591022491455078125,-2.4994659260841700643140939064323902130126953125,34.39741203039642414296395145356655120849609375,-100,96.2828455458235339392558671534061431884765625,-20.6701864680928935058545903302729129791259765625,-18.564409314249104454574990086257457733154296875,-57.24967192602313303950722911395132541656494140625,-73.78460036011841793879284523427486419677734375,100,-100,100,-39.5550401318399593719732365570962429046630859375,-73.77849665822321867381106130778789520263671875,10.24506363109225048901862464845180511474609375,-47.30674153874324616708690882660448551177978515625,27.2133548997467045182929723523557186126708984375,-99.4140446180608563508940278552472591400146484375,-100,-61.18655964842677263959558331407606601715087890625,-1.3702810754722776209746371023356914520263671875,-45.56108279671621374973256024532020092010498046875,33.103427228614151545116328634321689605712890625,-100,-28.061769463179416561615653336048126220703125,100,100,-64.592425305948069080841378308832645416259765625,-100,100,-75.74999237037263810634613037109375,-11221151.7169389538466930389404296875,
0,400,65.30655842768641150541952811181545257568359375,100,-55.26596881008331507700859219767153263092041015625,68.541520432142107210893300361931324005126953125,100,22.4402600177007371939907898195087909698486328125,69.49369792779322096976102329790592193603515625,-100,-62.968840601825007752267993055284023284912109375,-20.3161717581713361369111225940287113189697265625,0.1800592059083783169626258313655853271484375,-61.93731498153630354863707907497882843017578125,-56.0594500564592408409225754439830780029296875,-16.5990173039948700761669897474348545074462890625,-100,26.05365153965880153918988071382045745849609375,-58.72066408276619853268130100332200527191162109375,22.2693563646351577745008398778736591339111328125,-42.24066896572771412365909782238304615020751953125,100,-84.25244911038544159964658319950103759765625,67.436750389110983405771548859775066375732421875,100,100,-100,-100,-28.177739799188202596269547939300537109375,-29.6975615710928622092978912405669689178466796875,-100,-47.28843043305764837214155704714357852935791015625,-26.5663624988555540085144457407295703887939453125,-23.026215399639880843096761964261531829833984375,-93.5117648854029965832523885183036327362060546875,70.41535691396830998201039619743824005126953125,30.75350199896234926200122572481632232666015625,71.306497390667431091060279868543148040771484375,-60.966826380199591994824004359543323516845703125,99.255348368785661250512930564582347869873046875,-33.7870418408764834339308436028659343719482421875,-75.005340739158299356859060935676097869873046875,-100,-52.952665791802729700066265650093555450439453125,-100,91.265602587969596015682327561080455780029296875,-100,62.76131473738820432117790915071964263916015625,-100,-33.5184789574877157747323508374392986297607421875,-97.6744895779290089876667479984462261199951171875,65.72161015655996152418083511292934417724609375,-1020859.017942416481673717498779296875,
0,450,70.51301614429149822171893902122974395751953125,-37.4736777855769531697660568170249462127685546875,-68.4072389904477091704393387772142887115478515625,100,-23.4839930417798399275852716527879238128662109375,9.6041749320963134550765971653163433074951171875,14.816736350596642068921937607228755950927734375,-84.4721823786126293498455197550356388092041015625,-93.066194647053436028727446682751178741455078125,-41.5265358439893788045083056204020977020263671875,24.997711111789300275631831027567386627197265625,65.97796563615833065341576002538204193115234375,100,27.4880214850306714424732490442693233489990234375,34.48286385692921385270892642438411712646484375,100,9.76897488326670782043947838246822357177734375,66.52729880672626450177631340920925140380859375,-14.20636616107668714903411455452442169189453125,-89.4039735099337775636740843765437602996826171875,-99.993896298104800735018216073513031005859375,91.363261818292784255390870384871959686279296875,2.981658375804926208729739300906658172607421875,69.82329783013398127877735532820224761962890625,45.255897701956229184361291117966175079345703125,79.4610431226539049021084792912006378173828125,-18.3874019592883115592485410161316394805908203125,61.259804071169156713949632830917835235595703125,100,-95.129245887630844435989274643361568450927734375,-9.3173009430219480009327526204288005828857421875,69.17630542924285919070825912058353424072265625,100,100,14.664143803216660444377339445054531097412109375,100,-100,-61.13162633136997925475952797569334506988525390625,32.480849635303826516974368132650852203369140625,-24.1798150578325703463633544743061065673828125,-100,-91.247291482283998220736975781619548797607421875,100,54.466383861812204258967540226876735687255859375,-19.302957243568215517370845191180706024169921875,-73.76018555253762087886570952832698822021484375,-46.5804010132145123179725487716495990753173828125,-100,50.529496139408564658879186026751995086669921875,100,-661274.973337105475366115570068359375,
