Repeat,FitnessEvaluateCountReachTarget
0,1769
Repeat,FitnessEvaluateCountReachTarget
1,1679
Repeat,FitnessEvaluateCountReachTarget
2,2099
Repeat,FitnessEvaluateCountReachTarget
3,4199
Repeat,FitnessEvaluateCountReachTarget
4,2039
Repeat,FitnessEvaluateCountReachTarget
5,3029
Repeat,FitnessEvaluateCountReachTarget
6,15030
Repeat,FitnessEvaluateCountReachTarget
7,15030
Repeat,FitnessEvaluateCountReachTarget
8,2189
Repeat,FitnessEvaluateCountReachTarget
9,5188
Repeat,FitnessEvaluateCountReachTarget
10,15030
Repeat,FitnessEvaluateCountReachTarget
11,1619
Repeat,FitnessEvaluateCountReachTarget
12,2218
Repeat,FitnessEvaluateCountReachTarget
13,2489
Repeat,FitnessEvaluateCountReachTarget
14,2549
Repeat,FitnessEvaluateCountReachTarget
15,3209
Repeat,FitnessEvaluateCountReachTarget
16,15030
Repeat,FitnessEvaluateCountReachTarget
17,12689
Repeat,FitnessEvaluateCountReachTarget
18,2219
Repeat,FitnessEvaluateCountReachTarget
19,1709
Repeat,FitnessEvaluateCountReachTarget
20,6749
Repeat,FitnessEvaluateCountReachTarget
21,1259
Repeat,FitnessEvaluateCountReachTarget
22,8399
Repeat,FitnessEvaluateCountReachTarget
23,6719
Repeat,FitnessEvaluateCountReachTarget
24,1919
Repeat,FitnessEvaluateCountReachTarget
25,15030
Repeat,FitnessEvaluateCountReachTarget
26,1649
Repeat,FitnessEvaluateCountReachTarget
27,1649
Repeat,FitnessEvaluateCountReachTarget
28,2129
Repeat,FitnessEvaluateCountReachTarget
29,2339
Repeat,FitnessEvaluateCountReachTarget
30,15030
Repeat,FitnessEvaluateCountReachTarget
31,1708
Repeat,FitnessEvaluateCountReachTarget
32,7949
Repeat,FitnessEvaluateCountReachTarget
33,2279
Repeat,FitnessEvaluateCountReachTarget
34,2339
Repeat,FitnessEvaluateCountReachTarget
35,1679
Repeat,FitnessEvaluateCountReachTarget
36,1469
Repeat,FitnessEvaluateCountReachTarget
37,1859
Repeat,FitnessEvaluateCountReachTarget
38,14969
Repeat,FitnessEvaluateCountReachTarget
39,1979
Repeat,FitnessEvaluateCountReachTarget
40,15030
Repeat,FitnessEvaluateCountReachTarget
41,1469
Repeat,FitnessEvaluateCountReachTarget
42,1889
Repeat,FitnessEvaluateCountReachTarget
43,9749
Repeat,FitnessEvaluateCountReachTarget
44,2578
Repeat,FitnessEvaluateCountReachTarget
45,2219
Repeat,FitnessEvaluateCountReachTarget
46,1709
Repeat,FitnessEvaluateCountReachTarget
47,1559
Repeat,FitnessEvaluateCountReachTarget
48,2218
Repeat,FitnessEvaluateCountReachTarget
49,1529
Repeat,FitnessEvaluateCountReachTarget
50,9719
Repeat,FitnessEvaluateCountReachTarget
51,2069
Repeat,FitnessEvaluateCountReachTarget
52,1499
Repeat,FitnessEvaluateCountReachTarget
53,4169
Repeat,FitnessEvaluateCountReachTarget
54,1379
Repeat,FitnessEvaluateCountReachTarget
55,2009
Repeat,FitnessEvaluateCountReachTarget
56,2069
Repeat,FitnessEvaluateCountReachTarget
57,2639
Repeat,FitnessEvaluateCountReachTarget
58,15030
Repeat,FitnessEvaluateCountReachTarget
59,1679
Repeat,FitnessEvaluateCountReachTarget
60,10589
Repeat,FitnessEvaluateCountReachTarget
61,2849
Repeat,FitnessEvaluateCountReachTarget
62,3959
Repeat,FitnessEvaluateCountReachTarget
63,1799
Repeat,FitnessEvaluateCountReachTarget
64,5699
Repeat,FitnessEvaluateCountReachTarget
65,2219
Repeat,FitnessEvaluateCountReachTarget
66,1738
Repeat,FitnessEvaluateCountReachTarget
67,2068
Repeat,FitnessEvaluateCountReachTarget
68,11639
Repeat,FitnessEvaluateCountReachTarget
69,1889
Repeat,FitnessEvaluateCountReachTarget
70,1829
Repeat,FitnessEvaluateCountReachTarget
71,12238
Repeat,FitnessEvaluateCountReachTarget
72,15030
Repeat,FitnessEvaluateCountReachTarget
73,1739
Repeat,FitnessEvaluateCountReachTarget
74,1619
Repeat,FitnessEvaluateCountReachTarget
75,1889
Repeat,FitnessEvaluateCountReachTarget
76,15030
Repeat,FitnessEvaluateCountReachTarget
77,1859
Repeat,FitnessEvaluateCountReachTarget
78,2189
Repeat,FitnessEvaluateCountReachTarget
79,2039
Repeat,FitnessEvaluateCountReachTarget
80,2788
Repeat,FitnessEvaluateCountReachTarget
81,1739
Repeat,FitnessEvaluateCountReachTarget
82,2609
Repeat,FitnessEvaluateCountReachTarget
83,1288
Repeat,FitnessEvaluateCountReachTarget
84,1919
Repeat,FitnessEvaluateCountReachTarget
85,2128
Repeat,FitnessEvaluateCountReachTarget
86,15030
Repeat,FitnessEvaluateCountReachTarget
87,1709
Repeat,FitnessEvaluateCountReachTarget
88,2339
Repeat,FitnessEvaluateCountReachTarget
89,3809
Repeat,FitnessEvaluateCountReachTarget
90,7919
Repeat,FitnessEvaluateCountReachTarget
91,1589
Repeat,FitnessEvaluateCountReachTarget
92,15030
Repeat,FitnessEvaluateCountReachTarget
93,4439
Repeat,FitnessEvaluateCountReachTarget
94,2069
Repeat,FitnessEvaluateCountReachTarget
95,2489
Repeat,FitnessEvaluateCountReachTarget
96,15030
Repeat,FitnessEvaluateCountReachTarget
97,2309
Repeat,FitnessEvaluateCountReachTarget
98,1799
Repeat,FitnessEvaluateCountReachTarget
99,15030
