Repeat,Generation,X1,F(x)
0,0,011101110111101011000110110110000010101011011111100111111111111001111101000100110001101011110101000110011001111011011011,79,
0,10,110101111111011110000111000111101011111101110111000110111000111111010111000000000000000110000110111111111011000111001111,93,
0,20,111101111111111000000111000111111011110111110111011101111000111111000111001000000000000110000111111111101011000111000111,98,
0,30,111111111111111000000111000111111111110101111111011101111000111111000111000000000000000110000111111111101111000111000111,100,
0,40,111111111111111000000111000111111111111101111111011101111000111111000111000000000000000110000111111111101011000111111111,102,
0,50,111111111111111011000111000111111111111101111111111111110000111111000111000000000000000110000111111111101111111111111111,105,
0,60,111111111111111111000111000111111111111111111111101111111000111111000111000000000000000111000111111111101111111111111111,108,
0,70,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,80,111111111111111111000111000111111111111111111111111111111000111111000111001000000000000111000111111111111111111111111111,110,
0,90,111111111111111111000111000111111111111111111111111111111000111111000111001000000000000111000111111111111111111111111111,110,
0,100,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,110,111111111111111111000111000111111111111111111111111111111000111111000111001000000000000111000111111111111111111111111111,110,
0,120,111111111111111111000111000111111111111111111111111111111000111011000111000000000000000111000111111111111111111111111111,109,
0,130,111111111111111111000111000111111110111111111111111111111000111011000111000000000000000111000111111111111111111111111111,108,
0,140,111111111111111111000111000111111111111101111111111111111000111111000111000000000000000111000111111111111111111111111111,109,
0,150,111111111111111111000111000111111111111111111111111111111000111111000111100000000000000111000111111111111111111111111111,110,
0,160,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,170,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,180,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,190,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,200,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,210,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,220,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,230,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,240,111111110111111111000111000111111111111111111111111111111000111111000110000000000000000111000111111111111111111111111111,109,
0,250,111111111111111111000111000111111111111111111111111111111000111111000111000000000010000111000111111111111111111111111111,109,
0,260,111111111111111111000111000111111111111111111111111111111000111111000111001000000000000111000111111111111111111111111111,110,
0,270,111111111111111111000111000111111111111111111111111111111000111111000111000000011000000111000111111111111111111111111111,110,
0,280,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,290,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,300,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,310,111111111111111111000111000111111111111111111111111111111000111111000111100000000000000111000111111111111111111111111111,110,
0,320,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,330,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,340,111111111111111111000111000111111111111111111111111111111000111111000111000000000000000111000111111111111111111111111111,110,
0,350,111111111111111111000111000111111111111111111111111111111000111111110110000000000000000111000111111111111111111111111111,110,
0,360,111111111111111111000111000111111111111111111111111111111000111111000110000000000000000111000111111111111111111111111111,110,
0,370,111111111111111111000111000111111111111111111111111111111000111111000110000000000000000111000111111111111111111111111111,110,
0,380,111111111111111111000111000111111111111111111111111111111000111111000110000000000000000111000111111111111111111111111111,110,
0,390,111111111111111111000111000111111111111111111111111111111000111111000110000000000000000111000111111111111111111111111111,110,
0,400,111111111111111111000111000111111111111111111111111111111000111111000110000000000000011111000111111111111111111111111111,110,
0,410,111111111111111111000111000111111111111111111111111111111000111111000110000010000000111111000111111111111111111111111111,110,
0,420,111111111111111111000111000111111111111111111111111111111000111111000110000000000100111111000111111111111111111111111111,110,
0,430,111111111111111111000111000111111111111111111111111111111000111111000110000000100000111111000111111111111111111111111111,110,
0,440,111111111111111111000111000111111111111111111111111111111000111111000110000000000000111111000111111111111111111111111111,110,
