Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
0,0,8.39597161821927073788174311630427837371826171875,1.377126726176850723959432798437774181365966796875,1.59349965667200876850984059274196624755859375,2.131837949187456615618430078029632568359375,2.921644922560464152638814994134008884429931640625,1.236743724727244142513882252387702465057373046875,1.514763103685051959246266051195561885833740234375,3.65224689097428978357129381038248538970947265625,-1.112535286488135710669666877947747707366943359375,3.228351262684061140362246078439056873321533203125,-11456.7685220384810236282646656036376953125,
0,10,8.05477988860913995949886157177388668060302734375,1.377126726176850723959432798437774181365966796875,1.59349965667200876850984059274196624755859375,2.131837949187456615618430078029632568359375,2.921339742122530225287846405990421772003173828125,1.236743724727244142513882252387702465057373046875,1.514763103685051959246266051195561885833740234375,3.65224689097428978357129381038248538970947265625,-1.112535286488135710669666877947747707366943359375,2.6033417257953761492217381601221859455108642578125,-8775.441230645667019416578114032745361328125,
0,20,9.333485923552299112770924693904817104339599609375,1.299305714503699249462442821823060512542724609375,1.452201113908596852297705481760203838348388671875,-2.3469901579308771744081241195090115070343017578125,-1.5510795757991910903683674405328929424285888671875,1.231860837720301304898384842090308666229248046875,1.407339589532309531705323024652898311614990234375,3.64187075608453625363836181350052356719970703125,-1.112230106050201783318698289804160594940185546875,0.7283131151293193994433750049211084842681884765625,-6073.716643311347070266492664813995361328125,
0,30,9.333485923552299112770924693904817104339599609375,0.8561837186236349594992134370841085910797119140625,-3.4163424124513621649157357751391828060150146484375,0.05539024948500781420079874806106090545654296875,-0.3010605020218211080873516038991510868072509765625,1.056076905470359150740478071384131908416748046875,1.358510719462881155550348921678960323333740234375,1.151598382543678411593646160326898097991943359375,-1.112230106050201783318698289804160594940185546875,0.7283131151293193994433750049211084842681884765625,-1920.530691281590634389431215822696685791015625,
0,40,8.08346684977492913048990885727107524871826171875,1.481193255512319950639721355400979518890380859375,-1.219043259327076356157704140059649944305419921875,0.05539024948500781420079874806106090545654296875,-0.3010605020218211080873516038991510868072509765625,1.056076905470359150740478071384131908416748046875,1.358510719462881155550348921678960323333740234375,1.151598382543678411593646160326898097991943359375,-0.799725337605860175926864030770957469940185546875,0.7283131151293193994433750049211084842681884765625,-225.459079074099719264268060214817523956298828125,
0,50,8.00534065766384372864195029251277446746826171875,1.480888075074386023288752767257392406463623046875,-1.219043259327076356157704140059649944305419921875,0.05050736247806497658530133776366710662841796875,-0.3010605020218211080873516038991510868072509765625,1.056076905470359150740478071384131908416748046875,1.358510719462881155550348921678960323333740234375,0.5265888456549934204531382420100271701812744140625,-0.799725337605860175926864030770957469940185546875,0.7283131151293193994433750049211084842681884765625,-219.96907452802366833566338755190372467041015625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
1,0,8.14999618524452529300106107257306575775146484375,-0.858625162127108154663801542483270168304443359375,-0.829022659647517201619848492555320262908935546875,6.441290913252458949500578455626964569091796875,2.2481116960402847126943015609867870807647705078125,-4.3373769741359584628526135929860174655914306640625,-3.4114595254444193273002383648417890071868896484375,-1.8666361486228737476267269812524318695068359375,-4.84275577935454304423501525889150798320770263671875,-5.82177462424658553885592482401989400386810302734375,-116184.69846716595930047333240509033203125,
1,10,-0.1680018310826287830650471732951700687408447265625,3.242999923704889653208738309331238269805908203125,0.7786678873884174123531920486129820346832275390625,-3.5588616769665062378180664381943643093109130859375,2.2481116960402847126943015609867870807647705078125,-4.3373769741359584628526135929860174655914306640625,-3.4044403753719389982279608375392854213714599609375,3.004348821240558464751302381046116352081298828125,-1.9374380102235448930514394305646419525146484375,-2.22186617837796607233258328051306307315826416015625,-22328.56671768540036282502114772796630859375,
1,20,-0.1680018310826287830650471732951700687408447265625,3.242999923704889653208738309331238269805908203125,0.4271000228885331040373785072006285190582275390625,-3.5588616769665062378180664381943643093109130859375,2.2481116960402847126943015609867870807647705078125,1.066758220798046608024378656409680843353271484375,-2.24322880903334098690038445056416094303131103515625,2.5355916685740442773067115922458469867706298828125,-1.213550011444265663840269553475081920623779296875,-2.22186617837796607233258328051306307315826416015625,-7961.8798413127815365442074835300445556640625,
1,30,-0.1582360570687431078340523527003824710845947265625,3.242999923704889653208738309331238269805908203125,0.7786678873884174123531920486129820346832275390625,-2.93385214007782035849913881975226104259490966796875,2.2481116960402847126943015609867870807647705078125,1.066758220798046608024378656409680843353271484375,-0.904402227817197257309089764021337032318115234375,2.5355916685740442773067115922458469867706298828125,-0.999923704890516518162257852964103221893310546875,-2.06012054627298457631923156441189348697662353515625,-5263.4277944913656028802506625652313232421875,
1,40,-0.1680018310826287830650471732951700687408447265625,0.7038986800946052113658879534341394901275634765625,0.7786678873884174123531920486129820346832275390625,-2.93324177920195250379720164346508681774139404296875,2.2630655374990471528917623800225555896759033203125,0.4417486839093616168838707380928099155426025390625,-0.904402227817197257309089764021337032318115234375,2.5307087815671014396912141819484531879425048828125,-0.999923704890516518162257852964103221893310546875,-0.810711833371481560561733203940093517303466796875,-3544.1349581066169776022434234619140625,
1,50,-0.4853894865339132280723788426257669925689697265625,1.070115205615319808885033125989139080047607421875,0.7689021133745317371221972280181944370269775390625,-2.6219577325093457176308220368809998035430908203125,2.3341725795376522256674434174783527851104736328125,1.056992446784160932793383835814893245697021484375,-0.904402227817197257309089764021337032318115234375,2.5307087815671014396912141819484531879425048828125,-0.999923704890516518162257852964103221893310546875,-0.810711833371481560561733203940093517303466796875,-3168.354854244533271412365138530731201171875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
2,0,7.82528419928282659157048328779637813568115234375,2.834058136873427002910830196924507617950439453125,7.29274433508812336413029697723686695098876953125,-1.5846494239719230989749121363274753093719482421875,2.3515678644998860846726529416628181934356689453125,-4.03036545357442577142137452028691768646240234375,1.497062638284884172890087938867509365081787109375,-5.4528114747844664833564820582978427410125732421875,-2.4122987716487376275154019822366535663604736328125,-3.71663996337834756644724620855413377285003662109375,-77652.651173670936259441077709197998046875,
2,10,2.7009994659342329015316863660700619220733642578125,-3.93362325474937080116433207876980304718017578125,-1.332875562676431258068987517617642879486083984375,-0.3672846570534833432475352310575544834136962890625,-0.3245593957427335141119328909553587436676025390625,-1.229419394216829886090636136941611766815185546875,-2.23529411764705887577520115883089601993560791015625,1.880979629205768333122250624001026153564453125,0.6742961776150142583219349035061895847320556640625,-0.3471427481498441380836084135808050632476806640625,-3431.48688691139614093117415904998779296875,
2,20,2.7009994659342329015316863660700619220733642578125,-1.965819790951400136691518127918243408203125,-1.4891279468986038381217440473847091197967529296875,-0.3672846570534833432475352310575544834136962890625,-0.3245593957427335141119328909553587436676025390625,-1.229419394216829886090636136941611766815185546875,-2.23376821545738923902035821811296045780181884765625,-0.6196688792248412624985576258040964603424072265625,0.977035172045471966839613742195069789886474609375,-0.03463797970550075433493475429713726043701171875,-1276.253909027374675133614800870418548583984375,
2,30,0.25070572976272131882069515995681285858154296875,-1.965819790951400136691518127918243408203125,-0.4148928053711760099986349814571440219879150390625,-0.05477988860913995949886157177388668060302734375,-0.3462272068360423560307026491500437259674072265625,-0.5946440833142592197191333980299532413482666015625,-1.080186160067139411466996534727513790130615234375,-0.6196688792248412624985576258040964603424072265625,0.6840619516288999335529297241009771823883056640625,-0.03463797970550075433493475429713726043701171875,-249.990728142145798074125195853412151336669921875,
2,40,5.221484702830547774965452845208346843719482421875,-1.887693598840314734843559563159942626953125,-0.5711451895933468136945521109737455844879150390625,-0.5186541542687113093279549502767622470855712890625,-0.3242542153047995867609643028117716312408447265625,-0.5946440833142592197191333980299532413482666015625,-1.061875333791103770408881246112287044525146484375,-0.6196688792248412624985576258040964603424072265625,0.19577325093461439564634929411113262176513671875,-0.3282215609979406423235559486784040927886962890625,-146.4028637354796273939427919685840606689453125,
2,50,5.221484702830547774965452845208346843719482421875,-1.887693598840314734843559563159942626953125,-0.5711451895933468136945521109737455844879150390625,-0.5210955977721827281357036554254591464996337890625,-0.3242542153047995867609643028117716312408447265625,-0.5946440833142592197191333980299532413482666015625,-0.983749141680018368560922681353986263275146484375,-0.4634164950026704588026404962874948978424072265625,0.6739909971770803309709663153626024723052978515625,-0.3282215609979406423235559486784040927886962890625,-138.294896345452826835753512568771839141845703125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
3,0,4.5473411154345004803190022357739508152008056640625,7.52132448310063495000576949678361415863037109375,-9.073472190432593009745687595568597316741943359375,-2.94422827496757388843207081663422286510467529296875,3.94522011139086004050113842822611331939697265625,5.8437476157778274199472434702329337596893310546875,-5.9197375448233771066952613182365894317626953125,-1.009689478904402193393252673558890819549560546875,-4.915388723582818641943958937190473079681396484375,-0.02700846875715257056072005070745944976806640625,-182655.84162038794602267444133758544921875,
3,10,-5.10276951247425092361709175747819244861602783203125,-0.2235446707866035609413302154280245304107666015625,-0.4512092774853133647638969705440104007720947265625,0.05508506904707388684983015991747379302978515625,-5.25871671625848779996204029885120689868927001953125,-2.29175249866483543570438996539451181888580322265625,-0.7747005416952763567906004027463495731353759765625,1.67772945754177271737717092037200927734375,-2.5023270008392461960511354845948517322540283203125,-0.3297474631876102790783988893963396549224853515625,-18394.8581067623235867358744144439697265625,
3,20,-5.10276951247425092361709175747819244861602783203125,-0.06729228656443098088857368566095829010009765625,-0.4512092774853133647638969705440104007720947265625,0.13321126115815928869778872467577457427978515625,-1.5086594949263751885837336885742843151092529296875,-1.6758983749141673769145199912600219249725341796875,-0.7747005416952763567906004027463495731353759765625,0.4667734798199436596632949658669531345367431640625,-0.01632715342946511327681946568191051483154296875,-0.1933318074311447531954399892129004001617431640625,-565.1041867852699169816332869231700897216796875,
3,30,2.4022278171969180249334385734982788562774658203125,-0.2235446707866035609413302154280245304107666015625,-0.4512092774853133647638969705440104007720947265625,0.15274280918593063915977836586534976959228515625,-1.5074387731746394791798593359999358654022216796875,-1.6618600747692067187699649366550147533416748046875,-0.7747005416952763567906004027463495731353759765625,0.4667734798199436596632949658669531345367431640625,-0.01693751430533296797875664196908473968505859375,-0.1844815747310608600173509330488741397857666015625,-478.90457346545423433781252242624759674072265625,
3,40,4.897383077744716928236812236718833446502685546875,-0.2235446707866035609413302154280245304107666015625,-0.4512092774853133647638969705440104007720947265625,0.15274280918593063915977836586534976959228515625,-1.5074387731746394791798593359999358654022216796875,-0.3923094529640653860269594588316977024078369140625,-0.7801937895780870491080349893309175968170166015625,1.401846341649498839387888438068330287933349609375,-0.1731898985275055480315131717361509799957275390625,-0.5336079957274737495254157693125307559967041015625,-396.99704559837806527866632677614688873291015625,
3,50,0.4075684748607617535753888660110533237457275390625,-0.1820401312275894412096022279001772403717041015625,-0.4609750514991990399948917911387979984283447265625,0.15274280918593063915977836586534976959228515625,-1.5074387731746394791798593359999358654022216796875,-0.4118410009918367364889491000212728977203369140625,-0.911421377889677586381367291323840618133544921875,0.4643320363164722408555462607182562351226806640625,-0.1722743572137037659786074073053896427154541015625,-0.1832608529793251506134765804745256900787353515625,-166.187826401294870493074995465576648712158203125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
4,0,8.15701533531700562207333859987556934356689453125,2.5108720531013961618782559526152908802032470703125,2.3683527885862520889759252895601093769073486328125,-0.901960784313725838501341058872640132904052734375,-7.4987411306935225496772545739077031612396240234375,4.5705348287174789589926149346865713596343994140625,5.147631036850537356031054514460265636444091796875,2.2536049439230954050117361475713551044464111328125,-1.336232547493704458929641987197101116180419921875,-2.19958800640878937571187634603120386600494384765625,-96992.34161142192897386848926544189453125,
4,10,3.348897535667962443994838395155966281890869140625,2.6405737392233152860399059136398136615753173828125,-3.117570763714045511960648582316935062408447265625,-1.393911650263216728262705146335065364837646484375,0.4570077058060579844323001452721655368804931640625,-0.829022659647517201619848492555320262908935546875,2.915541313801785605619443231262266635894775390625,1.6285954070344104138712282292544841766357421875,-1.336232547493704458929641987197101116180419921875,-1.225146868085754903177075902931392192840576171875,-3787.38251761449237164924852550029754638671875,
4,20,5.8489356832227041849137094686739146709442138671875,2.6478980697337295424631520290859043598175048828125,-1.176012817578392599671133211813867092132568359375,-1.049668116273746676370137720368802547454833984375,0.6132600900282287881282172747887670993804931640625,-0.848554207675288552081838133744895458221435546875,2.916151674677653460321380407549440860748291015625,1.6285954070344104138712282292544841766357421875,-1.336232547493704458929641987197101116180419921875,-0.949263752193484577901472221128642559051513671875,-2633.25885716484344811760820448398590087890625,
4,30,2.7244983596551453075562676531262695789337158203125,-1.6490424963759817700292842346243560314178466796875,-1.019760433356221795975216082297265529632568359375,-0.4246585793850616852296298020519316196441650390625,0.6132600900282287881282172747887670993804931640625,-0.789959563591974500695869210176169872283935546875,0.4155031662470438647005721577443182468414306640625,1.6285954070344104138712282292544841766357421875,-1.4863813229571984919630267540924251079559326171875,-0.948348210879682795848566456697881221771240234375,-454.61653432798169660600251518189907073974609375,
4,40,2.6848249027237347519303511944599449634552001953125,0.22598611429007320339223952032625675201416015625,-1.019760433356221795975216082297265529632568359375,-0.4246585793850616852296298020519316196441650390625,0.6132600900282287881282172747887670993804931640625,-0.789959563591974500695869210176169872283935546875,0.4155031662470438647005721577443182468414306640625,1.6285954070344104138712282292544841766357421875,-1.4863813229571984919630267540924251079559326171875,-0.6358434424353394120998927974142134189605712890625,-366.43466820760176005933317355811595916748046875,
4,50,2.7049668116273739570942780119366943836212158203125,-1.5635919737544821117580795544199645519256591796875,-1.078355077439535847361185005865991115570068359375,-0.3465323872739762833816712372936308383941650390625,0.6132600900282287881282172747887670993804931640625,-0.789959563591974500695869210176169872283935546875,0.4155031662470438647005721577443182468414306640625,0.3895628290226600398682421655394136905670166015625,-1.258106355382619057081683422438800334930419921875,-0.6358434424353394120998927974142134189605712890625,-194.434901063159799150525941513478755950927734375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
5,0,-1.6585030899519335179093104670755565166473388671875,5.3264667734798205600554865668527781963348388671875,6.534065766384372864195029251277446746826171875,-1.271534294651711860524301300756633281707763671875,-6.5395590142671853328693032381124794483184814453125,-1.6389715419241621674473208258859813213348388671875,0.17990386816205017339598271064460277557373046875,0.3132677195391782021260951296426355838775634765625,-2.5636682688639655935958217014558613300323486328125,3.344930189974821388432246749289333820343017578125,-72349.487708516753627918660640716552734375,
5,10,6.1391622796978708720416761934757232666015625,-3.084611276417181358056041062809526920318603515625,0.4734874494544900613846039050258696079254150390625,-1.6279850461585407828124516527168452739715576171875,-0.914473182269016859891053172759711742401123046875,-1.6389715419241621674473208258859813213348388671875,0.18478675516899301101148012094199657440185546875,0.3208972304875263859003098332323133945465087890625,-0.4661631189440758049613577895797789096832275390625,-0.14297703517204496392878354527056217193603515625,-804.1071727798852180058020167052745819091796875,
5,20,8.639200427252614389317386667244136333465576171875,-3.084611276417181358056041062809526920318603515625,0.4734874494544900613846039050258696079254150390625,-1.6279850461585407828124516527168452739715576171875,-0.914473182269016859891053172759711742401123046875,-1.6389715419241621674473208258859813213348388671875,0.18478675516899301101148012094199657440185546875,0.3208972304875263859003098332323133945465087890625,-0.4661631189440758049613577895797789096832275390625,-0.14297703517204496392878354527056217193603515625,-719.647069791117473869235254824161529541015625,
5,30,9.208972304875256753575740731321275234222412109375,-3.085831998168917067459915415383875370025634765625,0.4734874494544900613846039050258696079254150390625,-1.6279850461585407828124516527168452739715576171875,-0.915693904020752569294927525334060192108154296875,-1.6389715419241621674473208258859813213348388671875,0.17990386816205017339598271064460277557373046875,0.3160143434805835482848124229349195957183837890625,-0.4649423971923400955574834370054304599761962890625,-0.14328221560997889127975213341414928436279296875,-706.412572434532876286539249122142791748046875,
5,40,9.208972304875256753575740731321275234222412109375,-0.5857938506141753265410443418659269809722900390625,0.4734874494544900613846039050258696079254150390625,-1.6273746852826729281105144764296710491180419921875,-0.2894636453803318687505452544428408145904541015625,-1.6365300984206907486395721207372844219207763671875,0.17746242465857875458823400549590587615966796875,0.3160143434805835482848124229349195957183837890625,-0.3868162050812546937095248722471296787261962890625,-0.14328221560997889127975213341414928436279296875,-538.3446145342405770861660130321979522705078125,
5,50,6.1425192645151440729023306630551815032958984375,-0.5857938506141753265410443418659269809722900390625,0.4734874494544900613846039050258696079254150390625,-0.3779659723811708005314358160831034183502197265625,-0.914473182269016859891053172759711742401123046875,-1.6365300984206907486395721207372844219207763671875,0.18234531166552159220373141579329967498779296875,0.3208972304875263859003098332323133945465087890625,-0.4646372167544061682065148488618433475494384765625,-0.10421911955443619035577285103499889373779296875,-369.088536579292849637567996978759765625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
6,0,-5.20897230487525764175416043144650757312774658203125,6.990005340657663879255778738297522068023681640625,0.03006027313649184407040593214333057403564453125,-0.2772564278629747747118017286993563175201416015625,-0.7447928587777514763956787646748125553131103515625,-1.7634851606012063029993441887199878692626953125,3.63973449301899876218158169649541378021240234375,-1.6298161287861443469182631815783679485321044921875,-3.69008926527809588691297904006205499172210693359375,-2.977492942702372857866066624410450458526611328125,-39373.3945846321948920376598834991455078125,
6,10,0.8690012970168599082398941391147673130035400390625,3.46395056076905660802367492578923702239990234375,0.05203326466773461334014427848160266876220703125,-0.2772564278629747747118017286993563175201416015625,-0.7496757457846943140111761749722063541412353515625,-1.7634851606012063029993441887199878692626953125,1.139696345464255244905871222727000713348388671875,-1.5788509956511784793065089615993201732635498046875,1.822384985122454281736281700432300567626953125,-0.3913939116502636039740536944009363651275634765625,-2289.812484959309585974551737308502197265625,
6,20,0.8690012970168599082398941391147673130035400390625,2.5526817730983442089609525282867252826690673828125,0.05203326466773461334014427848160266876220703125,-0.2973983367666139798757285461761057376861572265625,-0.7463187609674211131505217053927481174468994140625,1.795529106584268674851045943796634674072265625,-0.788738841840238791291994857601821422576904296875,0.7231250476844426344769090064801275730133056640625,1.995727473868925017086439765989780426025390625,-1.6054016937514301588407761300913989543914794921875,-1236.890016211906868193182162940502166748046875,
6,30,0.9080643930724026091638734214939177036285400390625,1.091477836270694723452834296040236949920654296875,1.272755016403447569928175653330981731414794921875,-0.2735942626077676465001786709763109683990478515625,-0.7496757457846943140111761749722063541412353515625,-1.7634851606012063029993441887199878692626953125,1.076218814373998355904404888860881328582763671875,-0.3288319218738084970254931249655783176422119140625,1.666132600900283478040364570915699005126953125,-0.3993286030365457150992369861342012882232666015625,-776.29977521835962761542759835720062255859375,
6,40,0.9068436713206668997599990689195692539215087890625,0.7606622415503156986460453481413424015045166015625,0.18387121385519122895857435651123523712158203125,-0.2748149843595033559040530235506594181060791015625,-0.7463187609674211131505217053927481174468994140625,1.7875944151979865637258626520633697509765625,0.02151522087434187824328546412289142608642578125,-0.3288319218738084970254931249655783176422119140625,0.4551766231784544203264886164106428623199462890625,-0.3993286030365457150992369861342012882232666015625,-344.6754512191413368782377801835536956787109375,
6,50,0.9068436713206668997599990689195692539215087890625,0.7020675974670016472600764245726168155670166015625,1.272755016403447569928175653330981731414794921875,-0.2735942626077676465001786709763109683990478515625,-0.11978332188906648525517084635794162750244140625,-1.337453269245440168333516339771449565887451171875,0.02151522087434187824328546412289142608642578125,-0.3288319218738084970254931249655783176422119140625,0.4551766231784544203264886164106428623199462890625,-0.4188601510643170655612266273237764835357666015625,-124.78774155762317832341068424284458160400390625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
7,0,-0.814984359502556543475293437950313091278076171875,0.5683985656519414675358348176814615726470947265625,2.910658426794842768003945820964872837066650390625,1.553215838864726805468308157287538051605224609375,1.340199893186845514492233633063733577728271484375,-1.5901426718547337912923467229120433330535888671875,1.5700007629510963624852593056857585906982421875,2.079957274738688965953770093619823455810546875,-1.191577019913022894570531207136809825897216796875,-3.027237354085603016073946491815149784088134765625,-5444.6906530015867247129790484905242919921875,
7,10,9.185168230716410420200190856121480464935302734375,0.5683985656519414675358348176814615726470947265625,2.913099870298314186811694526113569736480712890625,1.514152742809184104544328874908387660980224609375,1.340199893186845514492233633063733577728271484375,-1.7439536125734349525373545475304126739501953125,1.5700007629510963624852593056857585906982421875,0.6312657358663305018353639752604067325592041015625,-1.4967574578469520218959587509743869304656982421875,-0.6157015335317002069359659799374639987945556640625,-1688.574323120433064104872755706310272216796875,
7,20,8.872663462272068812808356597088277339935302734375,1.819333180743115008226595818996429443359375,0.5668726634622718307809918769635260105133056640625,1.514152742809184104544328874908387660980224609375,1.340199893186845514492233633063733577728271484375,-1.7439536125734349525373545475304126739501953125,0.4762340733958954075433211983181536197662353515625,0.943770504310673885584037634544074535369873046875,-1.4186312657358666200480001862160861492156982421875,-0.6157015335317002069359659799374639987945556640625,-477.6815794212717491973307915031909942626953125,
