Repeat,Generation,X1,F(x)
0,0,111101001110010101101111111011011111110110011010111010010111101000101101111101001001111101011011111110000110011001111100,80,
0,10,001010101111111111110011111011111111111101111000000110000000111010111110111000000111100111001001111110111110111111011111,91,
0,20,111011101111111111111111111011111111111111111111000110000010111111111110111000000111000110001011111110111111111111011111,102,
0,30,111011111111111111111111111111111111111111110111000111000111111111111110111000000111000111000111101111011111111101011111,107,
0,40,111111111111111111111111111111111111111111111111000111000111111111111110111000000111000111011111111110111111111111111101,111,
0,50,111111111111111111111111111111111111111111111111000111000111111111111110111000000111000111011111111111111111111111110111,112,
0,60,111111111111111111111111111111111111111111111111000111000111111111111110111000000111000111111111111111111111111111111101,113,
0,70,111111111111111111111111111111111111111111111111000111000111111111111110111000000111000111111111111111111111111111111101,113,
0,80,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,90,011111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,114,
0,100,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,110,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,120,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,130,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,140,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,150,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,160,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,170,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,180,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,190,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,200,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,210,111111111111111111111111111111111111111111111111000111000111111111111111111000000111000111111111111111111111111111111111,115,
0,220,111111111111111111111111111111111111111111111111111111110111111111111111111000000111000111111111111111111111111111111111,116,
0,230,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,240,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,250,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,260,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,270,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,280,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,290,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,300,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,310,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,320,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,330,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,340,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111110111111111111111,116,
0,350,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,360,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,370,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,380,111111111111111111111111111111111111111111111111111111111111111111111111111011000111000111111111111111111111111111111111,117,
0,390,111111111111111111111111111111111111111111111111111111111111111111111110111011000111000111111111111111111111111111111111,116,
0,400,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,410,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,420,111111111111111111111111111111111111011111111111111111111111111111111111111000000111000111111111111111111111111111111111,116,
0,430,111111111111111111111111111111111111111111111111111111111111111111111111111000000111000111111111111111111111111111111111,117,
0,440,111111111111111111111111111111111111111111111111111111111111111111111111111111000111000111111111111111111111111111111111,118,
0,450,111111111111111111111111111111111111111111111111111111111111111111111111111111000111000111111111111111111111111111111111,118,
0,460,111111111111111111111111111111111111111111111111111111111111111111111111111111000111000111111111111111111111111111111111,118,
0,470,111111111111111111111111111111111111111111111111111111111111111111111111111111000111000111111111111111111111111111111111,118,
0,480,111111111111111111111111111111111111111111111111111111111111111111111111111111000111000111111111111111111111111111111111,118,
0,490,111111111111111111111111111011111111111111111111111111111111111111111111111111000111000111111111111111111111111111111111,117,
0,500,111111111111111111111111111111111111111111111111111111111111111111111101111111000111000111111111111111111111111111111111,117,
Repeat,Generation,X1,F(x)
1,0,100111000111000101100001000011011010101111110110111111101101011001000000011111111100100100001111101001101011011101111111,80,
1,10,000111000111100101100000000011111000101111110111001111101111011101111111101110000111000101000111101111100011101011111110,89,
1,20,000111000111110111000000000011111000101111110111011111101111010101111111101111000111000111000111111111101101111111111110,98,
1,30,000111000111110111000000000111111000111111111111111111111111010101111111101111000111000111000111111111101101111111111110,103,
1,40,000111000111111111000000000111111000111111111111111111111111001101111111111111000111000111000111111111111101111111111110,106,
1,50,000111000111111111000000000111111000111111111111111111111111101101111111111111000111000111000111111111111101111111111110,107,
1,60,000111000111111111000000000111111000111111111111111111111111101101111111111111000111000111000111111111111111111111111111,109,
1,70,000111000111111111000000000111111000111111111111111111111111101111111111111111000111000111000111111111111111111111111111,110,
1,80,000111000111111111000000000111111000111111111111111111111111111111111111111111000111111111000111111111111111111111111111,112,
1,90,000111000111111111000000000111111000111111111111111111111111111111111111111111000111111111101111111111111111111111111111,112,
1,100,000111111111111111000000000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,114,
1,110,000111111111111111000000000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,114,
1,120,000111111111111111000000000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,114,
1,130,000111111111111111000000000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,114,
1,140,000111111111111111000111000111111000111111111111111111111111111111111111111111101111111111111111111111111111111111111111,115,
1,150,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,160,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,170,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,180,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,190,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,200,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111011111111111111111111,114,
1,210,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,220,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,230,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,240,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,250,000111111111111111000111000111111000111111111111111111111111111111111111011111000111111111111111111111111111111111111111,114,
1,260,000111111111111111000111000111111000101111111111111111111111111111111111111111000111111111111111111111111111111111111111,114,
1,270,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,280,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,290,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,300,000111110111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,114,
1,310,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,320,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,330,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,340,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,350,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,360,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,370,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,380,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,390,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,400,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,410,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,420,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,430,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,440,000111111111111111000111000111111000111111111111111111111111111111111111111111000111111111111111111111111111111111111111,115,
1,450,000111111111111111000111000111111000111111111111111111111111111111111111111111111111111111111111111111111111111111111111,116,
1,460,101111111111111111000111000111111000111111111111111111111111111111111111111111111111111111111111111111111111111111111111,116,
1,470,101111111111111111000111000111111000111111111111111111111111111111111111111111111111111111111111111111111111111111111111,116,
1,480,111111111111111111000111000111111000111111111111111111111111111111111111111111111111111111111111111111111111111111111111,117,
1,490,111111111111111111000111000111111000111111111111111111111111111111111111111111111111111111111111111111111111111111111111,117,
1,500,111111111111111111000111000111111000111111111111111111111111111111111111111111111111111111111111111111111111111111111111,117,
Repeat,Generation,X1,F(x)
2,0,001111011111010100110011111110111101101110111000111101011001001001011011001000010101110100110011111011111101110100111110,81,
2,10,101111011111000000111111111110111101101110111000111011000001000111111011000000011001111101110011111011111100110111111110,92,
2,20,111111011111000000111111111111111101101110111111111001000101000111111111011000011101111001110111111111111101111111111110,101,
2,30,111111011111000000111111111111111111101111111111111000000101000111011111111000011111111101110111111111111111111111111111,107,
2,40,111111011111000000111111111111111111011111111111111000000101000111111111111000111111111101111111111111111111111111111111,110,
2,50,111111011111000000111111111111111111111111111111111110000111000111111111111000111111111101111111111111111111111111111111,112,
2,60,111111011111000000111111111111111111111111111111111000000111000111111111111000111111111111111111111111111111111111111111,113,
2,70,111111011111000000111111111111111111111111111111111000000111000111111111111000111111111111111111111111111111111111111111,113,
2,80,111111011111000000111111111111111111111111111111111000000111000111011111111000111111111111111111111111111111111111111111,112,
2,90,111111111111000000111111111111111111111111111111111000000111000111111111111000111111111111111111111111111111111111111111,114,
2,100,111111111111000000111111111111111111111111111111111000000111000111110111111000111111111111111111111111111111111111111111,113,
2,110,111111111111000000111111111111111111111111111111111000000111000111111111111000111111111111111111111111111111111111111111,114,
2,120,111111111111000000111111111111111111111111111111111000000111000111111111111000111111111111111111111111111111111111111111,114,
2,130,111111111111000000111111111111111111111111111111111000000111000111111111111000110111111111111111111111111111111111111111,113,
2,140,111111111111000000111111111111111111111111111111111000000111000111111111111000111111111111111111111111111111111111111111,114,
2,150,111111111111000000111111111111111111111111111111111000000111000111111111110000111111111111111111111111111111111111111111,113,
2,160,111111111111000000111111111111111111111111111111111000000111000111111111111000111111111111111111111111111111111111111111,114,
2,170,111111111111000000111111111111111111111111101111111000000111000111111111111000111111111111111111111111111111111111111011,112,
2,180,111111111111000000111111111111111111111111111111111000000111000111111111111000111111111111111111111111111111111111111011,113,
2,190,111111111111000000111111111111111111111111111111111000000111000111111111111000111111111111111111111111111111111111111111,114,
2,200,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,210,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,220,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,230,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,240,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,250,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,260,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,270,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,280,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,290,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,300,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,310,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,320,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,330,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,340,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,350,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,360,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,370,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,380,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,390,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,400,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,410,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,420,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,430,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,440,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,450,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,460,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,470,111111111111000000111111111011111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,114,
2,480,111111111011000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,114,
2,490,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
2,500,111111111111000000111111111111111111111111111111111000000111111111111111111000111111111111111111111111111111111111111111,115,
Repeat,Generation,X1,F(x)
3,0,111100101100001000001001111110000011111110110011010011111101000011000001111110111011101001111011010110001111111000111100,81,
3,10,111000100100001000001011111100000011111110100111111101000111000111111111111111111111101101111111000110000110110000111100,94,
3,20,111000110100000000001011111100000011111111111111111101000111010111111111111111111111101101111111000110000110110000111100,98,
3,30,111000110100000000001011111100000111111111110111111111000111000111110111111111111111101101111111000110000111111000111100,101,
3,40,111000110110000000101111111110000111111111110111111111000111000111110111111111111111111111111111000110000111111000111100,105,
3,50,111000110100000000111111111110000111111111111111111111000111000111110111111111111111111111111111011111000111111000111100,107,
3,60,111111110100000000111111111110000111111111111111111111000111000111110111111111011111111111111111011111000111111000111000,107,
3,70,111111110110000000111111111111000111111111111111111111000111000111111111111111111111111111111111011111000111111000101100,109,
3,80,111111110100000000111111111111000111111111111111111111000111000111111111111111111111111111111111111111000111111000111100,111,
3,90,111111110100000000111111111111000111111111111111111111000111000111111111111111111111111110111111111111000111111000111110,110,
3,100,111111110100000000111111111111010111111111111111111111000111000111111111111111111111111111111111111111000111111000111110,110,
