Repeat,Generation,X1,F(x)
0,0,100101011111111110001000100000100000111111101001100100010101101011111111010100110100110011110110111100001000011100010111,68,
0,10,110011011101111110010110011111111101111111011111100111111111011101011011111111111011111101110111011101110111111011110111,94,
0,20,111111011111011110111110011111111101111011111111101111111111111111111011111111111011111101110011011101111111111111110111,104,
0,30,111111011111011110111110011111111111111111111111101111111111111111111111111111111111111101111011011101111111111111111111,110,
0,40,111111011111111110111111011111101111111111111111101111111111111111111111111111111111111111111011011111111111111111111111,113,
0,50,111111011111111110111111011111111111111111111111111111111111111111111110111111111111111111111111011111111111111111111111,115,
0,60,111111011111111110111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111,116,
0,70,111111011111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,118,
0,80,111111111110111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,118,
0,90,111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,119,
0,100,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,110,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,120,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,130,111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,119,
0,140,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,150,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,160,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,170,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,180,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,190,111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,119,
0,200,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111,119,
0,210,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111,119,
0,220,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111,119,
0,230,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,240,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,250,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,260,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,270,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,280,111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111,119,
0,290,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,300,111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,119,
0,310,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,320,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,330,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,340,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,350,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,360,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,370,111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111,119,
0,380,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,390,111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111,119,
0,400,111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111,119,
0,410,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,420,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,430,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,440,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,450,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,460,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,470,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,480,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,490,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101,119,
0,500,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
Repeat,Generation,X1,F(x)
1,0,000011101101011101011110100010001110111101100100111111011111111001100111011011101001001101011011110111101100111110110100,75,
1,10,110111111011000110111001111111111111111101110111101011111011111011100111011111101011101101011011110111101100111111011011,90,
1,20,110111111001010110101111111111111111111111111111101011111111111101100111111111001111101101011011110111111111111111111011,99,
1,30,111101111011010110111111111111111111111111111111101111111111111101111111111111100111111111011011111111111111111111101011,107,
1,40,111101111111110110111111111111111111111111111111111111111111111111111111111111101101111111011111111111111111111111111111,114,
1,50,111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111011111111111111111111111111111,117,
1,60,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111,119,
1,70,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
