Repeat,Generation,X1,F(x)
0,0,101000111111101100110101110011,21,
0,10,111000111111111101111111111111,28,
0,20,111000111111111111111111111111,29,
0,30,111000111111111111111111111111,29,
0,40,111000111111111111111111111111,29,
0,50,111000111111111111111111111111,29,
0,60,111000111111111111111111111111,29,
0,70,111000111111111111111111111111,29,
0,80,111000111111111111111111111111,29,
0,90,111000111111111111111111111111,29,
0,100,111000111111111111111111111111,29,
0,110,111000111111111111111111111111,29,
0,120,111000111111111111111111111111,29,
0,130,111000111111111111111111111111,29,
0,140,111000111111111111111111111111,29,
0,150,111000111111111111111111111111,29,
0,160,111000111111111111111111111111,29,
0,170,111000111111111111111111111111,29,
0,180,111000111111111111111111111111,29,
0,190,111000111111111111111111111111,29,
0,200,111000111111111111111111111111,29,
0,210,111000111111111111111111111111,29,
0,220,111000111111111111111111111111,29,
0,230,111000111111111111111111111111,29,
0,240,111000111111111111111111111111,29,
0,250,111000111111111111111111111111,29,
0,260,111000111111111111111111111111,29,
0,270,111000111111111111111111111111,29,
0,280,111000111111111111111111111111,29,
0,290,111000111111111111111111111111,29,
0,300,111000111111111111111111111111,29,
0,310,111000111111111111111111111111,29,
0,320,111000111111111111111111111111,29,
0,330,111000111111111111111111111111,29,
0,340,111000111111111111111111111111,29,
0,350,111000111111111111111111111111,29,
0,360,111000111111111111111111111111,29,
0,370,111000111111111111111111111111,29,
0,380,111000111111111111111111111111,29,
0,390,111000111111111111111111111111,29,
0,400,111000111111111111111111111111,29,
0,410,111000111111111111111111111111,29,
0,420,111000111111111111111111111111,29,
0,430,111000111111111111111111111111,29,
0,440,111000111111111111111111111111,29,
0,450,111000111111111111111111111111,29,
0,460,111000111111111111111111111111,29,
0,470,111000111111111111111111111111,29,
0,480,111000111111111111111111111111,29,
0,490,111000111111111111111111111111,29,
0,500,111000111111111111111111111111,29,
Repeat,Generation,X1,F(x)
1,0,110101111111101110111100110000,23,
1,10,111111111111101110111111111111,28,
1,20,111111111111111111111111111111,30,
1,30,111111111111111111111111111111,30,
1,40,111111111111111111111111111111,30,
1,50,111111111111111111111111111111,30,
1,60,111111111111111111111111111111,30,
1,70,111111111111111111111111111111,30,
1,80,111111111111111111111111111111,30,
1,90,111111111111111111111111111111,30,
1,100,111111111111111111111111111111,30,
1,110,111111111111111111111111111111,30,
1,120,111111111111111111111111111111,30,
1,130,111111111111111111111111111111,30,
1,140,111111111111111111111111111111,30,
1,150,111111111111111111111111111111,30,
1,160,111111111111111111111111111111,30,
1,170,111111111111111111111111111111,30,
1,180,111111111111111111111111111111,30,
1,190,111111111111111111111111111111,30,
1,200,111111111111111111111111111111,30,
1,210,111111111111111111111111111111,30,
1,220,111111111111111111111111111111,30,
1,230,111111111111111111111111111111,30,
1,240,111111111111111111111111111111,30,
1,250,111111111111111111111111111111,30,
1,260,111111111111111111111111111111,30,
1,270,111111111111111111111111111111,30,
1,280,111111111111111111111111111111,30,
1,290,111111111111111111111111111111,30,
1,300,111111111111111111111111111111,30,
1,310,111111111111111111111111111111,30,
1,320,111111111111111111111111111111,30,
1,330,111111111111111111111111111111,30,
1,340,111111111111111111111111111111,30,
1,350,111111111111111111111111111111,30,
1,360,111111111111111111111111111111,30,
1,370,111111111111111111111111111111,30,
1,380,111111111111111111111111111111,30,
1,390,111111111111111111111111111111,30,
1,400,111111111111111111111111111111,30,
1,410,111111111111111111111111111111,30,
1,420,111111111111111111111111111111,30,
1,430,111111111111111111111111111111,30,
1,440,111111111111111111111111111111,30,
1,450,111111111111111111111111111111,30,
1,460,111111111111111111111111111111,30,
1,470,111111111111111111111111111111,30,
1,480,111111111111111111111111111111,30,
1,490,111111111111111111111111111111,30,
1,500,111111111111111111111111111111,30,
Repeat,Generation,X1,F(x)
2,0,101100111111101011111111101111,24,
2,10,111000111111111111111111111111,29,
2,20,111000111111111111111111111111,29,
2,30,111000111111111111111111111111,29,
2,40,111000111111111111111111111111,29,
2,50,111000111111111111111111111111,29,
2,60,111000111111111111111111111111,29,
2,70,111000111111111111111111111111,29,
2,80,111000111111111111111111111111,29,
2,90,111000111111111111111111111111,29,
2,100,111000111111111111111111111111,29,
2,110,111000111111111111111111111111,29,
2,120,111000111111111111111111111111,29,
2,130,111000111111111111111111111111,29,
2,140,111000111111111111111111111111,29,
2,150,111000111111111111111111111111,29,
2,160,111000111111111111111111111111,29,
2,170,111000111111111111111111111111,29,
2,180,111000111111111111111111111111,29,
2,190,111000111111111111111111111111,29,
2,200,111000111111111111111111111111,29,
2,210,111000111111111111111111111111,29,
2,220,111000111111111111111111111111,29,
2,230,111000111111111111111111111111,29,
2,240,111000111111111111111111111111,29,
2,250,111000111111111111111111111111,29,
2,260,111000111111111111111111111111,29,
2,270,111000111111111111111111111111,29,
2,280,111000111111111111111111111111,29,
2,290,111000111111111111111111111111,29,
2,300,111000111111111111111111111111,29,
2,310,111000111111111111111111111111,29,
2,320,111000111111111111111111111111,29,
2,330,111000111111111111111111111111,29,
2,340,111000111111111111111111111111,29,
2,350,111000111111111111111111111111,29,
2,360,111000111111111111111111111111,29,
2,370,111000111111111111111111111111,29,
2,380,111000111111111111111111111111,29,
2,390,111000111111111111111111111111,29,
2,400,111000111111111111111111111111,29,
2,410,111000111111111111111111111111,29,
2,420,111000111111111111111111111111,29,
2,430,111000111111111111111111111111,29,
2,440,111000111111111111111111111111,29,
2,450,111000111111111111111111111111,29,
2,460,111000111111111111111111111111,29,
2,470,111000111111111111111111111111,29,
2,480,111000111111111111111111111111,29,
2,490,111000111111111111111111111111,29,
2,500,111000111111111111111111111111,29,
Repeat,Generation,X1,F(x)
3,0,101011101111101100010111111101,21,
3,10,111111110111000111111111111110,27,
3,20,111111111111000111111111111111,29,
3,30,111111111111000111111111111111,29,
3,40,111111111111000111111111111111,29,
3,50,111111111111000111111111111111,29,
3,60,111111111111000111111111111111,29,
3,70,111111111111000111111111111111,29,
3,80,111111111111000111111111111111,29,
3,90,111111111111000111111111111111,29,
3,100,111111111111000111111111111111,29,
3,110,111111111111000111111111111111,29,
3,120,111111111111000111111111111111,29,
3,130,111111111111000111111111111111,29,
3,140,111111111111000111111111111111,29,
3,150,111111111111000111111111111111,29,
3,160,111111111111000111111111111111,29,
3,170,111111111111000111111111111111,29,
3,180,111111111111000111111111111111,29,
3,190,111111111111000111111111111111,29,
3,200,111111111111000111111111111111,29,
3,210,111111111111000111111111111111,29,
3,220,111111111111000111111111111111,29,
3,230,111111111111000111111111111111,29,
3,240,111111111111000111111111111111,29,
3,250,111111111111000111111111111111,29,
3,260,111111111111000111111111111111,29,
3,270,111111111111000111111111111111,29,
3,280,111111111111000111111111111111,29,
3,290,111111111111000111111111111111,29,
3,300,111111111111000111111111111111,29,
3,310,111111111111000111111111111111,29,
3,320,111111111111000111111111111111,29,
3,330,111111111111000111111111111111,29,
3,340,111111111111000111111111111111,29,
3,350,111111111111000111111111111111,29,
3,360,111111111111000111111111111111,29,
3,370,111111111111000111111111111111,29,
3,380,111111111111000111111111111111,29,
3,390,111111111111000111111111111111,29,
3,400,111111111111000111111111111111,29,
3,410,111111111111000111111111111111,29,
3,420,111111111111000111111111111111,29,
3,430,111111111111000111111111111111,29,
3,440,111111111111000111111111111111,29,
3,450,111111111111000111111111111111,29,
3,460,111111111111000111111111111111,29,
3,470,111111111111000111111111111111,29,
3,480,111111111111000111111111111111,29,
3,490,111111111111000111111111111111,29,
3,500,111111111111000111111111111111,29,
Repeat,Generation,X1,F(x)
4,0,111101111000110011101111110010,22,
4,10,111111110111110111111101111111,27,
4,20,111111111111110111111111111111,29,
4,30,111111111111111111111111111111,30,
4,40,111111111111111111111111111111,30,
4,50,111111111111111111111111111111,30,
4,60,111111111111111111111111111111,30,
4,70,111111111111111111111111111111,30,
4,80,111111111111111111111111111111,30,
4,90,111111111111111111111111111111,30,
4,100,111111111111111111111111111111,30,
4,110,111111111111111111111111111111,30,
4,120,111111111111111111111111111111,30,
4,130,111111111111111111111111111111,30,
4,140,111111111111111111111111111111,30,
4,150,111111111111111111111111111111,30,
4,160,111111111111111111111111111111,30,
4,170,111111111111111111111111111111,30,
4,180,111111111111111111111111111111,30,
4,190,111111111111111111111111111111,30,
4,200,111111111111111111111111111111,30,
4,210,111111111111111111111111111111,30,
4,220,111111111111111111111111111111,30,
4,230,111111111111111111111111111111,30,
4,240,111111111111111111111111111111,30,
4,250,111111111111111111111111111111,30,
4,260,111111111111111111111111111111,30,
4,270,111111111111111111111111111111,30,
4,280,111111111111111111111111111111,30,
4,290,111111111111111111111111111111,30,
4,300,111111111111111111111111111111,30,
4,310,111111111111111111111111111111,30,
4,320,111111111111111111111111111111,30,
4,330,111111111111111111111111111111,30,
4,340,111111111111111111111111111111,30,
4,350,111111111111111111111111111111,30,
4,360,111111111111111111111111111111,30,
4,370,111111111111111111111111111111,30,
4,380,111111111111111111111111111111,30,
4,390,111111111111111111111111111111,30,
4,400,111111111111111111111111111111,30,
4,410,111111111111111111111111111111,30,
4,420,111111111111111111111111111111,30,
4,430,111111111111111111111111111111,30,
4,440,111111111111111111111111111111,30,
4,450,111111111111111111111111111111,30,
4,460,111111111111111111111111111111,30,
4,470,111111111111111111111111111111,30,
4,480,111111111111111111111111111111,30,
4,490,111111111111111111111111111111,30,
4,500,111111111111111111111111111111,30,
Repeat,Generation,X1,F(x)
5,0,101011000110110111011101111101,22,
5,10,100111111111111111111111111110,27,
5,20,110111111111111111111111111111,29,
5,30,111111111111111111111111111111,30,
5,40,111111111111111111111111111111,30,
5,50,111111111111111111111111111111,30,
5,60,111111111111111111111111111111,30,
5,70,111111111111111111111111111111,30,
5,80,111111111111111111111111111111,30,
5,90,111111111111111111111111111111,30,
5,100,111111111111111111111111111111,30,
5,110,111111111111111111111111111111,30,
5,120,111111111111111111111111111111,30,
5,130,111111111111111111111111111111,30,
5,140,111111111111111111111111111111,30,
5,150,111111111111111111111111111111,30,
5,160,111111111111111111111111111111,30,
5,170,111111111111111111111111111111,30,
5,180,111111111111111111111111111111,30,
5,190,111111111111111111111111111111,30,
5,200,111111111111111111111111111111,30,
5,210,111111111111111111111111111111,30,
5,220,111111111111111111111111111111,30,
5,230,111111111111111111111111111111,30,
5,240,111111111111111111111111111111,30,
5,250,111111111111111111111111111111,30,
5,260,111111111111111111111111111111,30,
5,270,111111111111111111111111111111,30,
5,280,111111111111111111111111111111,30,
5,290,111111111111111111111111111111,30,
5,300,111111111111111111111111111111,30,
5,310,111111111111111111111111111111,30,
5,320,111111111111111111111111111111,30,
5,330,111111111111111111111111111111,30,
5,340,111111111111111111111111111111,30,
5,350,111111111111111111111111111111,30,
5,360,111111111111111111111111111111,30,
5,370,111111111111111111111111111111,30,
5,380,111111111111111111111111111111,30,
5,390,111111111111111111111111111111,30,
5,400,111111111111111111111111111111,30,
5,410,111111111111111111111111111111,30,
5,420,111111111111111111111111111111,30,
5,430,111111111111111111111111111111,30,
5,440,111111111111111111111111111111,30,
5,450,111111111111111111111111111111,30,
5,460,111111111111111111111111111111,30,
5,470,111111111111111111111111111111,30,
5,480,111111111111111111111111111111,30,
5,490,111111111111111111111111111111,30,
5,500,111111111111111111111111111111,30,
Repeat,Generation,X1,F(x)
6,0,000110011110111010111101111110,21,
6,10,111110111000111111111111111000,27,
6,20,111111111000111111111111111000,28,
6,30,111111111000111111111111111000,28,
6,40,111111111000111111111111111000,28,
6,50,111111111000111111111111111000,28,
6,60,111111111000111111111111111000,28,
6,70,111111111000111111111111111000,28,
6,80,111111111000111111111111111000,28,
6,90,111111111000111111111111111000,28,
6,100,111111111000111111111111111000,28,
6,110,111111111000111111111111111000,28,
6,120,111111111000111111111111111000,28,
6,130,111111111000111111111111111000,28,
6,140,111111111000111111111111111000,28,
6,150,111111111000111111111111111000,28,
6,160,111111111000111111111111111000,28,
6,170,111111111000111111111111111000,28,
6,180,111111111000111111111111111000,28,
6,190,111111111000111111111111111000,28,
6,200,111111111000111111111111111000,28,
6,210,111111111000111111111111111000,28,
6,220,111111111000111111111111111000,28,
6,230,111111111000111111111111111000,28,
6,240,111111111000111111111111111000,28,
6,250,111111111000111111111111111000,28,
6,260,111111111000111111111111111000,28,
6,270,111111111000111111111111111000,28,
6,280,111111111000111111111111111000,28,
6,290,111111111000111111111111111000,28,
6,300,111111111000111111111111111000,28,
6,310,111111111000111111111111111000,28,
6,320,111111111000111111111111111000,28,
6,330,111111111000111111111111111000,28,
6,340,111111111000111111111111111000,28,
6,350,111111111000111111111111111000,28,
6,360,111111111000111111111111111000,28,
6,370,111111111000111111111111111000,28,
6,380,111111111000111111111111111000,28,
6,390,111111111000111111111111111000,28,
6,400,111111111000111111111111111000,28,
6,410,111111111000111111111111111000,28,
6,420,111111111000111111111111111000,28,
6,430,111111111000111111111111111000,28,
6,440,111111111000111111111111111000,28,
6,450,111111111000111111111111111000,28,
6,460,111111111000111111111111111000,28,
6,470,111111111000111111111111111000,28,
6,480,111111111000111111111111111000,28,
6,490,111111111000111111111111111000,28,
6,500,111111111000111111111111111000,28,
Repeat,Generation,X1,F(x)
7,0,001000011110111101010111111111,22,
7,10,111000111111111000111111111111,28,
7,20,111000111111111000111111111111,28,
7,30,111000111111111000111111111111,28,
7,40,111000111111111000111111111111,28,
7,50,111000111111111000111111111111,28,
7,60,111000111111111000111111111111,28,
7,70,111000111111111000111111111111,28,
7,80,111000111111111000111111111111,28,
7,90,111000111111111000111111111111,28,
7,100,111000111111111000111111111111,28,
7,110,111000111111111000111111111111,28,
7,120,111000111111111000111111111111,28,
7,130,111000111111111000111111111111,28,
7,140,111000111111111000111111111111,28,
7,150,111000111111111000111111111111,28,
7,160,111000111111111000111111111111,28,
7,170,111000111111111000111111111111,28,
7,180,111000111111111000111111111111,28,
7,190,111000111111111000111111111111,28,
7,200,111000111111111000111111111111,28,
7,210,111000111111111000111111111111,28,
7,220,111000111111111000111111111111,28,
7,230,111000111111111000111111111111,28,
7,240,111000111111111000111111111111,28,
7,250,111000111111111000111111111111,28,
7,260,111000111111111000111111111111,28,
7,270,111000111111111000111111111111,28,
7,280,111000111111111000111111111111,28,
7,290,111000111111111000111111111111,28,
7,300,111000111111111000111111111111,28,
7,310,111000111111111000111111111111,28,
7,320,111000111111111000111111111111,28,
7,330,111000111111111000111111111111,28,
7,340,111000111111111000111111111111,28,
7,350,111000111111111000111111111111,28,
7,360,111000111111111000111111111111,28,
7,370,111000111111111000111111111111,28,
7,380,111000111111111000111111111111,28,
7,390,111000111111111000111111111111,28,
7,400,111000111111111000111111111111,28,
7,410,111000111111111000111111111111,28,
7,420,111000111111111000111111111111,28,
7,430,111000111111111000111111111111,28,
7,440,111000111111111000111111111111,28,
7,450,111000111111111000111111111111,28,
7,460,111000111111111000111111111111,28,
7,470,111000111111111000111111111111,28,
7,480,111000111111111000111111111111,28,
7,490,111000111111111000111111111111,28,
7,500,111000111111111000111111111111,28,
Repeat,Generation,X1,F(x)
8,0,011101100111011101111000110001,21,
8,10,111111111111101111000111111111,28,
8,20,111111111111111111000111111111,29,
8,30,111111111111111111000111111111,29,
8,40,111111111111111111000111111111,29,
8,50,111111111111111111000111111111,29,
8,60,111111111111111111000111111111,29,
8,70,111111111111111111000111111111,29,
8,80,111111111111111111000111111111,29,
8,90,111111111111111111000111111111,29,
8,100,111111111111111111000111111111,29,
8,110,111111111111111111000111111111,29,
8,120,111111111111111111000111111111,29,
8,130,111111111111111111000111111111,29,
8,140,111111111111111111000111111111,29,
8,150,111111111111111111000111111111,29,
8,160,111111111111111111000111111111,29,
8,170,111111111111111111000111111111,29,
8,180,111111111111111111000111111111,29,
8,190,111111111111111111000111111111,29,
8,200,111111111111111111000111111111,29,
8,210,111111111111111111000111111111,29,
8,220,111111111111111111000111111111,29,
8,230,111111111111111111000111111111,29,
8,240,111111111111111111000111111111,29,
8,250,111111111111111111000111111111,29,
8,260,111111111111111111000111111111,29,
8,270,111111111111111111000111111111,29,
8,280,111111111111111111000111111111,29,
8,290,111111111111111111000111111111,29,
8,300,111111111111111111000111111111,29,
8,310,111111111111111111000111111111,29,
8,320,111111111111111111000111111111,29,
8,330,111111111111111111000111111111,29,
8,340,111111111111111111000111111111,29,
8,350,111111111111111111000111111111,29,
8,360,111111111111111111000111111111,29,
8,370,111111111111111111000111111111,29,
8,380,111111111111111111000111111111,29,
8,390,111111111111111111000111111111,29,
8,400,111111111111111111000111111111,29,
8,410,111111111111111111000111111111,29,
8,420,111111111111111111000111111111,29,
8,430,111111111111111111000111111111,29,
8,440,111111111111111111000111111111,29,
8,450,111111111111111111000111111111,29,
8,460,111111111111111111000111111111,29,
8,470,111111111111111111000111111111,29,
8,480,111111111111111111000111111111,29,
8,490,111111111111111111000111111111,29,
8,500,111111111111111111000111111111,29,
Repeat,Generation,X1,F(x)
9,0,101000111101110000101111000010,21,
9,10,111110111101111011111000111111,26,
9,20,111111111111111111111000111110,28,
9,30,111111111111111111111000111110,28,
9,40,111111111111111111111000111110,28,
9,50,111111111111111111111000111110,28,
9,60,111111111111111111111000111110,28,
9,70,111111111111111111111000111111,28,
9,80,111111111111111111111101111111,29,
9,90,111111111111111111111111111111,30,
9,100,111111111111111111111111111111,30,
9,110,111111111111111111111111111111,30,
9,120,111111111111111111111111111111,30,
9,130,111111111111111111111111111111,30,
9,140,111111111111111111111111111111,30,
9,150,111111111111111111111111111111,30,
9,160,111111111111111111111111111111,30,
9,170,111111111111111111111111111111,30,
9,180,111111111111111111111111111111,30,
9,190,111111111111111111111111111111,30,
9,200,111111111111111111111111111111,30,
9,210,111111111111111111111111111111,30,
9,220,111111111111111111111111111111,30,
9,230,111111111111111111111111111111,30,
9,240,111111111111111111111111111111,30,
9,250,111111111111111111111111111111,30,
9,260,111111111111111111111111111111,30,
9,270,111111111111111111111111111111,30,
9,280,111111111111111111111111111111,30,
9,290,111111111111111111111111111111,30,
9,300,111111111111111111111111111111,30,
9,310,111111111111111111111111111111,30,
9,320,111111111111111111111111111111,30,
9,330,111111111111111111111111111111,30,
9,340,111111111111111111111111111111,30,
9,350,111111111111111111111111111111,30,
9,360,111111111111111111111111111111,30,
9,370,111111111111111111111111111111,30,
9,380,111111111111111111111111111111,30,
9,390,111111111111111111111111111111,30,
9,400,111111111111111111111111111111,30,
9,410,111111111111111111111111111111,30,
9,420,111111111111111111111111111111,30,
9,430,111111111111111111111111111111,30,
9,440,111111111111111111111111111111,30,
9,450,111111111111111111111111111111,30,
9,460,111111111111111111111111111111,30,
9,470,111111111111111111111111111111,30,
9,480,111111111111111111111111111111,30,
9,490,111111111111111111111111111111,30,
9,500,111111111111111111111111111111,30,
Repeat,Generation,X1,F(x)
10,0,111000111000111111000000101100,24,
10,10,111000111000111111111111110111,27,
10,20,111000111000111111111111111111,28,
10,30,111000111000111111111111111111,28,
10,40,111000111000111111111111111111,28,
10,50,111000111000111111111111111111,28,
10,60,111000111000111111111111111111,28,
10,70,111000111000111111111111111111,28,
10,80,111000111000111111111111111111,28,
10,90,111000111000111111111111111111,28,
10,100,111000111000111111111111111111,28,
10,110,111000111000111111111111111111,28,
10,120,111000111000111111111111111111,28,
10,130,111000111000111111111111111111,28,
10,140,111000111000111111111111111111,28,
10,150,111000111000111111111111111111,28,
10,160,111000111000111111111111111111,28,
10,170,111000111000111111111111111111,28,
10,180,111000111000111111111111111111,28,
10,190,111000111000111111111111111111,28,
10,200,111000111000111111111111111111,28,
10,210,111000111000111111111111111111,28,
10,220,111000111000111111111111111111,28,
10,230,111000111000111111111111111111,28,
10,240,111000111000111111111111111111,28,
10,250,111000111000111111111111111111,28,
10,260,111000111000111111111111111111,28,
10,270,111000111000111111111111111111,28,
10,280,111000111000111111111111111111,28,
10,290,111000111111111111111111111111,29,
10,300,111000111111111111111111111111,29,
10,310,111000111111111111111111111111,29,
10,320,111000111111111111111111111111,29,
10,330,111000111111111111111111111111,29,
10,340,111000111111111111111111111111,29,
10,350,111000111111111111111111111111,29,
10,360,111000111111111111111111111111,29,
10,370,111000111111111111111111111111,29,
10,380,111000111111111111111111111111,29,
10,390,111000111111111111111111111111,29,
10,400,111000111111111111111111111111,29,
10,410,111000111111111111111111111111,29,
10,420,111000111111111111111111111111,29,
10,430,111000111111111111111111111111,29,
10,440,111000111111111111111111111111,29,
10,450,111000111111111111111111111111,29,
10,460,111000111111111111111111111111,29,
10,470,111000111111111111111111111111,29,
10,480,111000111111111111111111111111,29,
10,490,111000111111111111111111111111,29,
10,500,111000111111111111111111111111,29,
Repeat,Generation,X1,F(x)
11,0,111000011101011011011000100111,21,
11,10,111000111111111000111111111011,27,
11,20,111000111111111000111111111111,28,
11,30,111000111111111000111111111111,28,
11,40,111000111111111000111111111111,28,
11,50,111000111111111000111111111111,28,
11,60,111000111111111000111111111111,28,
11,70,111000111111111000111111111111,28,
11,80,111000111111111000111111111111,28,
11,90,111000111111111000111111111111,28,
11,100,111000111111111000111111111111,28,
11,110,111000111111111000111111111111,28,
11,120,111000111111111000111111111111,28,
11,130,111000111111111000111111111111,28,
11,140,111000111111111000111111111111,28,
11,150,111000111111111000111111111111,28,
11,160,111000111111111000111111111111,28,
11,170,111111111111111000111111111111,29,
11,180,111000111111111000111111111111,28,
11,190,111000111111111000111111111111,28,
11,200,111000111111111000111111111111,28,
11,210,111000111111111000111111111111,28,
11,220,111000111111111000111111111111,28,
11,230,111000111111111000111111111111,28,
11,240,111000111111111000111111111111,28,
11,250,111000111111111000111111111111,28,
11,260,111000111111111000111111111111,28,
11,270,111000111111111000111111111111,28,
11,280,111000111111111000111111111111,28,
11,290,111000111111111000111111111111,28,
11,300,111000111111111000111111111111,28,
11,310,111000111111111000111111111111,28,
11,320,111000111111111000111111111111,28,
11,330,111000111111111000111111111111,28,
11,340,111000111111111000111111111111,28,
11,350,111000111111111000111111111111,28,
11,360,111000111111111000111111111111,28,
11,370,111000111111111000111111111111,28,
11,380,111000111111111000111111111111,28,
11,390,111000111111111000111111111111,28,
11,400,111000111111111000111111111111,28,
