Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
0,0,-1.3573019607843137546154821393429301679134368896484375,0.52203921568627453808630889398045837879180908203125,-1.7428078431372548973143921102746389806270599365234375,-0.1686588235294117499307731122826226055622100830078125,1.132423529411764828722652964643202722072601318359375,-0.52203921568627453808630889398045837879180908203125,-0.2489725490196079693561159729142673313617706298828125,1.421552941176470685746835442841984331607818603515625,1.485803921568627838922793671372346580028533935546875,-1.9837490196078431115012108421069569885730743408203125,-0.377474509803921609574217654881067574024200439453125,0.21684705882352961481274178368039429187774658203125,-0.92360784313725474703460349701344966888427734375,1.164549019607842961221422228845767676830291748046875,0.2650352941176468135608956799842417240142822265625,-0.6505411764705881783044105759472586214542388916015625,1.26092549019607869098535957164131104946136474609375,-0.2971607843137256121934797192807309329509735107421875,0.2650352941176468135608956799842417240142822265625,1.517929411764705971421562935574911534786224365234375,1.517929411764705971421562935574911534786224365234375,1.3894274509803921091588563285768032073974609375,-0.0883450980392155305054302516509778797626495361328125,0.538101960784313604335693526081740856170654296875,1.116360784313725762473268332541920244693756103515625,-1.1163607843137255404286634075106121599674224853515625,-0.1204705882352941070934093659161590039730072021484375,-1.37336470588235304290947169647552073001861572265625,1.887372549019608047871088274405337870121002197265625,0.345349019607843477075448390678502619266510009765625,-9503.525553114552167244255542755126953125,
0,10,0.21684705882352961481274178368039429187774658203125,-0.393537254901960675823602286982350051403045654296875,-0.184721568627451038224762669415213167667388916015625,-0.2168470588235293927681368586490862071514129638671875,0.82723137254901946135987600428052246570587158203125,-0.2650352941176470356055006050155498087406158447265625,-0.4577882352941176069549555904814042150974273681640625,0.1847215686274505941355528193525969982147216796875,0.1847215686274505941355528193525969982147216796875,-0.4095999999999999641175918441149406135082244873046875,0.072282352941176686300650544581003487110137939453125,-0.024094117647058599374076948151923716068267822265625,-0.586290196078431247173057272448204457759857177734375,-0.2168470588235293927681368586490862071514129638671875,0.0401568627450981097126714303158223628997802734375,-0.586290196078431247173057272448204457759857177734375,-0.200784313725490104474147301516495645046234130859375,-0.3453490196078430329862385406158864498138427734375,-0.2971607843137256121934797192807309329509735107421875,1.21273725490196060405878597521223127841949462890625,0.21684705882352961481274178368039429187774658203125,0.44172549019607831866096603334881365299224853515625,-0.4899137254901961835429347047465853393077850341796875,0.0401568627450981097126714303158223628997802734375,0.489913725490195961498329779715277254581451416015625,-0.2650352941176470356055006050155498087406158447265625,-0.2971607843137256121934797192807309329509735107421875,-0.008031372549019533124692316050641238689422607421875,0.762980392156862752273127625812776386737823486328125,0.21684705882352961481274178368039429187774658203125,-922.4375790858254049453535117208957672119140625,
0,20,0.232909803921568681062126415781676769256591796875,-0.4417254901960785407055709583801217377185821533203125,-0.0722823529411764642560456195496954023838043212890625,-0.0883450980392155305054302516509778797626495361328125,0.82723137254901946135987600428052246570587158203125,-0.2489725490196079693561159729142673313617706298828125,-0.570227450980392180923672640346921980381011962890625,0.15259607843137246163678355515003204345703125,0.008031372549019533124692316050641238689422607421875,-0.377474509803921609574217654881067574024200439453125,-0.05621960784313717596205606241710484027862548828125,-0.1204705882352941070934093659161590039730072021484375,-0.538101960784313604335693526081740856170654296875,-0.2168470588235293927681368586490862071514129638671875,0.05621960784313717596205606241710484027862548828125,-0.746917647058823686023742993711493909358978271484375,-0.2489725490196079693561159729142673313617706298828125,-0.393537254901960675823602286982350051403045654296875,-0.393537254901960675823602286982350051403045654296875,1.148486274509803894972037596744485199451446533203125,0.072282352941176686300650544581003487110137939453125,0.473850980392156895248945147613994777202606201171875,-0.184721568627451038224762669415213167667388916015625,-0.008031372549019533124692316050641238689422607421875,0.4256627450980392524115814012475311756134033203125,-0.2168470588235293927681368586490862071514129638671875,-0.2810980392156861018548852371168322861194610595703125,0.008031372549019533124692316050641238689422607421875,0.60235294117647075751165175461210310459136962890625,0.16865882352941152788616818725131452083587646484375,-892.7100348381719641110976226627826690673828125,
0,30,0.21684705882352961481274178368039429187774658203125,-0.52203921568627453808630889398045837879180908203125,-0.232909803921568681062126415781676769256591796875,-0.200784313725490104474147301516495645046234130859375,0.730854901960784619774358361610211431980133056640625,-0.361411764705882543324833022779785096645355224609375,-0.6023529411764705354670468295807950198650360107421875,0.104407843137254818799419808783568441867828369140625,-0.024094117647058599374076948151923716068267822265625,-0.4256627450980392524115814012475311756134033203125,-0.0883450980392155305054302516509778797626495361328125,-0.15259607843137246163678355515003204345703125,-0.586290196078431247173057272448204457759857177734375,-0.232909803921568681062126415781676769256591796875,-0.0401568627450981097126714303158223628997802734375,-0.7951058823529411068165018150466494262218475341796875,-0.32928627450980396673685390851460397243499755859375,-0.4738509803921566732043402225826866924762725830078125,-0.4899137254901961835429347047465853393077850341796875,0.2007843137254905485633571515791118144989013671875,0.008031372549019533124692316050641238689422607421875,0.409599999999999742072986919083632528781890869140625,-0.1686588235294117499307731122826226055622100830078125,-0.008031372549019533124692316050641238689422607421875,0.361411764705882543324833022779785096645355224609375,-0.3132235294117646784428643513820134103298187255859375,-0.4095999999999999641175918441149406135082244873046875,0.0401568627450981097126714303158223628997802734375,0.538101960784313604335693526081740856170654296875,0.008031372549019533124692316050641238689422607421875,-759.2631654714399473959929309785366058349609375,
0,40,0.088345098039215752550035176682285964488983154296875,-0.570227450980392180923672640346921980381011962890625,-0.13653333333333339538739892304874956607818603515625,-0.200784313725490104474147301516495645046234130859375,0.5059764705882354718369242618791759014129638671875,-0.361411764705882543324833022779785096645355224609375,-0.4738509803921566732043402225826866924762725830078125,0.088345098039215752550035176682285964488983154296875,-0.024094117647058599374076948151923716068267822265625,-0.4256627450980392524115814012475311756134033203125,-0.0883450980392155305054302516509778797626495361328125,-0.15259607843137246163678355515003204345703125,0.4256627450980392524115814012475311756134033203125,-0.232909803921568681062126415781676769256591796875,-0.0401568627450981097126714303158223628997802734375,-0.8111686274509803951104913721792399883270263671875,-0.32928627450980396673685390851460397243499755859375,-0.4738509803921566732043402225826866924762725830078125,-0.4899137254901961835429347047465853393077850341796875,1.100298039215686696223883700440637767314910888671875,0.008031372549019533124692316050641238689422607421875,0.393537254901960675823602286982350051403045654296875,-0.200784313725490104474147301516495645046234130859375,-0.008031372549019533124692316050641238689422607421875,0.281098039215686323899490162148140370845794677734375,-0.3132235294117646784428643513820134103298187255859375,-0.4577882352941176069549555904814042150974273681640625,0.008031372549019533124692316050641238689422607421875,0.538101960784313604335693526081740856170654296875,0.024094117647058599374076948151923716068267822265625,-848.2882008657041978949564509093761444091796875,
0,50,0.104407843137254818799419808783568441867828369140625,-0.570227450980392180923672640346921980381011962890625,-0.2650352941176470356055006050155498087406158447265625,-0.232909803921568681062126415781676769256591796875,0.55416470588235267058507815818302333354949951171875,-0.361411764705882543324833022779785096645355224609375,-0.570227450980392180923672640346921980381011962890625,0.072282352941176686300650544581003487110137939453125,0.008031372549019533124692316050641238689422607421875,-0.4256627450980392524115814012475311756134033203125,-0.1204705882352941070934093659161590039730072021484375,-0.15259607843137246163678355515003204345703125,-0.586290196078431247173057272448204457759857177734375,-0.232909803921568681062126415781676769256591796875,-0.024094117647058599374076948151923716068267822265625,-0.8111686274509803951104913721792399883270263671875,-0.32928627450980396673685390851460397243499755859375,-0.4738509803921566732043402225826866924762725830078125,-0.570227450980392180923672640346921980381011962890625,0.457788235294117828999560515512712299823760986328125,-0.0722823529411764642560456195496954023838043212890625,0.377474509803921609574217654881067574024200439453125,-0.200784313725490104474147301516495645046234130859375,-0.008031372549019533124692316050641238689422607421875,0.232909803921568681062126415781676769256591796875,-0.3132235294117646784428643513820134103298187255859375,-0.3453490196078430329862385406158864498138427734375,0.008031372549019533124692316050641238689422607421875,0.538101960784313604335693526081740856170654296875,0.072282352941176686300650544581003487110137939453125,-715.2885284178922802311717532575130462646484375,
0,60,0.104407843137254818799419808783568441867828369140625,-0.570227450980392180923672640346921980381011962890625,-0.2650352941176470356055006050155498087406158447265625,-0.2489725490196079693561159729142673313617706298828125,0.473850980392156895248945147613994777202606201171875,-0.377474509803921609574217654881067574024200439453125,-0.570227450980392180923672640346921980381011962890625,-0.0401568627450981097126714303158223628997802734375,0.008031372549019533124692316050641238689422607421875,-0.4738509803921566732043402225826866924762725830078125,-0.1204705882352941070934093659161590039730072021484375,-0.15259607843137246163678355515003204345703125,-0.586290196078431247173057272448204457759857177734375,-0.232909803921568681062126415781676769256591796875,-0.024094117647058599374076948151923716068267822265625,-0.8111686274509803951104913721792399883270263671875,-0.32928627450980396673685390851460397243499755859375,-0.4738509803921566732043402225826866924762725830078125,-0.570227450980392180923672640346921980381011962890625,0.393537254901960675823602286982350051403045654296875,-0.0722823529411764642560456195496954023838043212890625,0.345349019607843477075448390678502619266510009765625,-0.200784313725490104474147301516495645046234130859375,-0.008031372549019533124692316050641238689422607421875,-0.008031372549019533124692316050641238689422607421875,-0.3132235294117646784428643513820134103298187255859375,-0.05621960784313717596205606241710484027862548828125,0.008031372549019533124692316050641238689422607421875,0.473850980392156895248945147613994777202606201171875,0.008031372549019533124692316050641238689422607421875,-673.9540228554204759348067454993724822998046875,
0,70,0.104407843137254818799419808783568441867828369140625,-0.570227450980392180923672640346921980381011962890625,-0.024094117647058599374076948151923716068267822265625,-0.2810980392156861018548852371168322861194610595703125,0.473850980392156895248945147613994777202606201171875,-0.377474509803921609574217654881067574024200439453125,-0.570227450980392180923672640346921980381011962890625,-0.024094117647058599374076948151923716068267822265625,0.008031372549019533124692316050641238689422607421875,-0.586290196078431247173057272448204457759857177734375,-0.1204705882352941070934093659161590039730072021484375,-0.15259607843137246163678355515003204345703125,-0.586290196078431247173057272448204457759857177734375,0.281098039215686323899490162148140370845794677734375,-0.024094117647058599374076948151923716068267822265625,-0.8111686274509803951104913721792399883270263671875,-0.393537254901960675823602286982350051403045654296875,-0.4738509803921566732043402225826866924762725830078125,-0.570227450980392180923672640346921980381011962890625,0.393537254901960675823602286982350051403045654296875,-0.0722823529411764642560456195496954023838043212890625,0.345349019607843477075448390678502619266510009765625,-0.2168470588235293927681368586490862071514129638671875,-0.008031372549019533124692316050641238689422607421875,-0.024094117647058599374076948151923716068267822265625,-0.32928627450980396673685390851460397243499755859375,-0.0722823529411764642560456195496954023838043212890625,0.008031372549019533124692316050641238689422607421875,0.473850980392156895248945147613994777202606201171875,-0.024094117647058599374076948151923716068267822265625,-658.202642438762040910660289227962493896484375,
0,80,0.088345098039215752550035176682285964488983154296875,-0.6023529411764705354670468295807950198650360107421875,-0.2168470588235293927681368586490862071514129638671875,-0.2810980392156861018548852371168322861194610595703125,0.473850980392156895248945147613994777202606201171875,-0.2489725490196079693561159729142673313617706298828125,-0.6023529411764705354670468295807950198650360107421875,-0.0401568627450981097126714303158223628997802734375,-0.13653333333333339538739892304874956607818603515625,-0.4738509803921566732043402225826866924762725830078125,-0.15259607843137246163678355515003204345703125,-0.15259607843137246163678355515003204345703125,-0.6023529411764705354670468295807950198650360107421875,0.008031372549019533124692316050641238689422607421875,-0.05621960784313717596205606241710484027862548828125,-0.8111686274509803951104913721792399883270263671875,-0.393537254901960675823602286982350051403045654296875,-0.4899137254901961835429347047465853393077850341796875,-0.570227450980392180923672640346921980381011962890625,0.361411764705882543324833022779785096645355224609375,-0.0722823529411764642560456195496954023838043212890625,0.297160784313725390148874794249422848224639892578125,-0.232909803921568681062126415781676769256591796875,-0.008031372549019533124692316050641238689422607421875,-0.024094117647058599374076948151923716068267822265625,-0.4095999999999999641175918441149406135082244873046875,-0.1044078431372550408440247338148765265941619873046875,0.008031372549019533124692316050641238689422607421875,0.473850980392156895248945147613994777202606201171875,-0.024094117647058599374076948151923716068267822265625,-678.8235316863339221526985056698322296142578125,
0,90,0.088345098039215752550035176682285964488983154296875,-0.6023529411764705354670468295807950198650360107421875,-0.2650352941176470356055006050155498087406158447265625,-0.2810980392156861018548852371168322861194610595703125,0.457788235294117828999560515512712299823760986328125,-0.1044078431372550408440247338148765265941619873046875,-0.6023529411764705354670468295807950198650360107421875,-0.0401568627450981097126714303158223628997802734375,-0.184721568627451038224762669415213167667388916015625,-0.570227450980392180923672640346921980381011962890625,-0.184721568627451038224762669415213167667388916015625,-0.15259607843137246163678355515003204345703125,-0.377474509803921609574217654881067574024200439453125,-0.0883450980392155305054302516509778797626495361328125,-0.0722823529411764642560456195496954023838043212890625,-0.8111686274509803951104913721792399883270263671875,-0.4095999999999999641175918441149406135082244873046875,-0.4899137254901961835429347047465853393077850341796875,-0.570227450980392180923672640346921980381011962890625,0.313223529411764456398259426350705325603485107421875,-0.008031372549019533124692316050641238689422607421875,0.297160784313725390148874794249422848224639892578125,-0.2650352941176470356055006050155498087406158447265625,-0.008031372549019533124692316050641238689422607421875,-0.024094117647058599374076948151923716068267822265625,-0.4095999999999999641175918441149406135082244873046875,-0.2168470588235293927681368586490862071514129638671875,0.008031372549019533124692316050641238689422607421875,0.473850980392156895248945147613994777202606201171875,-0.024094117647058599374076948151923716068267822265625,-674.5753200862992571273935027420520782470703125,
