Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
0,0,404.080324716940822327160276472568511962890625,-111.9571520126957011598278768360614776611328125,-111.7435224463637268854654394090175628662109375,-307.67235328226570345577783882617950439453125,73.656422620319290217594243586063385009765625,51.652577288125257837236858904361724853515625,228.01904354991302170674316585063934326171875,111.8961149937437085100100375711917877197265625,189.35209204382454117876477539539337158203125,-90.50263985106965947124990634620189666748046875,-375.8507034516434259785455651581287384033203125,-132.6181829279457815573550760746002197265625,-307.275612659077751231961883604526519775390625,445.890682699056924320757389068603515625,-152.1805475020599942581611685454845428466796875,-56.5050202948087871845928020775318145751953125,331.50730918301951533067040145397186279296875,-298.79146702475054553360678255558013916015625,258.5375530259101424235268495976924896240234375,449.7665334025085712710279040038585662841796875,374.2332224494156207583728246390819549560546875,-137.2875148777733329552575014531612396240234375,196.920682393871857129852287471294403076171875,-431.0892056031983656794182024896144866943359375,-88.7020477919858194582047872245311737060546875,-293.32865382854697600123472511768341064453125,-422.8186895352031342554255388677120208740234375,413.3274330881680498350760899484157562255859375,-480.4376354258857872991939075291156768798828125,-259.51414532914213850744999945163726806640625,82.688501366764313615931314416229724884033203125,
0,10,432.8592791528061525241355411708354949951171875,-11.55125583666495003853924572467803955078125,392.66640217291796943754889070987701416015625,-493.92681661427656081286841072142124176025390625,369.533371990112073035561479628086090087890625,398.6175115207373664816259406507015228271484375,374.1721854304636281085549853742122650146484375,434.1715750602739944952190853655338287353515625,-152.4857325968199575072503648698329925537109375,-91.998046815393536235205829143524169921875,-500,-342.15826899014251694097765721380710601806640625,-85.92486342967009704807423986494541168212890625,-317.8350169377727070241235196590423583984375,27.634510330515468012890778481960296630859375,-273.4611041596728000513394363224506378173828125,377.864925077059297109371982514858245849609375,180.22705771050141265732236206531524658203125,82.354197820978470190311782062053680419921875,-500,-27.23776970732751578907482326030731201171875,-290.27680288094728666692390106618404388427734375,165.51713614307072930387221276760101318359375,-102.40485854670856724624172784388065338134765625,464.3543809320352693248423747718334197998046875,479.9798577837458424255601130425930023193359375,130.3903317361979361521662212908267974853515625,-14.7862178411206741657224483788013458251953125,-78.44782860805077007171348668634891510009765625,-270.3482161931211749106296338140964508056640625,131.1538661253825921448878943920135498046875,
0,20,433.0729087191381267984979785978794097900390625,408.84121219519647638662718236446380615234375,88.9767143772697863823850639164447784423828125,-493.92681661427656081286841072142124176025390625,369.533371990112073035561479628086090087890625,398.6175115207373664816259406507015228271484375,415.6163212988677742032450623810291290283203125,124.073000274666583209182135760784149169921875,-56.7186498611407614589552395045757293701171875,-293.54228339487900711901602335274219512939453125,-264.2445142979216825551702640950679779052734375,406.5218054750206420067115686833858489990234375,-83.208716086306367287761531770229339599609375,-13.13821832941681577722192741930484771728515625,277.64213995788441025069914758205413818359375,-273.4611041596728000513394363224506378173828125,377.864925077059297109371982514858245849609375,180.22705771050141265732236206531524658203125,65.41642506180005511851049959659576416015625,452.87942136906031009857542812824249267578125,-195.394756920072040884406305849552154541015625,-321.5277565843683760249405167996883392333984375,165.51713614307072930387221276760101318359375,-102.40485854670856724624172784388065338134765625,457.8539384136478247455670498311519622802734375,-286.8587298196356414337060414254665374755859375,235.92333750419629723182879388332366943359375,-55.8030945768608717116876505315303802490234375,-78.44782860805077007171348668634891510009765625,-270.3482161931211749106296338140964508056640625,133.3339553267798009983380325138568878173828125,
0,30,433.0729087191381267984979785978794097900390625,408.84121219519647638662718236446380615234375,88.9767143772697863823850639164447784423828125,-486.44978179265723383650765754282474517822265625,369.533371990112073035561479628086090087890625,398.6175115207373664816259406507015228271484375,415.6163212988677742032450623810291290283203125,201.1627552110354599790298379957675933837890625,-56.7186498611407614589552395045757293701171875,-293.54228339487900711901602335274219512939453125,-264.2445142979216825551702640950679779052734375,408.47499008148452048772014677524566650390625,-78.20368053224279947244212962687015533447265625,-13.13821832941681577722192741930484771728515625,254.997405926694455047254450619220733642578125,-273.4611041596728000513394363224506378173828125,377.864925077059297109371982514858245849609375,180.22705771050141265732236206531524658203125,65.41642506180005511851049959659576416015625,452.87942136906031009857542812824249267578125,-195.394756920072040884406305849552154541015625,-321.5277565843683760249405167996883392333984375,165.51713614307072930387221276760101318359375,-102.40485854670856724624172784388065338134765625,457.8539384136478247455670498311519622802734375,-286.8587298196356414337060414254665374755859375,235.92333750419629723182879388332366943359375,-14.7862178411206741657224483788013458251953125,-78.44782860805077007171348668634891510009765625,-270.3482161931211749106296338140964508056640625,148.380345610182217797046178020536899566650390625,
0,40,433.0729087191381267984979785978794097900390625,408.84121219519647638662718236446380615234375,88.9767143772697863823850639164447784423828125,-493.92681661427656081286841072142124176025390625,369.533371990112073035561479628086090087890625,398.6175115207373664816259406507015228271484375,415.6163212988677742032450623810291290283203125,124.073000274666583209182135760784149169921875,-132.6181829279457815573550760746002197265625,-324.793237098300096477032639086246490478515625,-264.2445142979216825551702640950679779052734375,416.8675801873836235245107673108577728271484375,-86.32160405285804927189019508659839630126953125,-13.13821832941681577722192741930484771728515625,393.246253852961899610818363726139068603515625,-310.5716116824854680089629255235195159912109375,377.864925077059297109371982514858245849609375,149.983214819788145177881233394145965576171875,65.41642506180005511851049959659576416015625,452.87942136906031009857542812824249267578125,-195.394756920072040884406305849552154541015625,-321.5277565843683760249405167996883392333984375,165.51713614307072930387221276760101318359375,-102.40485854670856724624172784388065338134765625,457.8539384136478247455670498311519622802734375,-286.8587298196356414337060414254665374755859375,235.92333750419629723182879388332366943359375,-14.7862178411206741657224483788013458251953125,-78.44782860805077007171348668634891510009765625,-270.3482161931211749106296338140964508056640625,155.886842207769660717531223781406879425048828125,
0,50,433.0729087191381267984979785978794097900390625,408.84121219519647638662718236446380615234375,88.9767143772697863823850639164447784423828125,-493.92681661427656081286841072142124176025390625,425.4127628406628218726837076246738433837890625,398.6175115207373664816259406507015228271484375,415.6163212988677742032450623810291290283203125,20.584734641560089585254900157451629638671875,-132.6181829279457815573550760746002197265625,-324.793237098300096477032639086246490478515625,-264.2445142979216825551702640950679779052734375,416.8675801873836235245107673108577728271484375,-86.32160405285804927189019508659839630126953125,-13.13821832941681577722192741930484771728515625,369.0755943479720144750899635255336761474609375,-310.5716116824854680089629255235195159912109375,377.864925077059297109371982514858245849609375,180.22705771050141265732236206531524658203125,65.41642506180005511851049959659576416015625,452.87942136906031009857542812824249267578125,-195.394756920072040884406305849552154541015625,-286.18732261116366544229094870388507843017578125,165.51713614307072930387221276760101318359375,-102.40485854670856724624172784388065338134765625,457.8539384136478247455670498311519622802734375,-286.6451002533036671593436039984226226806640625,235.92333750419629723182879388332366943359375,-14.7862178411206741657224483788013458251953125,-140.5224768822290570824407041072845458984375,-270.3482161931211749106296338140964508056640625,173.116127225731617045312304981052875518798828125,
0,60,432.0963164159062444014125503599643707275390625,408.84121219519647638662718236446380615234375,88.9767143772697863823850639164447784423828125,-493.92681661427656081286841072142124176025390625,425.3822443311868255477747879922389984130859375,398.6175115207373664816259406507015228271484375,415.6163212988677742032450623810291290283203125,-58.54976042970059779690927825868129730224609375,-132.6181829279457815573550760746002197265625,-324.793237098300096477032639086246490478515625,-264.2445142979216825551702640950679779052734375,416.8675801873836235245107673108577728271484375,61.8762779625843677422381006181240081787109375,-13.13821832941681577722192741930484771728515625,393.246253852961899610818363726139068603515625,-310.5716116824854680089629255235195159912109375,377.864925077059297109371982514858245849609375,180.623798333689364881138317286968231201171875,65.41642506180005511851049959659576416015625,452.87942136906031009857542812824249267578125,-226.64571062349313024242292158305644989013671875,-307.4892422254097255063243210315704345703125,165.51713614307072930387221276760101318359375,-102.40485854670856724624172784388065338134765625,457.8539384136478247455670498311519622802734375,-286.8587298196356414337060414254665374755859375,235.587633899960337657830677926540374755859375,-14.7862178411206741657224483788013458251953125,-78.44782860805077007171348668634891510009765625,-270.3482161931211749106296338140964508056640625,179.496511611556485377150238491594791412353515625,
0,70,432.0963164159062444014125503599643707275390625,408.84121219519647638662718236446380615234375,88.9767143772697863823850639164447784423828125,-493.92681661427656081286841072142124176025390625,425.4127628406628218726837076246738433837890625,398.6175115207373664816259406507015228271484375,415.6163212988677742032450623810291290283203125,441.4654988250373435221263207495212554931640625,-132.6181829279457815573550760746002197265625,-324.793237098300096477032639086246490478515625,-264.2445142979216825551702640950679779052734375,416.8675801873836235245107673108577728271484375,61.8762779625843677422381006181240081787109375,-13.13821832941681577722192741930484771728515625,393.246253852961899610818363726139068603515625,-310.5716116824854680089629255235195159912109375,377.864925077059297109371982514858245849609375,180.623798333689364881138317286968231201171875,65.41642506180005511851049959659576416015625,452.87942136906031009857542812824249267578125,-226.64571062349313024242292158305644989013671875,-321.5277565843683760249405167996883392333984375,185.3541673024689089288585819303989410400390625,-102.40485854670856724624172784388065338134765625,445.249794000061001497670076787471771240234375,-286.8587298196356414337060414254665374755859375,235.92333750419629723182879388332366943359375,-14.7862178411206741657224483788013458251953125,-78.44782860805077007171348668634891510009765625,-139.33225501266514356757397763431072235107421875,196.050485611677032693478395231068134307861328125,
0,80,432.0963164159062444014125503599643707275390625,408.84121219519647638662718236446380615234375,88.9767143772697863823850639164447784423828125,-493.92681661427656081286841072142124176025390625,425.4127628406628218726837076246738433837890625,398.6175115207373664816259406507015228271484375,415.6163212988677742032450623810291290283203125,441.4654988250373435221263207495212554931640625,-132.6181829279457815573550760746002197265625,-324.793237098300096477032639086246490478515625,-264.2445142979216825551702640950679779052734375,416.8675801873836235245107673108577728271484375,61.8762779625843677422381006181240081787109375,-13.13821832941681577722192741930484771728515625,425.3822443311868255477747879922389984130859375,-310.5716116824854680089629255235195159912109375,377.864925077059297109371982514858245849609375,180.623798333689364881138317286968231201171875,74.999237037263128513586707413196563720703125,452.87942136906031009857542812824249267578125,-289.1476180303353658018750138580799102783203125,-321.5277565843683760249405167996883392333984375,165.51713614307072930387221276760101318359375,-102.40485854670856724624172784388065338134765625,445.158238471633012522943317890167236328125,-286.8587298196356414337060414254665374755859375,235.92333750419629723182879388332366943359375,-14.7862178411206741657224483788013458251953125,-78.44782860805077007171348668634891510009765625,-305.99383526108584874236839823424816131591796875,215.569022950897050350249628536403179168701171875,
0,90,432.0963164159062444014125503599643707275390625,408.84121219519647638662718236446380615234375,72.2220526749473492600372992455959320068359375,-493.92681661427656081286841072142124176025390625,425.4127628406628218726837076246738433837890625,432.2489089632862260259571485221385955810546875,415.6163212988677742032450623810291290283203125,441.4654988250373435221263207495212554931640625,-132.6181829279457815573550760746002197265625,-324.793237098300096477032639086246490478515625,-264.2445142979216825551702640950679779052734375,416.8675801873836235245107673108577728271484375,413.6936552018800057339831255376338958740234375,-13.13821832941681577722192741930484771728515625,393.246253852961899610818363726139068603515625,-310.6631672109134569836896844208240509033203125,377.864925077059297109371982514858245849609375,180.623798333689364881138317286968231201171875,-146.32099368266852934539201669394969940185546875,452.87942136906031009857542812824249267578125,-289.1476180303353658018750138580799102783203125,-321.5277565843683760249405167996883392333984375,165.51713614307072930387221276760101318359375,-102.40485854670856724624172784388065338134765625,445.158238471633012522943317890167236328125,-286.8587298196356414337060414254665374755859375,235.92333750419629723182879388332366943359375,-14.7862178411206741657224483788013458251953125,-78.44782860805077007171348668634891510009765625,-305.99383526108584874236839823424816131591796875,228.176836609110722520199487917125225067138671875,
