Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
0,0,-56.73696096682638057018266408704221248626708984375,-20.1696829126865537773483083583414554595947265625,-33.188879055146941254861303605139255523681640625,38.52351451155124095748760737478733062744140625,67.149876400036617951627704314887523651123046875,-87.5423444318979449008111259900033473968505859375,-3.311258278145686517746071331202983856201171875,-64.946440015869626449784846045076847076416015625,32.627338480788608876537182368338108062744140625,-30.5154576250495921385663677938282489776611328125,0.1007110812707878721994347870349884033203125,-83.806878872035895255976356565952301025390625,92.095706045716724474914371967315673828125,-57.5121311075167085391512955538928508758544921875,-17.6854762413403676646339590661227703094482421875,43.64452040162359480746090412139892578125,-20.1818903164769523073118762113153934478759765625,12.3508407849360679620076552964746952056884765625,-19.6508682515945878321872442029416561126708984375,-2.7314065981017421336218831129372119903564453125,-56.21814630573442883587631513364613056182861328125,22.4463637195959364589725737459957599639892578125,97.50968962675864304401329718530178070068359375,5.5391094698934892903707805089652538299560546875,-74.21796319467756575249950401484966278076171875,19.1686758018738458986263140104711055755615234375,-40.7757805108798407900394522584974765777587890625,-79.5525986510818796659805229865014553070068359375,-25.60197759941405593053787015378475189208984375,15.109714041566206788047566078603267669677734375,-6.7232276375621751185462926514446735382080078125,23.5450300607318325774031109176576137542724609375,-92.6084170049134769442389369942247867584228515625,-12.973418378246407201004331000149250030517578125,-91.4731284524063852359176962636411190032958984375,8.5055085909604173366460599936544895172119140625,80.2850428785058056746493093669414520263671875,26.1879329813531995796438422985374927520751953125,-42.4909207434308910933395964093506336212158203125,-71.172215948973047261461033485829830169677734375,0.753807184057137646959745325148105621337890625,-30.906094546342359308255254290997982025146484375,6.32038331247900941889383830130100250244140625,-37.4126407666249605199482175521552562713623046875,40.1898251289406971409334801137447357177734375,0.1373332926419834620901383459568023681640625,-61.11331522568438145981417619623243808746337890625,-85.97369304483169116792851127684116363525390625,-35.294656208990744516995619051158428192138671875,-9.164708395641952165533439256250858306884765625,-119580778386.3804931640625,
0,1500,9.4332712790307340355866472236812114715576171875,-25.75457014679403755508246831595897674560546875,-17.6549577318643713397250394336879253387451171875,-43.131809442426828127281623892486095428466796875,7.5411236915189192586694844067096710205078125,23.6915189062166149369659251533448696136474609375,1.022370067445905306158238090574741363525390625,-29.3923764763328989602086949162185192108154296875,60.423596911526828989735804498195648193359375,-36.37501144444104994590816204436123371124267578125,-40.18982512894070424636083771474659442901611328125,-3.5798211615344683877992792986333370208740234375,-12.6621295815912304760786355473101139068603515625,-9.2135380108035604962424258701503276824951171875,46.732993560594508153371862135827541351318359375,-67.827387310403764786315150558948516845703125,24.2652668843653600561083294451236724853515625,-5.3254799035615150160083430819213390350341796875,-24.3202002014221534409443847835063934326171875,-15.6834620197149519071899703703820705413818359375,-5.69170201727348512577009387314319610595703125,13.85845515305032904507243074476718902587890625,1.052888576921901631067157723009586334228515625,-4.4587542344431909668855951167643070220947265625,59.074678792687763007052126340568065643310546875,-31.7484054078798720865961513482034206390380859375,12.1311075167088944226634339429438114166259765625,-1.5778069399090526303552906028926372528076171875,3.054902798547317388511146418750286102294921875,-15.5186620685445717526818043552339076995849609375,11.7648854029969101020469679497182369232177734375,-38.72493667409283801816854975186288356781005859375,-22.05572679830316928928368724882602691650390625,-8.0965605639820523720118217170238494873046875,30.21027253028961467862245626747608184814453125,-4.6418652912991689163391129113733768463134765625,1.6205328531754474852277780883014202117919921875,-8.975493636890774951098137535154819488525390625,26.5358439893795576836055261082947254180908203125,31.6568498794518973227241076529026031494140625,36.19190038758506489102728664875030517578125,-4.7395245216223571560476557351648807525634765625,44.578386791589110771383275277912616729736328125,29.72197637867367348007974214851856231689453125,19.8156682027649679866954102180898189544677734375,-40.30579546494949028101473231799900531768798828125,3.128147221289708568292553536593914031982421875,37.51640369884336223549325950443744659423828125,-7.8341013824884839777951128780841827392578125,11.3376262703329615533220930956304073333740234375,-37289126399.726654052734375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
1,0,13.74858851893674227540032006800174713134765625,-56.29749443037201928063950617797672748565673828125,-27.9213843195898192561799078248441219329833984375,11.8686483352152976067372946999967098236083984375,36.704611346781831571206566877663135528564453125,4.8249763481551468657926307059824466705322265625,-15.201269569994195762774324975907802581787109375,77.88628803369243769338936544954776763916015625,88.3541367839594613542431034147739410400390625,19.9499496444593802380040870048105716705322265625,-3.946043275246438497561030089855194091796875,8.4078493606372290969375171698629856109619140625,26.8471327860347201976765063591301441192626953125,2.5055696279793693292958778329193592071533203125,-59.70946378978850788143972749821841716766357421875,51.139866328928491157057578675448894500732421875,-9.87884151738029459011158905923366546630859375,33.81145664845729470471269451081752777099609375,-69.72563859981079303906881250441074371337890625,-18.753624073000281669010291807353496551513671875,19.6203497421185915072783245705068111419677734375,-11.1362041077913858089232235215604305267333984375,80.3949095126193924443214200437068939208984375,51.4267403180028850329108536243438720703125,-50.895718253120520557786221615970134735107421875,-30.12482070375682496887748129665851593017578125,4.7456282235175564210294396616518497467041015625,-76.793725394451740839940612204372882843017578125,48.5763115329447145995800383388996124267578125,7.193212683492532732998370192945003509521484375,-7.174901577806934938053018413484096527099609375,-41.69133579515976606444382923655211925506591796875,-47.9537339396343895714380778372287750244140625,-96.0997344889675559898023493587970733642578125,40.757469405194257205948815681040287017822265625,72.405163731803355631200247444212436676025390625,45.99444563127536866886657662689685821533203125,26.2184514908291959045527619309723377227783203125,-7.6998199407941001481958664953708648681640625,88.2625812555314723795163445174694061279296875,-9.067049165318763925824896432459354400634765625,28.861354411450548695938778109848499298095703125,4.5503097628711799416123540140688419342041015625,-61.36967070528275058904910110868513584136962890625,65.87420270393994314872543327510356903076171875,16.1595507675405229974785470403730869293212890625,17.60002441480759216574369929730892181396484375,44.004638813440351441386155784130096435546875,-47.75841547898800598659363458864390850067138671875,11.294900357066552487594890408217906951904296875,-99694072391.234375,
1,1500,-24.5338297677541419261615374125540256500244140625,-10.910367137668998793742503039538860321044921875,5.3193762016663157510265591554343700408935546875,5.0874355296487436817187699489295482635498046875,30.04547257911923452411429025232791900634765625,29.58159123508409038549871183931827545166015625,31.8521683400982738021411933004856109619140625,7.235938596758927587870857678353786468505859375,-28.4218878749961874063956202007830142974853515625,29.83794671468245951473363675177097320556640625,23.6243781853694230221663019619882106781005859375,14.627521591845464854486635886132717132568359375,-16.3426618243965009469320648349821567535400390625,-14.16974394970549155914341099560260772705078125,-8.1698049867244435517932288348674774169921875,7.4251533555101332240155898034572601318359375,-33.091219824823753015152760781347751617431640625,10.36103396710103652367251925170421600341796875,31.418805505539097566725104115903377532958984375,46.952726828821681692716083489358425140380859375,-6.7110202337717765885827247984707355499267578125,-12.991729483932004995949682779610157012939453125,31.8338572344126760071958415210247039794921875,-36.80837427900021197046953602693974971771240234375,14.615314188055066324523068033158779144287109375,-3.738517410809663488180376589298248291015625,6.47907956175419030842022038996219635009765625,2.2614215521713987300245207734405994415283203125,-0.784325693533133971868664957582950592041015625,18.912320322275462558536673896014690399169921875,12.0761741996520726161179482005536556243896484375,53.050325022125917939774808473885059356689453125,-16.2816248054445082971142255701124668121337890625,30.64363536484876249232911504805088043212890625,-12.6438184759056326811332837678492069244384765625,3.091525009918512978401849977672100067138671875,85.528122806482116402548854239284992218017578125,1.6266365550706467502095620147883892059326171875,-8.5421308023316129265367635525763034820556640625,-28.4096804712057888764320523478090763092041015625,-6.924649800103765073799877427518367767333984375,13.68755149998474962558248080313205718994140625,-4.8432874538407446607379824854433536529541015625,65.25772881252481738556525669991970062255859375,-0.0885036774803893422358669340610504150390625,31.083101901303137992726988159120082855224609375,-4.0986358226264201221056282520294189453125,-8.0477309488204582521575503051280975341796875,-1.5839106418042518953370745293796062469482421875,-20.0537125766777535318396985530853271484375,-32188203611.920162200927734375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
2,0,-27.4880214850306714424732490442693233489990234375,-9.054841761528365395861328579485416412353515625,-10.928678243354596588687854818999767303466796875,-33.194982757042140519843087531626224517822265625,50.29755546739096416786196641623973846435546875,-69.3716238898892214592706295661628246307373046875,97.90032654805139600284746848046779632568359375,-4.7151097140415600961205200292170047760009765625,50.20599993896297519313520751893520355224609375,-77.99005096591082519807969219982624053955078125,-14.3406476027710851894880761392414569854736328125,-64.586321604052869815859594382345676422119140625,13.91949217200232169489027000963687896728515625,51.92724387340922476141713559627532958984375,35.697500534073924427502788603305816650390625,55.748161259804049905142164789140224456787109375,-89.7030549027985415477814967744052410125732421875,42.22235786004210922328638844192028045654296875,43.931394390697960261604748666286468505859375,-12.143314920499278741772286593914031982421875,53.80108035523545595424366183578968048095703125,-27.1950437940611067233476205728948116302490234375,-52.14087343974120614120693062432110309600830078125,-98.4130375072481484721720335073769092559814453125,-6.863612781151772423982038162648677825927734375,0.411999877925978807979845441877841949462890625,-22.965178380687888193278922699391841888427734375,-64.983062227240822039675549603998661041259765625,-33.158360545670944929952383972704410552978515625,13.4922330393383589353106799535453319549560546875,57.65861995300150510956882499158382415771484375,38.21832941679127770839841105043888092041015625,60.618915372173233890862320549786090850830078125,-47.20297860652485866239658207632601261138916015625,39.9456770531327265416621230542659759521484375,-24.6986297189245220806697034277021884918212890625,-97.90032654805139600284746848046779632568359375,52.372814111758771105087362229824066162109375,-43.107394634846031067354488186538219451904296875,62.17535935544907488292665220797061920166015625,-40.39124729148227999075970728881657123565673828125,-33.91521958067568220940302126109600067138671875,20.4992828150273140863646403886377811431884765625,-32.883693960386978005772107280790805816650390625,13.0344553971984140616768854670226573944091796875,-8.3223975341044251763378269970417022705078125,68.907742545854063109800335951149463653564453125,58.311716055787854884329135529696941375732421875,4.7151097140415600961205200292170047760009765625,-53.166295358134703974428703077137470245361328125,-118993365949.82598876953125,
2,1500,85.72954496902372056865715421736240386962890625,29.86846522415845583964255638420581817626953125,-3.811761833552054667961783707141876220703125,-28.220465712454597451142035424709320068359375,4.5503097628711799416123540140688419342041015625,34.70870082705158665703493170440196990966796875,-35.312967314676342311940970830619335174560546875,-10.5929746391186228038350236602127552032470703125,-12.906277657399215286204707808792591094970703125,58.592486342967021073491196148097515106201171875,16.2450025940733127072235220111906528472900390625,5.99078341013824910987750627100467681884765625,-6.19220557267982485427637584507465362548828125,47.9476302377391903064562939107418060302734375,28.232673116244995981105603277683258056640625,-14.15143284401989376419805921614170074462890625,-71.160008545182648731497465632855892181396484375,-46.22638630329294073817436583340167999267578125,-40.4889065218054753358956077136099338531494140625,27.829828791161844492307864129543304443359375,-0.833155308694728091722936369478702545166015625,9.4943082979827266854044864885509014129638671875,-2.4628437147129744744233903475105762481689453125,-1.5839106418042518953370745293796062469482421875,5.0202948088015233452097163535654544830322265625,-12.3630481887264664919712231494486331939697265625,-6.845301675466174629036686383187770843505859375,35.019989623706777592815342359244823455810546875,-1.309244056520270760302082635462284088134765625,9.3966490676595384456959436647593975067138671875,29.056672872096925175355863757431507110595703125,16.0679952391125340227517881430685520172119140625,-49.4552446058534513895210693590342998504638671875,3.317361980040885782727855257689952850341796875,6.24713888973661823911243118345737457275390625,29.34354686117131905120913870632648468017578125,9.6774193548387046348580042831599712371826171875,1.9562364574114354809353244490921497344970703125,21.109653004547254795397748239338397979736328125,24.625385296182145111743011511862277984619140625,-18.01507614368114218450500629842281341552734375,16.2450025940733127072235220111906528472900390625,-31.9132053590502664519590325653553009033203125,32.987456892605365510462434031069278717041015625,10.940885647144995118651422671973705291748046875,16.5746024964140730162398540414869785308837890625,-26.786095767082741758713382296264171600341796875,0.943021942808314861395047046244144439697265625,14.804528946806243538958369754254817962646484375,-9.5004119998779259503862704150378704071044921875,-32503161973.441356658935546875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
3,0,0.3692739646595555313979275524616241455078125,12.6682332834864297410604194737970829010009765625,-80.2240058595538130248314701020717620849609375,-4.1474654377880284528146148659288883209228515625,59.788811914426105431630276143550872802734375,-43.72386852626117814679673756472766399383544921875,66.63106173894465200646664015948772430419921875,10.989715262306589238505694083869457244873046875,-33.262123477889332434642710722982883453369140625,3.5859248634296818636357784271240234375,17.020172734763633570764795877039432525634765625,-77.184362315744493798774783499538898468017578125,-75.3715628528702694666208117268979549407958984375,15.7444990386669445570078096352517604827880859375,52.897732474745936315230210311710834503173828125,-10.934781945249795853669638745486736297607421875,-23.3130893887142605080953217111527919769287109375,31.455427716910293156615807674825191497802734375,-39.3658253730887821575379348360002040863037109375,50.18158513138217813320807181298732757568359375,-30.5459761345255884634752874262630939483642578125,81.99407940916165671296766959130764007568359375,51.170384838404487481966498307883739471435546875,-6.19220557267982485427637584507465362548828125,-42.28949858088930824351336923427879810333251953125,-57.4633014923551144192970241419970989227294921875,-58.903775139622183587562176398932933807373046875,28.06787316507461582659743726253509521484375,-11.081270790734578213232452981173992156982421875,7.8646198919644803027040325105190277099609375,43.504135258034011712879873812198638916015625,-58.12860499893185561859354493208229541778564453125,-23.8196966460158137124381028115749359130859375,-98.3581041901913550873359781689941883087158203125,48.7655262916958918140153400599956512451171875,21.80547502059999942503054626286029815673828125,60.924100466933197139951516874134540557861328125,-50.23041474654377935848970082588493824005126953125,-35.905026398510699436883442103862762451171875,-73.052156132694477719269343651831150054931640625,-11.8137150181585042219012393616139888763427734375,-39.3841364787743799524832866154611110687255859375,37.53471480452896003043861128389835357666015625,-8.2918790246284288514289073646068572998046875,23.1116672261726847636964521370828151702880859375,-48.77773369548631166026098071597516536712646484375,-57.82952360606707742363141733221709728240966796875,23.4046449171422494828220806084573268890380859375,-6.5767387920773927589834784157574176788330078125,-64.0003662221137119558989070355892181396484375,-103660005364.535003662109375,
