Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
0,0,26.5419476912747569485873100347816944122314453125,55.9434797204504548062686808407306671142578125,68.736838892788483690310386009514331817626953125,77.526169621875652637754683382809162139892578125,-5.97857600634785057991393841803073883056640625,-0.4303109836115623920704820193350315093994140625,-41.5265358439893788045083056204020977020263671875,38.62727744376962846217793412506580352783203125,94.170964690084559833849198184907436370849609375,-94.6287423322244904966282774694263935089111328125,13.0344553971984140616768854670226573944091796875,-26.06585894344920006915344856679439544677734375,-37.4431592761009568448571371845901012420654296875,-29.5205542161320835248261573724448680877685546875,38.05352946562089755389024503529071807861328125,90.16083254493850063227000646293163299560546875,-75.81102938932463075616396963596343994140625,-56.4256721701712109506843262352049350738525390625,-72.0389416180913713105837814509868621826171875,-30.11261329996642643891391344368457794189453125,-99.145481734672074480840819887816905975341796875,29.88067262794885436960612423717975616455078125,39.7198400830103537373361177742481231689453125,-5.3498947111423120759354787878692150115966796875,-25.96209601123081256446312181651592254638671875,54.985198522904141782419173978269100189208984375,43.791009247108377167023718357086181640625,-15.5735953856013651375178596936166286468505859375,60.24658955656605030526407063007354736328125,69.34720908230843861019820906221866607666015625,-86.24225592822045882712700404226779937744140625,84.771263771477407544807647354900836944580078125,-97.88201544236579820790211670100688934326171875,-44.993438520462660790144582279026508331298828125,-39.5733512375255571669185883365571498870849609375,39.6954252754295566774089820683002471923828125,47.038178655354471402461058460175991058349609375,17.203283791619611520218313671648502349853515625,-42.790002136295669288301724009215831756591796875,-91.6074098941007690655169426463544368743896484375,-76.4397106845301692601424292661249637603759765625,4.0498062074648260022513568401336669921875,-44.25489059114352841106665437109768390655517578125,54.417554246650610139113268814980983734130859375,-16.727195043794068851639167405664920806884765625,-35.4289376506851425574495806358754634857177734375,-97.3326822717978501486868481151759624481201171875,-97.86370433668020041295676492154598236083984375,54.478591265602602788931108079850673675537109375,3.146458326975306363237905316054821014404296875,-700,
0,1500,69.30448316904204375532572157680988311767578125,-2.9023102511673215531118330545723438262939453125,-43.53465376750998672150672064162790775299072265625,-77.294228949858080568446894176304340362548828125,36.594744712668244801534456200897693634033203125,18.735312967314683874064940027892589569091796875,1.9135105441450122043534065596759319305419921875,90.691854609820865107394638471305370330810546875,64.4398327585680590345873497426509857177734375,-73.6320078127384221033935318700969219207763671875,-91.7111728263191565702072693966329097747802734375,54.25275429548020156289567239582538604736328125,-67.210913418988610601445543579757213592529296875,-98.852504043702509761715191416442394256591796875,44.792016357921085045745712704956531524658203125,82.40302743614000746674719266593456268310546875,-78.710287789544366887639625929296016693115234375,46.946623126926482427734299562871456146240234375,88.1832331308938819347531534731388092041015625,67.68700216681418169173412024974822998046875,-97.6439710684530126627578283660113811492919921875,-88.793603320413836854640976525843143463134765625,-16.4342173528244899216588237322866916656494140625,-97.4791711172826325082496623508632183074951171875,-48.4115115817743486559265875257551670074462890625,32.444227423932630927083664573729038238525390625,-39.91515854365672311132584582082927227020263671875,63.8538773766289295963360927999019622802734375,19.089327677236241243008407764136791229248046875,37.99859614856410416905418969690799713134765625,64.0736106448561031356803141534328460693359375,-91.4426099429303889110087766312062740325927734375,43.290505691702009016808005981147289276123046875,-51.75023651844843897151804412715137004852294921875,64.574114200262471285896026529371738433837890625,0.674459059419547202196554280817508697509765625,81.88421277504806994329555891454219818115234375,85.80278939176611174843856133520603179931640625,-61.67485580004272804899301263503730297088623046875,84.3623157444990283693186938762664794921875,-74.3583483382671630579352495260536670684814453125,-14.3894772179326793093423475511372089385986328125,71.471297341837811245568445883691310882568359375,-85.058137760551772998951491899788379669189453125,60.625019074068433155844104476273059844970703125,-87.6705221716971294654285884462296962738037109375,54.527420880764196908785379491746425628662109375,-56.950590533158361949972459115087985992431640625,20.2307199316385464271661476232111454010009765625,48.857081820123909210451529361307621002197265625,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
1,0,89.70915860469375502361799590289592742919921875,81.109042634357734868899569846689701080322265625,-94.5677053132724978468104382045567035675048828125,-50.68819238868373844297821051441133022308349609375,-44.810327463606682840691064484417438507080078125,-45.56108279671621374973256024532020092010498046875,9.1830195013275641713335062377154827117919921875,-78.06329538865321637786109931766986846923828125,97.75994140446181290826643817126750946044921875,55.070650349436931492164148949086666107177734375,52.970976897488327495011617429554462432861328125,-10.4525894955290397092539933510124683380126953125,57.56706442457351613484206609427928924560546875,-3.5431989501632727979085757397115230560302734375,76.000244148075807970599271357059478759765625,-40.5377361369670694557498791255056858062744140625,17.63054292428358849065261892974376678466796875,65.28214362010561444549239240586757659912109375,-32.2550126651814395017936476506292819976806640625,21.76274910733360457015805877745151519775390625,-36.85720389416180609032380743883550167083740234375,30.03326517532883599415072239935398101806640625,-6.12506485183263293947675265371799468994140625,-17.001861629078035775819444097578525543212890625,50.468459120456572009061346761882305145263671875,-89.94720297860652635790756903588771820068359375,14.20636616107668714903411455452442169189453125,-21.005890072328867290707421489059925079345703125,-44.04126102481155413670421694405376911163330078125,92.809839167455066899492521770298480987548828125,-86.04693746757408234770991839468479156494140625,91.979735709707938440260477364063262939453125,-78.21588793603319800240569747984409332275390625,65.84368419446394682381651364266872406005859375,-39.243751335184782647047541104257106781005859375,-89.80071413312174399834475480020046234130859375,-32.718894009216597851263941265642642974853515625,-0.1251258888515849321265704929828643798828125,-93.4446241645558046684527653269469738006591796875,-26.30390331736197140344302169978618621826171875,-5.3437910092471128109536948613822460174560546875,-93.053987243263037498763878829777240753173828125,59.361552781762128461195970885455608367919921875,10.48310800500502182330819778144359588623046875,14.987640003662221488411887548863887786865234375,39.103366191595199552466510795056819915771484375,-55.85192419202245872611456434242427349090576171875,87.9268776512955128055182285606861114501953125,61.113315225684374354386818595230579376220703125,7.400738547929307742379023693501949310302734375,-700,
1,1500,-40.7513657032990437301123165525496006011962890625,40.397350993377500572023564018309116363525390625,-34.5377971739860214483996969647705554962158203125,6.58284249397257781311054714024066925048828125,16.7516098513748517007115879096090793609619140625,-12.094485305337684621918015182018280029296875,-26.30390331736197140344302169978618621826171875,-82.25043488876002584220259450376033782958984375,-76.3542588579973795503974542953073978424072265625,-51.957762382885221086326055228710174560546875,31.302835169530311532071209512650966644287109375,-56.66982024597918865538304089568555355072021484375,-6.8086794640949648282912676222622394561767578125,-57.3290200506607305896977777592837810516357421875,-73.6686300241096176932842354290187358856201171875,67.369609668263791490971925668418407440185546875,71.9962157048249764557112939655780792236328125,-37.75444807275613356978283263742923736572265625,-84.0205084383678695303387939929962158203125,-89.3307290871913863838926772587001323699951171875,-16.4769432660908847765313112176954746246337890625,9.2257454145939590262059937231242656707763671875,74.767296365245528022569487802684307098388671875,67.607654042176591246970929205417633056640625,-32.627338480788608876537182368338108062744140625,97.61955626087222981368540786206722259521484375,42.02703939939573274386930279433727264404296875,-61.66875209814752878401122870855033397674560546875,52.830591753898744400430587120354175567626953125,0.662251655629148672232986427843570709228515625,-11.130100405896172333086724393069744110107421875,83.98388622699667394044809043407440185546875,85.80889309366131101342034526169300079345703125,7.9622791222876685424125753343105316162109375,0.2166814172795739068533293902873992919921875,5.3193762016663157510265591554343700408935546875,54.15509506515701332318712957203388214111328125,92.089602343821525209932588040828704833984375,-3.305154576250487252764287404716014862060546875,-60.057374797814873090828768908977508544921875,-23.2886745811334634481681860052049160003662109375,22.9224524674214791275517200119793415069580078125,-28.7087618640705528605394647456705570220947265625,18.03949095126193924443214200437068939208984375,-38.58455153050325492358751944266259670257568359375,32.1512497329630377862486056983470916748046875,-26.07196264534439933413523249328136444091796875,-38.908047730948823073049425147473812103271484375,-5.5452131717886885553525644354522228240966796875,-40.6292916653950584304766380228102207183837890625,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
2,0,-72.966704306161688009524368681013584136962890625,-91.253395184179197485718759708106517791748046875,-62.16315195165867635296308435499668121337890625,37.58354441969055415029288269579410552978515625,-52.08594012268441275637087528593838214874267578125,-5.4231391338847032557168859057128429412841796875,88.5799737540818341585691086947917938232421875,-90.3500473036896920575600233860313892364501953125,-36.85720389416180609032380743883550167083740234375,-57.17032380138554259474403806962072849273681640625,16.6661580248420619909666129387915134429931640625,-27.4819177831354721774914651177823543548583984375,-17.4108096560564007404536823742091655731201171875,56.1998352000488239355036057531833648681640625,-90.25238807336648960699676536023616790771484375,-34.4340342417676339437093702144920825958251953125,85.83330790124210807334748096764087677001953125,1.9623401593066347459171083755791187286376953125,90.307321390423311413542251102626323699951171875,-84.20361949522384747979231178760528564453125,89.58708456678976972398231737315654754638671875,-18.3324686422315181744124856777489185333251953125,-50.914029358806118352731573395431041717529296875,-99.8779259620960147003643214702606201171875,-38.57234412671285639362395158968865871429443359375,-24.4422742393261529514347785152494907379150390625,-79.8516800439466578609426505863666534423828125,59.758293404950080685011926107108592987060546875,35.142063661610762892451020888984203338623046875,48.1307412945951682559098117053508758544921875,39.6343882564775640275911428034305572509765625,-44.32813501388591959084806148894131183624267578125,-75.6523331400494356557828723452985286712646484375,-29.2397839289529173356640967540442943572998046875,-45.78081606494338728907678159885108470916748046875,55.418561357463289596125832758843898773193359375,-75.029755546739096416786196641623973846435546875,-97.112949003570662398487911559641361236572265625,-22.4951933347575305788268451578915119171142578125,-17.6610614337595706047068233601748943328857421875,31.540879543443082866360782645642757415771484375,-87.6155888546403360805925331078469753265380859375,71.385845515305021535823470912873744964599609375,-36.55812250129704210621639504097402095794677734375,25.193029572435676755048916675150394439697265625,37.47367778557696738062077201902866363525390625,16.7027802362132575808573164977133274078369140625,89.78240302743614620339940302073955535888671875,33.59782708212532043035025708377361297607421875,38.63948484756002699214150197803974151611328125,-700,
2,1500,-74.828333384197520672387327067553997039794921875,34.74532303842278224692563526332378387451171875,-18.4728537858211012689935159869492053985595703125,-39.127780999175996612393646501004695892333984375,-82.5800347911008003620736417360603809356689453125,44.029053621021148501313291490077972412109375,69.15189062166206213078112341463565826416015625,27.0607623523667228937483741901814937591552734375,63.451033051545749685828923247754573822021484375,49.143955809198274664595373906195163726806640625,-37.3149815363017722802396747283637523651123046875,93.035676137577439703818527050316333770751953125,11.062959685048980418287101201713085174560546875,93.298135319071008098035235889256000518798828125,71.8985564745017882160027511417865753173828125,-69.151890621662033709071693010628223419189453125,-96.0997344889675559898023493587970733642578125,64.0552995391705053407349623739719390869140625,31.022064882351145342909148894250392913818359375,-14.810632648701442803940153680741786956787109375,-91.9736320078127391752786934375762939453125,-82.04901272621845009780372492969036102294921875,52.336191900387575515196658670902252197265625,35.856196783349105317029170691967010498046875,-0.0457777642139944873633794486522674560546875,18.11273537400433042421354912221431732177734375,52.65968810083313655923120677471160888671875,27.1706289864803096634204848669469356536865234375,99.420148319956041405021096579730510711669921875,35.837885677663507522083818912506103515625,51.97607348857081888127140700817108154296875,-7.8096865749076869178679771721363067626953125,-32.2061830500198311710846610367298126220703125,48.4298226874599322400172241032123565673828125,7.8096865749076869178679771721363067626953125,28.391369365520176870631985366344451904296875,4.6967986083559623011751682497560977935791015625,-62.13873714407787929303594864904880523681640625,86.950285348063601986723369918763637542724609375,-95.5992309335612020504413521848618984222412109375,92.504654072695075228693895041942596435546875,-20.6396679586168971809456706978380680084228515625,-59.4714194158757294417227967642247676849365234375,-34.13495284890285574874724261462688446044921875,-64.2933439130832766750245355069637298583984375,53.56913968321788388493587262928485870361328125,48.7289040803246962241246365010738372802734375,20.6579790643024949758910224772989749908447265625,72.2281563768425485250190831720829010009765625,60.777611621448414780388702638447284698486328125,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
3,0,-62.4988555558946501378159155137836933135986328125,46.568193609424127998863696120679378509521484375,21.066927091280859940525260753929615020751953125,-50.85909604174931786246816045604646205902099609375,-40.14709921567430939148835022933781147003173828125,-10.5441450239570286839807522483170032501220703125,-30.802331614123971803564927540719509124755859375,-95.3917050691244270410606986843049526214599609375,54.06964323862422361344215460121631622314453125,-43.89477217932675756628668750636279582977294921875,75.170140690328679511367226950824260711669921875,59.428693502609320375995594076812267303466796875,-73.125400555436868899050750769674777984619140625,9.0182195501571840168253402225673198699951171875,-15.6956694235053504371535382233560085296630859375,43.90087588122196393669582903385162353515625,18.22260200811791719388565979897975921630859375,-8.1392864772484472268843092024326324462890625,93.76201666310618065836024470627307891845703125,-13.3579515976439751057114335708320140838623046875,8.8229010895107791156988241709768772125244140625,-31.4798425244911044273976585827767848968505859375,25.45548875392927357097505591809749603271484375,-31.4615314188055066324523068033158779144287109375,-98.956266975920897266405518166720867156982421875,76.512955107272574650778551585972309112548828125,-81.78044984282968243860523216426372528076171875,-29.093295083468120765246567316353321075439453125,51.9150364696188262314535677433013916015625,73.668630024109603482429520227015018463134765625,-64.842677083651238945094519294798374176025390625,-99.981688894314402205054648220539093017578125,29.42289498580890949597232975065708160400390625,-78.691976683858769092694274149835109710693359375,63.292336802270568796302541159093379974365234375,14.957121494186225163502967916429042816162109375,-42.869350260933259733064915053546428680419921875,-95.6236457411419991103684878908097743988037109375,49.461348307748636443648138083517551422119140625,90.758995330668057022194261662662029266357421875,26.8837549974059157875672099180519580841064453125,96.978667561876278568888665176928043365478515625,-38.35871456038086790840679896064102649688720703125,48.2833338419751498804544098675251007080078125,-41.4593951231421868897086824290454387664794921875,49.186681722464669519467861391603946685791015625,84.728537858210984268225729465484619140625,-62.810144352549826862741610966622829437255859375,-1.4923551133762629206103156320750713348388671875,65.85589159825434535378008149564266204833984375,-700,
