Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
0,0,-6.7354350413525736485098605044186115264892578125,-82.20770897549363098733010701835155487060546875,-3.6408581804864610376171185635030269622802734375,22.15338602862635752899223007261753082275390625,-55.62608722190008592178855906240642070770263671875,43.9619129001739565865136682987213134765625,1.8280587176122224946084315888583660125732421875,1.5533921323282555704281548969447612762451171875,-44.6577349162266870052917511202394962310791015625,-64.4581438642536710403874167241156101226806640625,-46.14703817865535029341117478907108306884765625,4.6784875026703645062298164702951908111572265625,4.9653614917447299603736610151827335357666015625,60.905789361247599345006165094673633575439453125,94.225898007141353218685253523290157318115234375,-37.72392956328013724487391300499439239501953125,46.647541734061718443626887165009975433349609375,-62.38288521988585699773466330952942371368408203125,31.156346324045529172508395276963710784912109375,-3.81786553544725393294356763362884521484375,-28.873561815240947225902345962822437286376953125,-7.2786645100253366535980603657662868499755859375,51.432844019898084297892637550830841064453125,28.18994720297860112623311579227447509765625,-50.68819238868373844297821051441133022308349609375,-69.176305429242830768998828716576099395751953125,-26.5480513931699562135690939612686634063720703125,87.066255684072388021377264522016048431396484375,-69.023712881862849144454230554401874542236328125,-20.1513718070009559824029565788805484771728515625,13.74858851893674227540032006800174713134765625,96.642963957640318994890549220144748687744140625,56.736960966826387675610021688044071197509765625,-48.5518967253639317505076178349554538726806640625,-1.5717032380138533653735066764056682586669921875,-31.040375988036743137854500673711299896240234375,0.1922666096987768469261936843395233154296875,-10.09247108371226886447402648627758026123046875,-57.87224951933347227850390481762588024139404296875,-89.6481215857417481629454414360225200653076171875,32.1451460310678385212668217718601226806640625,-3.76903592028565981308929622173309326171875,49.430829798272640118739218451082706451416015625,0.424207281716377337943413294851779937744140625,-20.4565569017609192314921529032289981842041015625,-31.168553727835927702471963129937648773193359375,32.4137089144566061804653145372867584228515625,76.287118137150201846452546305954456329345703125,-37.113559373760182324986089952290058135986328125,-92.4192022461622997298036352731287479400634765625,-54779425724.4205322265625,
0,1500,-8.3223975341044251763378269970417022705078125,12.9123813592944287620412069372832775115966796875,-3.6408581804864610376171185635030269622802734375,13.90728476821192316492670215666294097900390625,-0.1312295907467841971083544194698333740234375,-2.8229621265297311083486420102417469024658203125,17.380291146580390204690047539770603179931640625,15.8299508651997342667527846060693264007568359375,6.35700552385020500878454186022281646728515625,19.9377422406689817080405191518366336822509765625,44.083986938077941886149346828460693359375,8.6825159459211960211177938617765903472900390625,38.895840327158424543085857294499874114990234375,30.61922055726796543240197934210300445556640625,-33.4757530442213209198598633520305156707763671875,8.8045899838251813207534723915159702301025390625,26.7433698538163326929861796088516712188720703125,-1.83416241950743597044493071734905242919921875,22.4463637195959364589725737459957599639892578125,8.5848567155980077814092510379850864410400390625,-18.4423352763451049440845963545143604278564453125,-11.7587817011017108370651840232312679290771484375,-0.955229346598713391358614899218082427978515625,-24.5338297677541419261615374125540256500244140625,-33.158360545670944929952383972704410552978515625,12.6926480910672268009875551797449588775634765625,-19.309060945463414782352629117667675018310546875,-14.01104770043031066961702890694141387939453125,-27.8115176854762324865077971480786800384521484375,-19.5165868099002040025879978202283382415771484375,7.9317606128116722175036557018756866455078125,30.05157628101443378909607417881488800048828125,41.691335795159744748161756433546543121337890625,-9.89715262306589238505694083869457244873046875,-10.959196752830592913596774451434612274169921875,18.961149937437056678390945307910442352294921875,0.1922666096987768469261936843395233154296875,-9.93377483443708797494764439761638641357421875,31.351664784691905651925480924546718597412109375,-24.900051881466112035923288203775882720947265625,40.421765800958297631950699724256992340087890625,-3.76903592028565981308929622173309326171875,49.430829798272640118739218451082706451416015625,4.3305764946440064022681326605379581451416015625,-20.4565569017609192314921529032289981842041015625,-30.5093539231543928735845838673412799835205078125,32.3770867030854105905746109783649444580078125,12.5949888607440385612790123559534549713134765625,-10.19013031403545710418256931006908416748046875,68.138676107058927300386130809783935546875,-2969052015.1822032928466796875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
1,0,-86.4803003021332443722712923772633075714111328125,19.5043794061098054726244299672544002532958984375,27.5551622058778633572728722356259822845458984375,40.562150944547880726531730033457279205322265625,0.973540452284311186303966678678989410400390625,47.9964598529007844263105653226375579833984375,17.551194799645969624179997481405735015869140625,-39.3169957579271880376836634241044521331787109375,-74.4743186742759490925891441293060779571533203125,-15.201269569994195762774324975907802581787109375,-72.1488082522049580802558921277523040771484375,17.001861629078035775819444097578525543212890625,99.298074282052056105385418049991130828857421875,-42.924283577990053117900970391929149627685546875,3.250221259193693867928232066333293914794921875,26.6823328348643400431683403439819812774658203125,-33.329264198736524349442333914339542388916015625,10.782189397869814229125040583312511444091796875,10.34272286141543872872716747224330902099609375,-95.8616901150547846555127762258052825927734375,30.76570940275274779196479357779026031494140625,39.378032776879166476646787486970424652099609375,-15.8360545670949477425892837345600128173828125,6.942960905789362868745229206979274749755859375,5.6245612964262790001157554797828197479248046875,-47.42271187475203220174080342985689640045166015625,3.933835871456039967597462236881256103515625,-34.3913083285012390888368827290832996368408203125,60.649433881649230215771240182220935821533203125,0.589007232886757492451579309999942779541015625,51.420636616107685767929069697856903076171875,56.5233314004943849795381538569927215576171875,-97.81487472151860629310249350965023040771484375,-7.3397015289773293034158996306359767913818359375,63.292336802270568796302541159093379974365234375,61.40629291665396749522187747061252593994140625,-63.95764030884730999559906194917857646942138671875,57.76848658711509187924093566834926605224609375,68.999298074282052084527094848453998565673828125,-14.3223364970854873945427243597805500030517578125,-23.2642597735526663882410502992570400238037109375,25.56535538804286034064716659486293792724609375,-61.5710928678243334388753282837569713592529296875,23.2093264564958730034049949608743190765380859375,-46.3728751487777373085918952710926532745361328125,22.9651783806878739824242074973881244659423828125,7.284768211920521707725129090249538421630859375,-91.4059877315591933211180730722844600677490234375,-46.02496414075136499377549625933170318603515625,-6.8147831659901640932730515487492084503173828125,-61162918786.80667877197265625,
1,1500,-24.1187780388805776965455152094364166259765625,-46.20197149571214367824723012745380401611328125,-49.40641499069185016423944034613668918609619140625,12.4057741019928613468437106348574161529541015625,38.969084749900815722867264412343502044677734375,-3.946043275246438497561030089855194091796875,7.8890346995452773626311682164669036865234375,-17.099520859401224015527986921370029449462890625,-3.5370952482680735329267918132245540618896484375,-22.5928525650807188185353879816830158233642578125,-21.88482314523758986979373730719089508056640625,-23.7342448194830240026931278407573699951171875,-17.136143070772419605418690480291843414306640625,-2.9023102511673215531118330545723438262939453125,38.694418164616848798686987720429897308349609375,22.2876674703207555694461916573345661163330078125,7.7303384502700964731047861278057098388671875,-51.048310800500502182330819778144359588623046875,41.83782464064455552943400107324123382568359375,-48.64345225379192783066173433326184749603271484375,-49.21109653004547368482235469855368137359619140625,8.6519974364451996962088742293417453765869140625,38.779869991149638508431962691247463226318359375,-34.08001953184606236391118727624416351318359375,-15.323343607898181062410003505647182464599609375,36.710715048677030836188350804150104522705078125,13.1504257332072000963307800702750682830810546875,-22.3303933835871504243186791427433490753173828125,-21.6467787713248043246494489721953868865966796875,-58.6474196600238002474725362844765186309814453125,13.0161442915128162667315336875617504119873046875,-47.050386059144869932424626313149929046630859375,24.930570390942108360832207836210727691650390625,18.576616718039502984538557939231395721435546875,14.584795678579069999614148400723934173583984375,-54.881435590685754277728847227990627288818359375,7.5594347972045170536148361861705780029296875,19.4921720023194069426608621142804622650146484375,64.3543809320352693248423747718334197998046875,2.6459547715689524238769081421196460723876953125,-54.4175542466505959282585536129772663116455078125,0.778221991637934706886881031095981597900390625,17.136143070772419605418690480291843414306640625,-11.1850337229529799287774949334561824798583984375,32.2550126651814252909389324486255645751953125,18.14935758537552601410425268113613128662109375,-14.6458326975310484385772724635899066925048828125,8.1087679677724509019753895699977874755859375,-15.305032502212583267464651726186275482177734375,7.4312570574053324889973737299442291259765625,-9543807485.3717288970947265625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
2,0,30.03936887722403525913250632584095001220703125,7.8524124881740817727404646575450897216796875,-42.826624347666864878192427568137645721435546875,-14.938810388500627368557616136968135833740234375,32.2305978576006282310117967426776885986328125,29.78911709952086539487936533987522125244140625,-14.871669667653435453757992945611476898193359375,35.459456160161124671503785066306591033935546875,39.194921720023188527193269692361354827880859375,46.848963896603294188025756739079952239990234375,34.50727866451001091263606213033199310302734375,48.3993041779839359151083044707775115966796875,-64.5313882869960622201688238419592380523681640625,56.5477462080751820394652895629405975341796875,47.221289712210449351914576254785060882568359375,-35.288552507095545252013835124671459197998046875,9.0914639728995751966067473404109477996826171875,5.4780724509414966405529412440955638885498046875,72.2281563768425485250190831720829010009765625,53.72783593249306477446225471794605255126953125,27.2621845149082986381472437642514705657958984375,-20.6030457472457015910549671389162540435791015625,43.241676076540414896953734569251537322998046875,-93.4873500778221995233252528123557567596435546875,-37.6445814386425325892560067586600780487060546875,10.09857478560746812945581041276454925537109375,-80.950346385082553979373187758028507232666015625,11.136204107791371598068508319556713104248046875,41.98431348612933788899681530892848968505859375,-0.656147953733949407251202501356601715087890625,70.940275276955475192153244279325008392333984375,-51.80516983550523235635409946553409099578857421875,-10.26337473677784828396397642791271209716796875,66.972869045075839267155970446765422821044921875,78.966643269142736016874550841748714447021484375,-19.8583941160313770524226129055023193359375,-48.2833338419751640913091250695288181304931640625,37.74224066896573503981926478445529937744140625,-40.7086397900326488752398290671408176422119140625,26.2611774040955907594252494163811206817626953125,29.081087679677722235282999463379383087158203125,-27.7443769646290405717081739567220211029052734375,47.6058229316080314674763940274715423583984375,92.297128208258300219313241541385650634765625,-49.5223853267006433043206925503909587860107421875,-39.67711416974395177703627268783748149871826171875,56.1326944792016320207039825618267059326171875,0.747703482161938381977961398661136627197265625,-79.125339518417916906400932930409908294677734375,31.382183294167901976834400556981563568115234375,-46264743398.84490966796875,
2,1500,-2.08441419721060583469807170331478118896484375,33.64665669728691455020452849566936492919921875,-14.3162327951902881295609404332935810089111328125,38.731040375988044388577691279351711273193359375,-30.10650959807122717393212951719760894775390625,-53.90484328745384345893398858606815338134765625,11.7709891048921093670287518762052059173583984375,-19.6203497421185915072783245705068111419677734375,-11.6977446821497181872473447583615779876708984375,-10.7089449751274088384889182634651660919189453125,49.119541001617477604668238200247287750244140625,44.859157078768276960545335896313190460205078125,-3.4516434217352838231818168424069881439208984375,-58.87936033204137942220768309198319911956787109375,-43.40647602771080215688925818540155887603759765625,-35.123752555925165097505669109523296356201171875,15.8909878841517269165706238709390163421630859375,-32.847071749015782415881403721868991851806640625,-36.76564836573381711559704854153096675872802734375,33.23770867030856379642500542104244232177734375,-37.90704062013611519432743079960346221923828125,8.1392864772484472268843092024326324462890625,-36.14917447431867714158215676434338092803955078125,23.2093264564958730034049949608743190765380859375,-33.97625659962767485922086052596569061279296875,-12.906277657399215286204707808792591094970703125,-7.138279366435739348162314854562282562255859375,29.54496902371289479560800828039646148681640625,23.4839930417798399275852716527879238128662109375,-35.5998413037507219769395305775105953216552734375,49.259926145207060699249268509447574615478515625,42.51533555101167394241201691329479217529296875,-46.6536454359569034977539558894932270050048828125,-43.064668721579636212482000701129436492919921875,36.747337260048226426079054363071918487548828125,-38.12067018646809657411722582764923572540283203125,4.4648579363383902318673790432512760162353515625,8.0355235450300597221939824521541595458984375,-46.23859370708333926813793368637561798095703125,-39.86022522659992972648979048244655132293701171875,-20.7617419965208824805813492275774478912353515625,-6.7476424451429721784734283573925495147705078125,3.689687795648069368326105177402496337890625,-19.290749839777816987407277338206768035888671875,47.3006378368480682183871977031230926513671875,16.3670766319772980068592005409300327301025390625,-35.5876338999603234469759627245366573333740234375,-45.51225318155461962987828883342444896697998046875,-5.270546586504707420317572541534900665283203125,50.956755272072513207604060880839824676513671875,-9058506688.0655193328857421875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
3,0,52.24463637195958654046989977359771728515625,38.53572191534163948745117522776126861572265625,69.55473494674521361957886256277561187744140625,10.806604205450611289052176289260387420654296875,-20.078127384258550591766834259033203125,17.325357829523596819853992201387882232666015625,-51.994384594256416676216758787631988525390625,83.9716788232062754104845225811004638671875,59.599597155674899795485544018447399139404296875,-41.99041718802453004855124163441359996795654296875,-18.07611316263313483432284556329250335693359375,0.436414685506775867906981147825717926025390625,70.61677907650988572640926577150821685791015625,-11.099581896420176008177804760634899139404296875,46.32404553361612897788290865719318389892578125,-29.1116061891537327710466342978179454803466796875,-63.74401074251533572123662452213466167449951171875,-26.4076662495803731189880636520683765411376953125,-39.066743980224003962575807236135005950927734375,-43.034150212103639887573081068694591522216796875,66.11224707785271448301500640809535980224609375,94.817957090975681921918294392526149749755859375,68.596453749198900595729355700314044952392578125,32.810449537644586825990700162947177886962890625,-97.92474135563219306277460418641567230224609375,-13.98663289284951360968989320099353790283203125,68.736838892788483690310386009514331817626953125,15.4515213476973798378821811638772487640380859375,42.00262459181493568394216708838939666748046875,73.296304208502448318540700711309909820556640625,8.5177159947508158666096278466284275054931640625,-29.3496505630665041053362074308097362518310546875,-30.2835169530320200692585785873234272003173828125,-27.1889400921659074583658366464078426361083984375,78.838465529343551452257088385522365570068359375,-16.0985137485885161368059925734996795654296875,72.734763634144115940216579474508762359619140625,35.880611590929902376956306397914886474609375,-24.1676076540421718163997866213321685791015625,-9.085360271004361720770248211920261383056640625,56.816309091463978120373212732374668121337890625,-18.10663167210913115923176519572734832763671875,9.4027527695547377106777275912463665008544921875,17.63054292428358849065261892974376678466796875,7.9683828241828678073943592607975006103515625,-11.2521744438001718435771181248128414154052734375,38.34650715659046227301587350666522979736328125,-76.732688375499748190122772939503192901611328125,-58.23847163304544238826565560884773731231689453125,3.274636066774490927855367772281169891357421875,-56807281652.83856201171875,
3,1500,-6.30817590868861088893027044832706451416015625,9.92156743064668944498407654464244842529296875,-0.2166814172795881177080445922911167144775390625,21.329386272774428334741969592869281768798828125,-26.04144413586840300922631286084651947021484375,19.4738608966338091477155103348195552825927734375,0.2960295419171643516165204346179962158203125,5.0630207220679182000822038389742374420166015625,-18.637653736991495634356397204101085662841796875,-34.4096194341868368837822345085442066192626953125,-12.4057741019928613468437106348574161529541015625,38.18170720542008211850770749151706695556640625,19.3823053682058201729887514375150203704833984375,40.1165807061983059611520729959011077880859375,-12.5888851588488392962972284294664859771728515625,-16.4586321604052869815859594382345676422119140625,2.0355845820490259256985154934227466583251953125,-31.211279641102322557344450615346431732177734375,26.6701254310739415132047724910080432891845703125,0.753807184057137646959745325148105621337890625,24.808496353038123061196529306471347808837890625,12.2592852565080789872808963991701602935791015625,-23.8929410687582048922195099294185638427734375,29.099398785363320030228351242840290069580078125,16.6112247077852686061305576004087924957275390625,30.57039094210637131254770793020725250244140625,3.256324961088893132910015992820262908935546875,16.946928312021242390983388759195804595947265625,-2.5055696279793693292958778329193592071533203125,-27.976317636646626851870678365230560302734375,0.802636799218731766814016737043857574462890625,33.26822717978456012133392505347728729248046875,-28.6904507583849550655941129662096500396728515625,34.72701193273718445198028348386287689208984375,22.14728232673115826401044614613056182861328125,0.0030518509475996324908919632434844970703125,23.9967040009765923969098366796970367431640625,18.686483352153089754210668615996837615966796875,20.0476088747825684777126298286020755767822265625,42.15521713919491730848676525056362152099609375,-21.030304879909664350634557195007801055908203125,1.7487105929746320498452405445277690887451171875,33.24381237220376306140678934752941131591796875,-39.6221808526871512867728597484529018402099609375,34.58662678914760135739925317466259002685546875,19.1503646961882481036809622310101985931396484375,2.822962126529745319203357212245464324951171875,-9.62248603778192546087666414678096771240234375,-1.76091799676504479066352359950542449951171875,95.9776604510635706901666708290576934814453125,-2572490632.572679042816162109375,
