Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
0,0,-4.898220770897552256428753025829792022705078125,-13.2175664540543920111304032616317272186279296875,-25.3212073122348755305210943333804607391357421875,-90.5392620624408692719953251071274280548095703125,-33.4452345347453245949509437195956707000732421875,-23.5328226569414340474395430646836757659912109375,69.87212744529557539863162674009799957275390625,4.019287697988829677342437207698822021484375,-33.4940641499069187148052151314914226531982421875,82.31757560960721775700221769511699676513671875,-70.983001190221870047025731764733791351318359375,-33.87249366740928735453053377568721771240234375,53.89263588366344492897042073309421539306640625,72.295297097689768861528136767446994781494140625,-62.913907284768214367431937716901302337646484375,-59.4531083101901316467774449847638607025146484375,-98.7365337076937095162065816111862659454345703125,-93.267616809595011773126316256821155548095703125,-74.858851893673516997296246699988842010498046875,80.5719168675801711287931539118289947509765625,-37.260048219244964684548904187977313995361328125,-9.4882045960875274204227025620639324188232421875,-33.396404919583716264241957105696201324462890625,85.473189489425323017712798900902271270751953125,33.53068636127812851555063389241695404052734375,-3.036591692861719593565794639289379119873046875,-13.5837885677663479100374388508498668670654296875,10.916470839564198058724286966025829315185546875,10.13519699697866371934651397168636322021484375,-25.083162938322089985376805998384952545166015625,-26.05975524155400080417166464030742645263671875,97.28995635853146950466907583177089691162109375,-46.14093447676015102842939086258411407470703125,31.8948942533646686570136807858943939208984375,-1.91961424604022568018990568816661834716796875,99.047822504348886241132277064025402069091796875,7.6143681142613104384508915245532989501953125,32.3587755973998127956292591989040374755859375,-49.86419263283181635415530763566493988037109375,21.054719687490461410561692900955677032470703125,-10.10467848750266739443759433925151824951171875,-67.4367503891109976166262640617787837982177734375,-97.7477340006714001674481551162898540496826171875,19.4677571947386098827337264083325862884521484375,28.934598834192939875720185227692127227783203125,-21.75664540543840530517627485096454620361328125,94.787438581499685597009374760091304779052734375,36.246833704641858275863341987133026123046875,46.30573442793053118293755687773227691650390625,-82.848597674489582232126849703490734100341796875,-1142969.25473284232430160045623779296875,
0,1500,49.101229895931879809722886420786380767822265625,35.856196783349105317029170691967010498046875,45.457319864497804928760160692036151885986328125,51.591540269173265187419019639492034912109375,-43.63841669972838843705176259391009807586669921875,-24.6681112094485257557607837952673435211181640625,-22.4890896328623313138450612314045429229736328125,-55.29038361766411213693572790361940860748291015625,-5.4963835566270944354982930235564708709716796875,-21.77495651112400310012162663042545318603515625,-93.6460463270973804128516349010169506072998046875,-64.0858180486465016656438820064067840576171875,84.075441755424662915174849331378936767578125,95.538193914609195189768797717988491058349609375,-22.5257118442335269037357647903263568878173828125,-79.6441541795098828515619970858097076416015625,-63.71959593493453866130948881618678569793701171875,46.488845484786537554100505076348781585693359375,-28.769798883022559721212019212543964385986328125,-86.828211310159616687087691389024257659912109375,-39.81749931333353487161730299703776836395263671875,-33.158360545670944929952383972704410552978515625,69.49980162968842023474280722439289093017578125,51.823480941190837256726808845996856689453125,-83.245338297677534455942804925143718719482421875,-77.95953245643482887317077256739139556884765625,94.10992767113253876232192851603031158447265625,-27.3476363414410883478922187350690364837646484375,-94.3235572374645272475390811450779438018798828125,10.05584887234107327458332292735576629638671875,-1.229895931882680315538891591131687164306640625,56.4317758720663960048113949596881866455078125,58.958708456678976972398231737315654754638671875,17.69157994323558114047045819461345672607421875,61.78472243415632192409248091280460357666015625,-60.38697470015564050527245854027569293975830078125,5.5452131717886885553525644354522228240966796875,-66.01458784752952624330646358430385589599609375,97.89422284615619673786568455398082733154296875,-14.4993438520462660790144582279026508331298828125,-69.206823938718827093907748349010944366455078125,-86.6267891476180267318341066129505634307861328125,73.113193151646470369087182916700839996337890625,87.1700186162908039477770216763019561767578125,72.692037720877721085344091989099979400634765625,24.1187780388805776965455152094364166259765625,-27.6894436475722471868721186183393001556396484375,21.097445600756856265434180386364459991455078125,42.57026886806846732724807225167751312255859375,-86.4497817926572480473623727448284626007080078125,-56462676.568119250237941741943359375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
1,0,40.0372325815607155163888819515705108642578125,-38.70052186651204095824141404591500759124755859375,-15.6285287026581585223539150319993495941162109375,-95.208594012268434880752465687692165374755859375,-59.25778984954374806193300173617899417877197265625,95.446638386181206215042038820683956146240234375,-14.3162327951902881295609404332935810089111328125,61.33915219580677558042225427925586700439453125,-43.42478713339639995183460996486246585845947265625,-89.3307290871913863838926772587001323699951171875,-71.221045564134641381315304897725582122802734375,-80.4010132145146059201579191721975803375244140625,22.3181859797967518943551112897694110870361328125,-51.27414777062288209208418265916407108306884765625,65.123447370830405134256579913198947906494140625,-62.993255409405804812195128761231899261474609375,-90.00213629566331974274362437427043914794921875,15.9703360087893173613338149152696132659912109375,3.176976836451302688146824948489665985107421875,29.215369121372106064882245846092700958251953125,72.985015411847285804469720460474491119384765625,-97.93694875942259159273817203938961029052734375,46.745200964384906683335429988801479339599609375,-6.5706350901821934940016944892704486846923828125,-31.247901852473518147235154174268245697021484375,-38.02301095614490122898132540285587310791015625,-91.155735953856009246010216884315013885498046875,-34.2509231849116559942558524198830127716064453125,-87.060151982177188756395480595529079437255859375,5.3743095187231091358626144938170909881591796875,-45.21317178868984143491616123355925083160400390625,95.9349345377971758352941833436489105224609375,-33.95794549394207706427550874650478363037109375,-94.17706839197973067712155170738697052001953125,-37.4736777855769531697660568170249462127685546875,-51.39011810663166812673807726241648197174072265625,-15.189062166203797232810757122933864593505859375,38.07794427320169461381738074123859405517578125,12.7292703024384223908782587386667728424072265625,-28.4890285958433793211952433921396732330322265625,64.1346476638080957854981534183025360107421875,-18.3202612384411196444489178247749805450439453125,83.56883449812312392168678343296051025390625,95.9105197302163787753670476377010345458984375,-51.78075502792443529642696375958621501922607421875,87.1761223181860032127588056027889251708984375,56.865138706625572240227484144270420074462890625,34.14716025269325427871081046760082244873046875,8.0050050355540633972850628197193145751953125,16.2816248054445082971142255701124668121337890625,-33784423.95109130442142486572265625,
1,1500,-85.3877376628925475188225391320884227752685546875,34.946745200964386413033935241401195526123046875,-74.5231482894375432124434155412018299102783203125,2.5116733298745685942776617594063282012939453125,-6.07013153477583955464069731533527374267578125,57.58537553025911392978741787374019622802734375,57.078768272957546514589921571314334869384765625,76.189458906827013606744003482162952423095703125,24.1981261635181681413087062537670135498046875,-47.42881557664723146672258735634386539459228515625,-84.4538712729270315549001679755747318267822265625,28.269295327616191570996306836605072021484375,28.122806482131409211433492600917816162109375,62.26691488387706385765341110527515411376953125,-85.265663624988548008332145400345325469970703125,-8.0294198431348604572121985256671905517578125,-16.5074617755668811014402308501303195953369140625,-54.22833948789941160839589429087936878204345703125,22.6416821802423129383896593935787677764892578125,58.507034516434231363746221177279949188232421875,50.425733207190177154188859276473522186279296875,83.4345530564287400920875370502471923828125,-95.8494827112643861255492083728313446044921875,-16.714987640003670321675599552690982818603515625,-98.919644764549701676514814607799053192138671875,-9.76897488326670782043947838246822357177734375,-93.5056611835077973182706045918166637420654296875,-11.6245002594073270074659376405179500579833984375,-33.231604968413336109733791090548038482666015625,79.6197393719290857916348613798618316650390625,-1.144444105349890605793916620314121246337890625,-20.6640827661976942408728064037859439849853515625,69.017609179967649879472446627914905548095703125,47.184667500839253762023872695863246917724609375,-60.5639820551164262951715500093996524810791015625,41.166417432172607959728338755667209625244140625,-90.881069368572042321829940192401409149169921875,-89.4039735099337775636740843765437602996826171875,53.97198400830103537373361177742481231689453125,67.485580004272577525625820271670818328857421875,-89.019440290536209658966981805860996246337890625,39.9273659474471287467167712748050689697265625,-56.0533463545640415759407915174961090087890625,81.261635181737716493444168008863925933837890625,-67.748039185766174341551959514617919921875,-62.871181371501819512559450231492519378662109375,38.810388500625634833340882323682308197021484375,87.7925962096011289759189821779727935791015625,83.050019837031157976525719277560710906982421875,-15.073091830195011198156862519681453704833984375,-220641350.7587178647518157958984375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
2,0,5.8137760551774562145510572008788585662841796875,-32.682271797845402261373237706720829010009765625,7.4556718649861295489245094358921051025390625,54.27106540116579935784102417528629302978515625,67.003387554551835592064890079200267791748046875,-2.10882900479140289462520740926265716552734375,85.81499679555651027840212918817996978759765625,15.164647358623000172883621416985988616943359375,-22.1411786248359732098833774216473102569580078125,-38.76766258735923287304103723727166652679443359375,-50.15717032380138817870829370804131031036376953125,45.640430921353782878213678486645221710205078125,41.483809930722969738781102932989597320556640625,55.839716788232038879868923686444759368896484375,-41.038239692373423395110876299440860748291015625,31.247901852473518147235154174268245697021484375,-15.9398174993133352472796104848384857177734375,-73.90667439802240323842852376401424407958984375,-86.4253669850764509874352370388805866241455078125,43.302713095492407546771573834121227264404296875,32.3526718955046135306474752724170684814453125,-49.7726371044038131685738335363566875457763671875,69.43266090884122831994318403303623199462890625,-44.6272164067506906803828314878046512603759765625,-76.7021698660237376543591381050646305084228515625,69.16409802545246066074469126760959625244140625,-45.44511246070741350422395044006407260894775390625,17.63664662617878775563440285623073577880859375,-72.960600604266488744542584754526615142822265625,98.51680043946652176600764505565166473388671875,48.6373485518967072493978776037693023681640625,80.6329538865321637786109931766986846923828125,-77.166051210058896003829431720077991485595703125,64.2200994903408854952431283891201019287109375,91.625720999786352649607579223811626434326171875,-65.3614917447431906794008682481944561004638671875,45.146031067842642414689180441200733184814453125,11.111789300210574538141372613608837127685546875,-73.3451338236640566492496873252093791961669921875,-98.4679708243049418570080888457596302032470703125,-49.5956297494430344841020996682345867156982421875,22.8064821314126930928978254087269306182861328125,49.040192876979887159905047155916690826416015625,65.70940275276956299421726725995540618896484375,-20.2124088259529486322207958437502384185791015625,-40.11658070619831306657943059690296649932861328125,-9.2074343089083612312606419436633586883544921875,41.99652088991973641896038316190242767333984375,46.40339365825371942264609970152378082275390625,-87.4935148167363507809568545781075954437255859375,-3110376.958245313726365566253662109375,
2,1500,74.08368175298318192290025763213634490966796875,-31.6507461775566838468876085244119167327880859375,-87.084566789757985816322616301476955413818359375,22.6905117954039070582439308054745197296142578125,3.64696188238167451345361769199371337890625,-2.981658375804926208729739300906658172607421875,72.2159489730521499950555153191089630126953125,-73.4672078615680419488853658549487590789794921875,-56.56605731376080115069271414540708065032958984375,23.1727042451246774135142914019525051116943359375,-8.3346049378948237063013948500156402587890625,40.598773155919076316422433592379093170166015625,20.847193823053686401181039400398731231689453125,-41.074861903744618985001579858362674713134765625,79.265724662007500000981963239610195159912109375,22.7942747276222945629342575557529926300048828125,40.415662099063098366968915797770023345947265625,5.3315836054567142809901270084083080291748046875,89.135410626544995693620876409113407135009765625,-81.79265724662008096856880001723766326904296875,-89.91668446913053003299864940345287322998046875,17.410809656056386529598967172205448150634765625,56.5782647175511783643742091953754425048828125,-77.70928067873165900891763158142566680908203125,78.10602130191961123273358680307865142822265625,49.082918790246282014777534641325473785400390625,59.239478743858143161560292355716228485107421875,8.8229010895107791156988241709768772125244140625,-13.8584551530503148342177155427634716033935546875,12.6743369853816290060422034002840518951416015625,-96.6734824671163011089447536505758762359619140625,-42.05755790887173617420558002777397632598876953125,-76.897488326670128344630938954651355743408203125,78.22199163792839726738748140633106231689453125,1.5533921323282555704281548969447612762451171875,41.178624835963006489691906608641147613525390625,-14.16974394970549155914341099560260772705078125,34.25092318491164178340113721787929534912109375,-92.6023133030182776792571530677378177642822265625,59.288308359019737281414563767611980438232421875,-52.5437177648243647354320273734629154205322265625,-31.333353679006307856980129145085811614990234375,67.253639332255005456318031065165996551513671875,33.95794549394207706427550874650478363037109375,79.3267616809595210725092329084873199462890625,-36.25293740653706464627248351462185382843017578125,-99.810785241248822785564698278903961181640625,-23.154393139439065407714224420487880706787109375,82.927945799127172676890040747821331024169921875,-57.6464125492110923687505419366061687469482421875,-162310.72492603320279158651828765869140625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
3,0,39.9334696493423280116985552012920379638671875,-2.6764732810449487487858277745544910430908203125,-55.4551835688344993968712515197694301605224609375,-70.793786431470692832590430043637752532958984375,-18.790246284371477258900995366275310516357421875,36.857203894161813195751165039837360382080078125,1.4740440076906651256649638526141643524169921875,8.2857753227332437973018386401236057281494140625,-82.18329416791283392740297131240367889404296875,-43.98632770775476075186816160567104816436767578125,-28.904080324716943550811265595257282257080078125,-84.936063722647787699315813370048999786376953125,-32.3038422803430336216479190625250339508056640625,22.5196081423383276387539808638393878936767578125,0.784325693533133971868664957582950592041015625,70.873134556108283277353621087968349456787109375,44.175542466505959282585536129772663116455078125,76.610614337595762890487094409763813018798828125,-64.690084536271257320549921132624149322509765625,75.707266457106243251473642885684967041015625,70.714438306833102387827238999307155609130859375,87.1395001068148076228681020438671112060546875,24.5338297677541277153068222105503082275390625,-61.033967101046783909623627550899982452392578125,55.308694723349702826453722082078456878662109375,46.14093447676015102842939086258411407470703125,-44.08398693807794899157670442946255207061767578125,-33.85418256172368955958518199622631072998046875,62.58430738242742563670617528259754180908203125,-54.17340617084261111813248135149478912353515625,-67.101046784875023831773432902991771697998046875,31.156346324045529172508395276963710784912109375,-75.164036988433480246385443024337291717529296875,-81.88421277504806994329555891454219818115234375,-74.30341502121035546224447898566722869873046875,85.93096713156529631305602379143238067626953125,-16.910306100650046801092685200273990631103515625,-48.5518967253639317505076178349554538726806640625,44.926297799615468875344959087669849395751953125,44.193853572191557077530887909233570098876953125,-45.28031250953703334971578442491590976715087890625,45.304727317117823304215562529861927032470703125,31.199072237311924027380882762372493743896484375,18.25922421948911278377636335790157318115234375,-2.4445326090273766794780385680496692657470703125,-17.6549577318643713397250394336879253387451171875,-55.30869472334970993188107968308031558990478515625,-50.3219702749717754386438173241913318634033203125,-1.99896237067781612495309673249721527099609375,95.178075502792438555843546055257320404052734375,-174370.43608067021705210208892822265625,
