Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
0,0,45.75029755546739806959521956741809844970703125,82.750938444166393992418306879699230194091796875,28.40968047120577466557733714580535888671875,24.918362987151709830868639983236789703369140625,-23.9600817896053968070191331207752227783203125,68.572038941618103535802219994366168975830078125,-0.997955259865108246231102384626865386962890625,8.7740714743491849958445527590811252593994140625,-70.22614215521713276757509447634220123291015625,-62.34626300851466140784395975060760974884033203125,5.5818353831598841452432679943740367889404296875,51.2314218573565085534937679767608642578125,91.509750663777566614953684620559215545654296875,82.604449598681611632855492644011974334716796875,-38.969084749900815722867264412343502044677734375,63.328959013641764386193244718015193939208984375,10.708944975127423049343633465468883514404296875,-88.2869960631122694394434802234172821044921875,-78.3013397625660019230053876526653766632080078125,66.00848414563432697832467965781688690185546875,33.060701315347756690243841148912906646728515625,27.6100955229346567421089275740087032318115234375,-74.5841853083895358622612548060715198516845703125,15.6590472121341548472628346644341945648193359375,-64.3604846339304828006788739003241062164306640625,82.738731040375995462454739026725292205810546875,17.282631916257201964981504715979099273681640625,32.883693960386978005772107280790805816650390625,27.5368511001922655623275204561650753021240234375,27.3537400433362876128740026615560054779052734375,16.0679952391125340227517881430685520172119140625,68.639179662465295450601843185722827911376953125,-53.28836939603869637949173920787870883941650390625,-58.29950865199743503808349487371742725372314453125,-48.0819116794335741360555402934551239013671875,23.6732078005310171420205733738839626312255859375,-93.3591723380230149587077903561294078826904296875,-72.2708822901089433798915706574916839599609375,66.58833582567825715159415267407894134521484375,30.979338969084750488036661408841609954833984375,42.50923184911647467743023298680782318115234375,-80.1751762443922189049771986901760101318359375,50.791955320902133053095894865691661834716796875,16.2877285073397075620960094965994358062744140625,-38.04132206183049902392667718231678009033203125,-43.79711294900356932657814468257129192352294921875,99.414044618060842140039312653243541717529296875,90.588091677602477602704311721026897430419921875,-2.09662160100100436466163955628871917724609375,-68.5598315378276907949839369393885135650634765625,-700,
0,1500,-89.97161778618732341783470474183559417724609375,-68.4377574999237054953482584096491336822509765625,32.633442182683808141518966294825077056884765625,71.196630756553844321388169191777706146240234375,0.839259010589927356704720295965671539306640625,-77.5933103427228587634090217761695384979248046875,-39.3780327768791806875015026889741420745849609375,-7.4617755668813146030515781603753566741943359375,5.2461317789239245712451520375907421112060546875,-17.5084688863795889801622251980006694793701171875,80.4986724448377799490117467939853668212890625,-13.5227515488143552602195995859801769256591796875,-73.4794152653584404788489337079226970672607421875,-43.19284646137882788252682075835764408111572265625,38.27326273384807109323446638882160186767578125,14.889980773339033248703344725072383880615234375,78.02056947538682152298861183226108551025390625,92.767113254188672044620034284889698028564453125,-77.239295632801287183610838837921619415283203125,80.2850428785058056746493093669414520263671875,-65.202795495467995579019770957529544830322265625,-64.0614032410657046057167463004589080810546875,-6.08844264046143734958604909479618072509765625,63.7684255500961398865911178290843963623046875,59.520249031037309350722352974116802215576171875,70.34821619312111806721077300608158111572265625,13.94390697958311875481740571558475494384765625,59.550767540513305675631272606551647186279296875,48.4969634083071241548168472945690155029296875,-88.4701071199682615997517132200300693511962890625,-61.77251503036591628870155545882880687713623046875,-7.5777459028901006377054727636277675628662109375,-86.14459669789727058741846121847629547119140625,36.448255867183462441971641965210437774658203125,79.149754325998713966328068636357784271240234375,-77.4407177953428771388644236139953136444091796875,-6.24103518784141897413064725697040557861328125,36.643574327829838921388727612793445587158203125,-88.995025482955412599039846099913120269775390625,82.26264229255042437216616235673427581787109375,-54.75936155278176187266581109724938869476318359375,-5.75273903622547777558793313801288604736328125,13.69975890377514815554604865610599517822265625,-33.7870418408764834339308436028659343719482421875,38.41364787743765418781549669802188873291015625,-98.6816003906369161313705262728035449981689453125,-41.80730613116855209909772383980453014373779296875,7.248146000549326117834425531327724456787109375,93.87798699911496669301413930952548980712890625,-95.6358531449323976403320557437837123870849609375,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
1,0,-64.0369884334849075457896105945110321044921875,-19.302957243568215517370845191180706024169921875,60.808130130924411105297622270882129669189453125,-33.4635456404309223898962954990565776824951171875,88.756981109042641264750272966921329498291015625,61.064485610522780234532547183334827423095703125,46.34235663930172677282826043665409088134765625,97.106845301675463133506127633154392242431640625,30.50325022125917939774808473885059356689453125,17.89300210577715688486932776868343353271484375,-2.5482955412457641841683653183281421661376953125,72.0877712332529654304380528628826141357421875,-25.2113406781212887608489836566150188446044921875,-29.026154362620928850446944124996662139892578125,-80.0531022064882336053415201604366302490234375,62.63924069948421902154223062098026275634765625,41.251869258705397669473313726484775543212890625,-37.96807763908810784414527006447315216064453125,50.18768883327737739818985573947429656982421875,-79.277932065797898530945531092584133148193359375,92.822046571245465429456089623272418975830078125,58.378856776635046799128758721053600311279296875,39.292580950346376766901812516152858734130859375,48.7777336954862903439789079129695892333984375,0.912503433332318536486127413809299468994140625,94.470046082949323817956610582768917083740234375,4.5930356761375747964848414994776248931884765625,-47.31894894253364469705047667957842350006103515625,-15.115817743461406053029350005090236663818359375,14.16364024781029229416162706911563873291015625,-30.21637623218481394360424019396305084228515625,-70.671712393566707532954751513898372650146484375,35.331278420361940106886322610080242156982421875,-44.5173497726371039107107208110392093658447265625,73.790704062013588782065198756754398345947265625,-83.78856776635029746103100478649139404296875,-24.3873409222693453557440079748630523681640625,-46.17755668813134661832009442150592803955078125,-93.194372386852620593344909138977527618408203125,47.4898525955992454328224994242191314697265625,-75.127414777062284656494739465415477752685546875,16.3243507187109031519867130555212497711181640625,59.166234321115751981778885237872600555419921875,-21.4087343974120329903598758392035961151123046875,-67.790765099032569196424447000026702880859375,49.485763115329433503575273789465427398681640625,-66.07562486648151889312430284917354583740234375,-19.284646137882617722425493411719799041748046875,-32.810449537644586825990700162947177886962890625,17.508468886379574769307509995996952056884765625,-700,
1,1500,92.779320657979070574583602137863636016845703125,15.6041138950773614624267793260514736175537109375,-31.382183294167901976834400556981563568115234375,-66.6310617389446662173213553614914417266845703125,12.7353740043336216558600426651537418365478515625,61.064485610522780234532547183334827423095703125,-91.058076723532821006301674060523509979248046875,38.49909970397044389756047166883945465087890625,-66.972869045075839267155970446765422821044921875,-31.339457380901507121961913071572780609130859375,46.531571398052932408972992561757564544677734375,-72.3014007995849397048004902899265289306640625,-23.9295632801294004821102134883403778076171875,-27.2927030243842949630561633966863155364990234375,-45.72588274788659390424072626046836376190185546875,-6.24713888973661823911243118345737457275390625,-57.3778496658223247095520491711795330047607421875,79.161961729789112496291636489331722259521484375,15.7261879329813467620624578557908535003662109375,-30.820642719809569598510279320180416107177734375,59.092989898373360801997478120028972625732421875,-88.1771294289986826697713695466518402099609375,90.441602832117695243141497485339641571044921875,99.475081637012834789857151918113231658935546875,86.993011261329996841595857404172420501708984375,98.33368938261054381655412726104259490966796875,14.10260322885829964434378780424594879150390625,28.543961912900186916886013932526111602783203125,-16.0008545182653278970974497497081756591796875,5.5391094698934892903707805089652538299560546875,64.1956846827600884353159926831722259521484375,27.87255470442823934718035161495208740234375,-26.4503921628467679738605511374771595001220703125,29.85015411847285804469720460474491119384765625,75.902584917752619730890728533267974853515625,8.0843531601916538420482538640499114990234375,-81.4935758537553027736066724173724651336669921875,-91.6562395092623631853712140582501888275146484375,-99.139378032776875215859035961329936981201171875,77.105014191106903354011592455208301544189453125,-55.83361308633686093116921256296336650848388671875,-63.182470168156982026630430482327938079833984375,-31.028168584246344607890932820737361907958984375,-16.0435804315317227519699372351169586181640625,26.5053254799035613586966064758598804473876953125,-62.968840601825007752267993055284023284912109375,5.7466353343302642997514340095221996307373046875,-88.970610675374615539112710393965244293212890625,35.905026398510699436883442103862762451171875,-51.12765892513809973252136842347681522369384765625,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
2,0,-83.91064180425428276066668331623077392578125,-19.046601763969846388135920278728008270263671875,31.8887905514694693920318968594074249267578125,-70.665608691671508267972967587411403656005859375,90.368358409375304063360090367496013641357421875,78.20368053224279947244212962687015533447265625,-5.136265144810323590718326158821582794189453125,-42.16742454298532294387769070453941822052001953125,46.11651966917935396850225515663623809814453125,-41.4899136326181832146176020614802837371826171875,-42.826624347666864878192427568137645721435546875,-13.94390697958311875481740571558475494384765625,92.126224555192720799823291599750518798828125,-15.152439954832601642920053564012050628662109375,-65.91692861720633800359792076051235198974609375,25.357829523606056909557082690298557281494140625,11.215552232428962042831699363887310028076171875,95.300149540696423855479224584996700286865234375,-67.5893429364909792411708622239530086517333984375,66.35639515366068508228636346757411956787109375,-47.19077120273446013243301422335207462310791015625,84.7529526657917813281528651714324951171875,-7.8768272957548788326676003634929656982421875,27.77489547410505110747180879116058349609375,18.955046235541857413409161381423473358154296875,94.878994109927674571736133657395839691162109375,65.50187688833278798483661375939846038818359375,51.933347575304424026398919522762298583984375,75.61571092867825427674688398838043212890625,14.816736350596642068921937607228755950927734375,-33.99456770531327265416621230542659759521484375,-95.5626087221900064605506486259400844573974609375,83.965575121311076145502738654613494873046875,-75.4997405926694540312382741831243038177490234375,47.251808221686445676823495887219905853271484375,87.084566789757985816322616301476955413818359375,-27.8908658101138229312709881924092769622802734375,-5.80156865138707189544220454990863800048828125,83.56883449812312392168678343296051025390625,18.967253639332255943372729234397411346435546875,36.997589037751396290332195349037647247314453125,70.20172734763633570764795877039432525634765625,-84.978789635914182554188300855457782745361328125,35.288552507095545252013835124671459197998046875,76.519058809167773915760335512459278106689453125,-37.5591296121097428795110317878425121307373046875,2.890102847376937234002980403602123260498046875,-40.32410657063508807596008409745991230010986328125,-93.6277352214117826179062831215560436248779296875,31.8948942533646686570136807858943939208984375,-700,
2,1500,31.7972350230414804173051379621028900146484375,43.72997222815638451720587909221649169921875,31.8887905514694693920318968594074249267578125,88.2137516403698782596620731055736541748046875,-74.938200018311107442059437744319438934326171875,87.4996185186315642567933537065982818603515625,-15.8238471633045492126257158815860748291015625,69.60966826380200700441491790115833282470703125,-39.85412152470473046150800655595958232879638671875,-51.945554979094822556362487375736236572265625,2.877895443586538704039412550628185272216796875,-35.9111301004058987018652260303497314453125,66.24652851954709831261425279080867767333984375,30.899990844447160043273470364511013031005859375,0.906399731437119271504343487322330474853515625,25.247962889492470139884972013533115386962890625,-52.40943632312997380040542338974773883819580078125,2.957243568224129148802603594958782196044921875,-56.69423505355998571531017660163342952728271484375,-69.4387646107364133740702527575194835662841796875,28.946806237983338405683753080666065216064453125,-49.29044465468306412958554574288427829742431640625,-52.6230658894619551801952184177935123443603515625,36.442152165288263176989858038723468780517578125,-7.058931241798148903399123810231685638427734375,-0.0823999755851900772540830075740814208984375,21.073030793176059205507044680416584014892578125,27.4758140812402729125096811912953853607177734375,-61.29642628254035940926769399084150791168212890625,-90.13641773735770357234287075698375701904296875,-98.4862819299905396519534406252205371856689453125,69.82940153202918054375913925468921661376953125,-12.5888851588488392962972284294664859771728515625,-54.25885799737540793330481392331421375274658203125,38.49909970397044389756047166883945465087890625,-21.164586321604048180233803577721118927001953125,60.0146488845484782359562814235687255859375,21.55522324289682956077740527689456939697265625,-3.6591692861720588325624703429639339447021484375,18.967253639332255943372729234397411346435546875,-64.2262031922360847602249123156070709228515625,47.5325785088656402876949869096279144287109375,-41.196935941648604284637258388102054595947265625,59.495834223456512290795217268168926239013671875,-88.970610675374615539112710393965244293212890625,-62.987151707510605547213344834744930267333984375,55.186620685445717526818043552339076995849609375,40.446180608539094691877835430204868316650390625,48.4969634083071241548168472945690155029296875,-91.9736320078127391752786934375762939453125,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
3,0,15.054780724509413403211510740220546722412109375,69.20072023682365625063539482653141021728515625,-35.5449079866939285921034752391278743743896484375,-32.5418866542558049559374921955168247222900390625,55.9923093356120489261229522526264190673828125,-15.7078768272957489671171060763299465179443359375,96.2157048249763420244562439620494842529296875,21.72612689596240898026735521852970123291015625,32.700582903531000056318589486181735992431640625,-90.820032349620049672012100927531719207763671875,67.68700216681418169173412024974822998046875,69.43876461073642758492496795952320098876953125,49.559007538071824683356680907309055328369140625,-55.33921323282570625678999931551516056060791015625,-64.0797143467513024006620980799198150634765625,-13.5715811639759493800738709978759288787841796875,-11.1423078096865850739050074480473995208740234375,7.5594347972045170536148361861705780029296875,-46.794030579546500803189701400697231292724609375,-57.090975676747945044553489424288272857666015625,72.472304452650547545999870635569095611572265625,-97.4974822229682303031950141303241252899169921875,-86.6451002533036245267794583924114704132080078125,23.5084078493606369875124073587357997894287109375,86.553544724875649762907414697110652923583984375,60.277108066042046630172990262508392333984375,74.669637134922339782860944978892803192138671875,-18.3690908536027137643031892366707324981689453125,-78.795739616077156597384600900113582611083984375,-27.6100955229346567421089275740087032318115234375,83.556627094332725391723215579986572265625,-65.94744712668233432850684039294719696044921875,-74.852748191778317732314462773501873016357421875,-26.4748069704275650337876868434250354766845703125,2.5727103488265612440955010242760181427001953125,67.534409619434171645480091683566570281982421875,9.7201452681050994897304917685687541961669921875,-63.78673665578173057610911200754344463348388671875,81.115146336252934133881353773176670074462890625,21.158482619708848915252019651234149932861328125,-71.013519699697866371934651397168636322021484375,-97.82097842341380555808427743613719940185546875,-52.848902859584342195375938899815082550048828125,33.63444929349651602024096064269542694091796875,35.105441450239567302560317330062389373779296875,35.612048707541134717757813632488250732421875,-50.71871089815973476788713014684617519378662109375,51.5732291634876673924736678600311279296875,20.3222754600665354018929065205156803131103515625,17.91741691335795394479646347463130950927734375,-700,
