Repeat,Generation,X1,F(x)
0,0,010010001000101010110110010000011110010110001010110000111011111111101010111000110111001111010110011111010010011101110110,69,
0,10,111010101111100010110110010000011111011100111111110011111101110111111001100101111011011111010111011111111111101111110101,88,
0,20,111010001111101010110011111111111111011101111111110011110111110111111011100111111011011111111111011111111111101111110101,96,
0,30,111011001111111010110011110111111111111111111111010111111111111111111111101111111011111111111111011111111111101111111101,105,
0,40,111011101111111111111111111111111111111111111111010011111111111111111111101111111011111111111111111111111111101111111101,111,
0,50,111011111111111111111111111111111111111101111111011111111111111111111111101111111111111111111111111111111111111111111101,115,
0,60,111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111101,118,
0,70,111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111101,118,
0,80,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101,119,
0,90,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101,119,
0,100,111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111,119,
0,110,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,120,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,130,111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,119,
0,140,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,150,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,160,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,170,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,180,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,190,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,200,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,210,101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,119,
0,220,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,230,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,240,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,250,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,260,111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111,119,
0,270,111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111110111111111111111111111111,118,
