Repeat,Generation,X1,F(x)
0,0,000111100001010100111110101101111101111100101101101011000111101101110001110000110011011110111111111110101100000110111101,72,
0,10,110111111111111011010110110111111111011101111101110001111101011101101111110111111110101100111111111111010101001101111110,93,
0,20,111111111111111111110111111111111111111111111001111111111111111101111111110111111110101101111111111111011111011101111110,107,
0,30,111111111111111111111111111111111111111111111101111111111111011101111111111111111111101101111111111111111101111111111111,114,
0,40,111111111111111111111111111111111111111111111101111111111111111101111111111111111111101101111111111111111111111111111111,116,
0,50,111111111111111111111111111111111111111111111101111111111111111101111111111101111111101101111111111111111111111111111111,115,
0,60,111111111111111111111111111111111111111111111111111111111111111111111111111111111111101101111111111111111111111111111111,118,
0,70,111111111111111111111111111111111111111111111111111111111111111111111111111011111111111101111111111011111111111111111111,117,
0,80,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111,119,
0,90,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,100,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,110,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,120,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,130,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,140,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,150,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,160,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,170,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,180,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,190,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,200,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,210,111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,119,
0,220,111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111101111111,118,
0,230,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,240,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,250,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,260,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,270,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,280,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,290,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
0,300,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,120,
