Repeat,FitnessEvaluateCountReachTarget
0,15030
Repeat,FitnessEvaluateCountReachTarget
1,569
Repeat,FitnessEvaluateCountReachTarget
2,15030
Repeat,FitnessEvaluateCountReachTarget
3,15030
Repeat,FitnessEvaluateCountReachTarget
4,809
Repeat,FitnessEvaluateCountReachTarget
5,659
Repeat,FitnessEvaluateCountReachTarget
6,15030
Repeat,FitnessEvaluateCountReachTarget
7,15030
Repeat,FitnessEvaluateCountReachTarget
8,15030
Repeat,FitnessEvaluateCountReachTarget
9,2489
Repeat,FitnessEvaluateCountReachTarget
10,15030
Repeat,FitnessEvaluateCountReachTarget
11,15030
Repeat,FitnessEvaluateCountReachTarget
12,5219
Repeat,FitnessEvaluateCountReachTarget
13,359
Repeat,FitnessEvaluateCountReachTarget
14,15030
Repeat,FitnessEvaluateCountReachTarget
15,15030
Repeat,FitnessEvaluateCountReachTarget
16,15030
Repeat,FitnessEvaluateCountReachTarget
17,15030
Repeat,FitnessEvaluateCountReachTarget
18,15030
Repeat,FitnessEvaluateCountReachTarget
19,7319
Repeat,FitnessEvaluateCountReachTarget
20,15030
Repeat,FitnessEvaluateCountReachTarget
21,15030
Repeat,FitnessEvaluateCountReachTarget
22,389
Repeat,FitnessEvaluateCountReachTarget
23,15030
Repeat,FitnessEvaluateCountReachTarget
24,539
Repeat,FitnessEvaluateCountReachTarget
25,479
Repeat,FitnessEvaluateCountReachTarget
26,329
Repeat,FitnessEvaluateCountReachTarget
27,15030
Repeat,FitnessEvaluateCountReachTarget
28,6419
Repeat,FitnessEvaluateCountReachTarget
29,15030
Repeat,FitnessEvaluateCountReachTarget
30,419
Repeat,FitnessEvaluateCountReachTarget
31,749
Repeat,FitnessEvaluateCountReachTarget
32,15030
Repeat,FitnessEvaluateCountReachTarget
33,15030
Repeat,FitnessEvaluateCountReachTarget
34,15030
Repeat,FitnessEvaluateCountReachTarget
35,15030
Repeat,FitnessEvaluateCountReachTarget
36,15030
Repeat,FitnessEvaluateCountReachTarget
37,419
Repeat,FitnessEvaluateCountReachTarget
38,15030
Repeat,FitnessEvaluateCountReachTarget
39,719
Repeat,FitnessEvaluateCountReachTarget
40,15030
Repeat,FitnessEvaluateCountReachTarget
41,3419
Repeat,FitnessEvaluateCountReachTarget
42,509
Repeat,FitnessEvaluateCountReachTarget
43,12209
Repeat,FitnessEvaluateCountReachTarget
44,15030
Repeat,FitnessEvaluateCountReachTarget
45,539
Repeat,FitnessEvaluateCountReachTarget
46,1019
Repeat,FitnessEvaluateCountReachTarget
47,567
Repeat,FitnessEvaluateCountReachTarget
48,15030
Repeat,FitnessEvaluateCountReachTarget
49,15030
Repeat,FitnessEvaluateCountReachTarget
50,209
Repeat,FitnessEvaluateCountReachTarget
51,15030
Repeat,FitnessEvaluateCountReachTarget
52,8699
Repeat,FitnessEvaluateCountReachTarget
53,15030
Repeat,FitnessEvaluateCountReachTarget
54,1679
Repeat,FitnessEvaluateCountReachTarget
55,509
Repeat,FitnessEvaluateCountReachTarget
56,449
Repeat,FitnessEvaluateCountReachTarget
57,15030
Repeat,FitnessEvaluateCountReachTarget
58,15030
Repeat,FitnessEvaluateCountReachTarget
59,15030
Repeat,FitnessEvaluateCountReachTarget
60,15030
Repeat,FitnessEvaluateCountReachTarget
61,15030
Repeat,FitnessEvaluateCountReachTarget
62,509
Repeat,FitnessEvaluateCountReachTarget
63,15030
Repeat,FitnessEvaluateCountReachTarget
64,11279
Repeat,FitnessEvaluateCountReachTarget
65,15030
Repeat,FitnessEvaluateCountReachTarget
66,15030
Repeat,FitnessEvaluateCountReachTarget
67,15030
Repeat,FitnessEvaluateCountReachTarget
68,389
Repeat,FitnessEvaluateCountReachTarget
69,15030
Repeat,FitnessEvaluateCountReachTarget
70,15030
Repeat,FitnessEvaluateCountReachTarget
71,15030
Repeat,FitnessEvaluateCountReachTarget
72,15030
Repeat,FitnessEvaluateCountReachTarget
73,15030
Repeat,FitnessEvaluateCountReachTarget
74,15030
Repeat,FitnessEvaluateCountReachTarget
75,15030
Repeat,FitnessEvaluateCountReachTarget
76,2549
Repeat,FitnessEvaluateCountReachTarget
77,9539
Repeat,FitnessEvaluateCountReachTarget
78,15030
Repeat,FitnessEvaluateCountReachTarget
79,15030
Repeat,FitnessEvaluateCountReachTarget
80,299
Repeat,FitnessEvaluateCountReachTarget
81,15030
Repeat,FitnessEvaluateCountReachTarget
82,659
Repeat,FitnessEvaluateCountReachTarget
83,15030
Repeat,FitnessEvaluateCountReachTarget
84,539
Repeat,FitnessEvaluateCountReachTarget
85,539
Repeat,FitnessEvaluateCountReachTarget
86,719
Repeat,FitnessEvaluateCountReachTarget
87,15030
Repeat,FitnessEvaluateCountReachTarget
88,15030
Repeat,FitnessEvaluateCountReachTarget
89,15030
Repeat,FitnessEvaluateCountReachTarget
90,15030
Repeat,FitnessEvaluateCountReachTarget
91,419
Repeat,FitnessEvaluateCountReachTarget
92,15030
Repeat,FitnessEvaluateCountReachTarget
93,329
Repeat,FitnessEvaluateCountReachTarget
94,539
Repeat,FitnessEvaluateCountReachTarget
95,749
Repeat,FitnessEvaluateCountReachTarget
96,15030
Repeat,FitnessEvaluateCountReachTarget
97,599
Repeat,FitnessEvaluateCountReachTarget
98,685
Repeat,FitnessEvaluateCountReachTarget
99,15030
