Repeat,Generation,X1,F(x)
0,0,001001111101011011111101011101011111000011111001111010111101011111111011000111111111110110111111101001001110100001000110,78,
0,10,101111111111111111111101011101011111111000101111111010111111010011101111111111010100111000111101101101111110111011101111,93,
0,20,111111111111111111111101001111111111111100000111111011111111010110101111111111011101111000111011101101111111111101111111,102,
0,30,111111111111111111111111001111111111111100000111111111111111011111101111111111111100111000111111101101111101111111111111,109,
0,40,111111111111111111111111011111111111111100000111111111111110110111111111111111111110111000111111101111111111111111111111,113,
0,50,111111111111111111111111111111111111111100000111111111111111111111111111111111111110110000111111101111111111111111111111,116,
0,60,111111111111111111111111111111111111111100000111111111111111111111111111111111111110110000111111101111111111111111111111,116,
0,70,111111111111111111111111111111111111111100000111111111111111111111111111111111111110110000111111111111111111111111111111,117,
0,80,111111111111111111111111111111111111111100000111111111111111111111111111111111111110110000111111111111111111111111111111,117,
0,90,111111111111111111111111111111111111111100000111111111111111111111111111111111111110110000111111111111111111111111111111,117,
0,100,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,110,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,120,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,130,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,140,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,150,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,160,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,170,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,180,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,190,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,200,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,210,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,220,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,230,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,240,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,250,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,260,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,270,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,280,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,290,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,300,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,310,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,320,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,330,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,340,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,350,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,360,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,370,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,380,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,390,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,400,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,410,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,420,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,430,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,440,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,450,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,460,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,470,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,480,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,490,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,500,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,510,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,520,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,530,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,540,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,550,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,560,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,570,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,580,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,590,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,600,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
0,610,111111111111111111111111111111111111111100000111111111111111111111111111111111111111100000111111111111111111111111111111,118,
