Repeat,Generation,X1,F(x)
0,0,101100110011000001101110011111111111001110110001110011011100,37,
0,10,011111111111111111111011101110111111011111111111110111111111,54,
0,20,111111111111111111111111110111111111011111111111111111111111,58,
0,30,111111111111111111111111111111111111111111111111111111111111,60,
0,40,111111111111111111111111111111111111111111111111111111111111,60,
0,50,111111111111111111111111111111111111111111111111111111111111,60,
0,60,111111111111111111111111111111111111111111111111111111111111,60,
0,70,111111111111111111111111111111111111111111111111111111111111,60,
0,80,111111111111111111111111111111111111111111111111111111111111,60,
0,90,111111111111111111111111111111111111111111111111111111111111,60,
0,100,111111111111111111111111111111111111111111111111111111111111,60,
0,110,111111111111111111111111111111111111111111111111111111111111,60,
0,120,111111111111111111111111111111111111111111111111111111111111,60,
0,130,111111111111111111111111111111111111111111111111111111111111,60,
0,140,111111111111111111111111111111111111111111111111111111111111,60,
0,150,111111111111111111111111111111111111111111111111111111111111,60,
0,160,111111111111111111111111111111111111111111111111111111111111,60,
0,170,111111111111111111111111111111111111111111111111111111111111,60,
0,180,111111111111111111111111111111111111111111111111111111111111,60,
0,190,111111111111111111111111111111111111111111111111111111111111,60,
0,200,111111111111111111111111111111111111111111111111111111111111,60,
0,210,111111111111111111111111111111111111111111111111111111111111,60,
0,220,111111111111111111111111111111111111111111111111111111111111,60,
0,230,111111111111111111111111111111111111111111111111111111111111,60,
0,240,111111111111111111111111111111111111111111111111111111111111,60,
0,250,111111111111111111111111111111111111111111111111111111111111,60,
0,260,111111111111111111111111111111111111111111111111111111111111,60,
0,270,111111111111111111111111111111111111111111111111111111111111,60,
0,280,111111111111111111111111111111111111111111111111111111111111,60,
0,290,111111111111111111111111111111111111111111111111111111111111,60,
0,300,111111111111111111111111111111111111111111111111111111111111,60,
0,310,111111111111111111111111111111111111111111111111111111111111,60,
0,320,111111111111111111111111111111111111111111111111111111111111,60,
0,330,111111111111111111111111111111111111111111111111111111111111,60,
0,340,111111111111111111111111111111111111111111111111111111111111,60,
0,350,111111111111111111111111111111111111111111111111111111111111,60,
0,360,111111111111111111111111111111111111111111111111111111111111,60,
0,370,111111111111111111111111111111111111111111111111111111111111,60,
0,380,111111111111111111111111111111111111111111111111111111111111,60,
0,390,111111111111111111111111111111111111111111111111111111111111,60,
0,400,111111111111111111111111111111111111111111111111111111111111,60,
0,410,111111111111111111111111111111111111111111111111111111111111,60,
0,420,111111111111111111111111111111111111111111111111111111111111,60,
0,430,111111111111111111111111111111111111111111111111111111111111,60,
0,440,111111111111111111111111111111111111111111111111111111111111,60,
0,450,111111111111111111111111111111111111111111111111111111111111,60,
0,460,111111111111111111111111111111111111111111111111111111111111,60,
0,470,111111111111111111111111111111111111111111111111111111111111,60,
0,480,111111111111111111111111111111111111111111111111111111111111,60,
0,490,111111111111111111111111111111111111111111111111111111111111,60,
0,500,111111111111111111111111111111111111111111111111111111111111,60,
Repeat,Generation,X1,F(x)
1,0,111111111111010001111101111111101111111011011101100000101101,43,
1,10,011111111111111111111111111111111111111101111111111001111101,55,
1,20,111111111111111111111111111111111111111111111111111111111111,60,
1,30,111111111111111111111111111111111111111111111111111111111111,60,
1,40,111111111111111111111111111111111111111111111111111111111111,60,
1,50,111111111111111111111111111111111111111111111111111111111111,60,
1,60,111111111111111111111111111111111111111111111111111111111111,60,
1,70,111111111111111111111111111111111111111111111111111111111111,60,
1,80,111111111111111111111111111111111111111111111111111111111111,60,
1,90,111111111111111111111111111111111111111111111111111111111111,60,
1,100,111111111111111111111111111111111111111111111111111111111111,60,
1,110,111111111111111111111111111111111111111111111111111111111111,60,
1,120,111111111111111111111111111111111111111111111111111111111111,60,
1,130,111111111111111111111111111111111111111111111111111111111111,60,
1,140,111111111111111111111111111111111111111111111111111111111111,60,
1,150,111111111111111111111111111111111111111111111111111111111111,60,
1,160,111111111111111111111111111111111111111111111111111111111111,60,
1,170,111111111111111111111111111111111111111111111111111111111111,60,
1,180,111111111111111111111111111111111111111111111111111111111111,60,
1,190,111111111111111111111111111111111111111111111111111111111111,60,
1,200,111111111111111111111111111111111111111111111111111111111111,60,
1,210,111111111111111111111111111111111111111111111111111111111111,60,
1,220,111111111111111111111111111111111111111111111111111111111111,60,
1,230,111111111111111111111111111111111111111111111111111111111111,60,
1,240,111111111111111111111111111111111111111111111111111111111111,60,
1,250,111111111111111111111111111111111111111111111111111111111111,60,
1,260,111111111111111111111111111111111111111111111111111111111111,60,
1,270,111111111111111111111111111111111111111111111111111111111111,60,
1,280,111111111111111111111111111111111111111111111111111111111111,60,
1,290,111111111111111111111111111111111111111111111111111111111111,60,
1,300,111111111111111111111111111111111111111111111111111111111111,60,
1,310,111111111111111111111111111111111111111111111111111111111111,60,
1,320,111111111111111111111111111111111111111111111111111111111111,60,
1,330,111111111111111111111111111111111111111111111111111111111111,60,
1,340,111111111111111111111111111111111111111111111111111111111111,60,
1,350,111111111111111111111111111111111111111111111111111111111111,60,
1,360,111111111111111111111111111111111111111111111111111111111111,60,
1,370,111111111111111111111111111111111111111111111111111111111111,60,
1,380,111111111111111111111111111111111111111111111111111111111111,60,
1,390,111111111111111111111111111111111111111111111111111111111111,60,
1,400,111111111111111111111111111111111111111111111111111111111111,60,
1,410,111111111111111111111111111111111111111111111111111111111111,60,
1,420,111111111111111111111111111111111111111111111111111111111111,60,
1,430,111111111111111111111111111111111111111111111111111111111111,60,
1,440,111111111111111111111111111111111111111111111111111111111111,60,
1,450,111111111111111111111111111111111111111111111111111111111111,60,
1,460,111111111111111111111111111111111111111111111111111111111111,60,
1,470,111111111111111111111111111111111111111111111111111111111111,60,
1,480,111111111111111111111111111111111111111111111111111111111111,60,
1,490,111111111111111111111111111111111111111111111111111111111111,60,
1,500,111111111111111111111111111111111111111111111111111111111111,60,
Repeat,Generation,X1,F(x)
2,0,101011011101011010110011101101111010010011000111101011110011,37,
2,10,111011111111111111110111101111111110110111000111001101111111,51,
2,20,111011111111111111110111111111111111110111000111111111111111,56,
2,30,111111111111111111110111111111111111110111100111111111111111,57,
2,40,111111111111111111110111111111111111111111110111111111111111,58,
2,50,111111111111111111110111111111111111111111111111111111111111,59,
2,60,111111111111111111111111111111111111111111111111111111111111,60,
2,70,111111111111111111111111111111111111111111111111111111111111,60,
2,80,111111111111111111111111111111111111111111111111111111111111,60,
2,90,111111111111111111111111111111111111111111111111111111111111,60,
2,100,111111111111111111111111111111111111111111111111111111111111,60,
2,110,111111111111111111111111111111111111111111111111111111111111,60,
2,120,111111111111111111111111111111111111111111111111111111111111,60,
2,130,111111111111111111111111111111111111111111111111111111111111,60,
