Repeat,Generation,X1,X2,F(x)
0,0,5.298356035560917831617189222015440464019775390625,4.9841840506960153334148344583809375762939453125,92.60440382511859525038744322955608367919921875,
0,10,-7.1925267756899184945496017462573945522308349609375,-1.42211725269959288198151625692844390869140625,160.779359766006137988370028324425220489501953125,
0,20,-7.188218556621162491637733182869851589202880859375,-1.4221077951188458854403506848029792308807373046875,162.750329337755005099097616039216518402099609375,
0,30,-7.1881780347759320903833213378675282001495361328125,-1.4245222675205493345629292889498174190521240234375,162.78633238907372060566558502614498138427734375,
0,40,-7.0005711999257496103155062883161008358001708984375,-1.4245210800842666998278218670748174190521240234375,171.954397854720156146868248470127582550048828125,
0,50,-7.13576168686518474970625902642495930194854736328125,-1.424518160387993503945835982449352741241455078125,180.68990092960490301265963353216648101806640625,
Repeat,Generation,X1,X2,F(x)
1,0,-1.007276315010916079017988522537052631378173828125,-1.5033580715543024552971473895013332366943359375,91.476770300325057405643747188150882720947265625,
1,10,-0.7951271419402043960644732578657567501068115234375,4.8725947446358848225145266042090952396392822265625,186.177000225742204975176719017326831817626953125,
1,20,-0.7951271419402043960644732578657567501068115234375,4.862437521773959048232427448965609073638916015625,186.626573441608371695110690779983997344970703125,
1,30,-0.8000099032185996605903710587881505489349365234375,4.8621299618068452019770120386965572834014892578125,186.6919828201915834142710082232952117919921875,
1,40,-0.8000099032185996605903710587881505489349365234375,4.8583094484308535498939818353392183780670166015625,186.7305461441668512634350918233394622802734375,
1,50,-0.8001625004224859338819442200474441051483154296875,4.8579659394123524407405056990683078765869140625,186.73083397221495260964729823172092437744140625,
Repeat,Generation,X1,X2,F(x)
2,0,-0.662230753959676121667143888771533966064453125,-1.6227077859506717771864714450202882289886474609375,85.8621923008435032897978089749813079833984375,
2,10,-0.80868824171104591869152500294148921966552734375,-1.3109545529147030862304745824076235294342041015625,156.14100488700051982959848828613758087158203125,
2,20,-0.8084212361854543615891088848002254962921142578125,-1.427658435755329691119186463765799999237060546875,186.570876123554711512042558752000331878662109375,
2,30,-0.800032082665719457281738868914544582366943359375,-1.4275279015832413875841666595079004764556884765625,186.7173153150312145953648723661899566650390625,
2,40,-0.800037004705526300085693947039544582366943359375,-1.426149395160877020316547714173793792724609375,186.728301796220620190069894306361675262451171875,
2,50,-0.800036995392300553930908790789544582366943359375,-1.426130321674545342602868913672864437103271484375,186.728391667612896753780660219490528106689453125,
Repeat,Generation,X1,X2,F(x)
3,0,-1.517444502449929899512426345609128475189208984375,-7.1847309258730920333846370340324938297271728515625,147.664914085132977561443112790584564208984375,
3,10,-1.4295571091188019607898240792565047740936279296875,-7.0943991088062521299661966622807085514068603515625,186.42279046554580190786509774625301361083984375,
3,20,-1.429487865285363312750632758252322673797607421875,-7.0858734233970466220853268168866634368896484375,186.6742929562370818530325777828693389892578125,
3,30,-1.425891763397000744362230761907994747161865234375,-7.0857159181231903488651369116269052028656005859375,186.718759659814168117009103298187255859375,
3,40,-1.425891763397000744362230761907994747161865234375,-7.08505311447313346207010908983647823333740234375,186.724263427983231622420134954154491424560546875,
3,50,-1.425857951730922223987363395281136035919189453125,-7.0850469910272035889420294552110135555267333984375,186.724422817829690757207572460174560546875,
Repeat,Generation,X1,X2,F(x)
4,0,8.099621976283291502340944134630262851715087890625,-0.750162701762786099379809456877410411834716796875,38.33116867272922689835468190722167491912841796875,
4,10,6.090203052407645145649439655244350433349609375,-0.750468063808622076749088591895997524261474609375,119.9787000748442125086512533016502857208251953125,
4,20,6.090203061720870891804224811494350433349609375,-0.780985492929115565630127093754708766937255859375,123.0211200756930765010110917501151561737060546875,
4,30,6.085805952568957621906520216725766658782958984375,-0.78100495291431570876738987863063812255859375,123.0255947150538844425682327710092067718505859375,
4,40,6.08788362147470252239145338535308837890625,-0.781138616330256496667061583139002323150634765625,123.04057458332437136050430126488208770751953125,
4,50,6.087845558321067329643483390100300312042236328125,-0.7811628540002661935659489245153963565826416015625,123.041935000028360036594676785171031951904296875,
Repeat,Generation,X1,X2,F(x)
5,0,5.01492595649671812907399726100265979766845703125,5.647870818071037746221918496303260326385498046875,91.7518071954652754129710956476628780364990234375,
5,10,-0.800122020486771390324065578170120716094970703125,-7.8134686215346373927559397998265922069549560546875,162.431989784508260754591901786625385284423828125,
5,20,-0.800154169742054222069782554171979427337646484375,-1.426529612258665480339914211072027683258056640625,186.726273340887900076268124394118785858154296875,
5,30,-0.800763948541312942097647464834153652191162109375,-1.425857816689148904742978629656136035919189453125,186.72923576118233768283971585333347320556640625,
5,40,-0.80014134543019821421694359742105007171630859375,-1.4258602195013931890343883424066007137298583984375,186.729589582768511490939999930560588836669921875,
5,50,-0.8001678369008384805738387512974441051483154296875,-1.4258599354480079313134410767816007137298583984375,186.72961004578854726787540130317211151123046875,
Repeat,Generation,X1,X2,F(x)
6,0,5.3588204726946582212576686288230121135711669921875,6.168869765514710223897054675035178661346435546875,91.858655905310342859593220055103302001953125,
6,10,5.47574094391328713982147746719419956207275390625,6.0815982744287708783303969539701938629150390625,123.429381047938704796251840889453887939453125,
6,20,5.486982966653766169429218280129134654998779296875,6.091813290513076850629659020341932773590087890625,123.5214975639541279406330431811511516571044921875,
6,30,5.48217644809795956462039612233638763427734375,6.08663428949346752006022143177688121795654296875,123.5735023869697073450879543088376522064208984375,
6,40,5.48217643878473381846561096608638763427734375,6.088007580509412264291313476860523223876953125,123.57599696373398501236806623637676239013671875,
6,50,5.4830868624809863121072339708916842937469482421875,6.088004828451204275552299804985523223876953125,123.5766184594483974024115013889968395233154296875,
Repeat,Generation,X1,X2,F(x)
7,0,-1.26724432950542365006185718812048435211181640625,5.6155365089922071319961105473339557647705078125,104.04751696775218761104042641818523406982421875,
7,10,-1.423686177335607538907424896024167537689208984375,5.460007790350356771114093135111033916473388671875,185.56929051352335591218434274196624755859375,
7,20,-1.423686270467865000455276458524167537689208984375,5.4745530233426364929982810281217098236083984375,186.57326101315203459307667799293994903564453125,
7,30,-1.42446856280427169849644997157156467437744140625,5.477909807925556151531054638326168060302734375,186.6756161910410583004704676568508148193359375,
7,40,-1.4238626117407964244421236799098551273345947265625,5.48648070438915880231434130109846591949462890625,186.698287019320076751682790927588939666748046875,
7,50,-1.424450532399223590118708671070635318756103515625,5.4838296341439303205333999358117580413818359375,186.727778197246237823492265306413173675537109375,
Repeat,Generation,X1,X2,F(x)
8,0,5.701550993998896643688567564822733402252197265625,-1.2400700643751942919834618805907666683197021484375,55.7616965698681497087818570435047149658203125,
8,10,6.14017172626689244907538522966206073760986328125,-0.7493529912897738398669389425776898860931396484375,114.95810598234805866013630293309688568115234375,
8,20,6.1330003841158458044446888379752635955810546875,-0.7682738897316792048286515637300908565521240234375,118.3680379363604657783071161247789859771728515625,
8,30,6.099648530618207331599478493444621562957763671875,-0.778767287446829215014076908119022846221923828125,122.6371639169734208962836419232189655303955078125,
8,40,6.099377478496027293886072584427893161773681640625,-0.778766877664896384203530033119022846221923828125,122.648995340001675913299550302326679229736328125,
8,50,6.098766847536612800695365876890718936920166015625,-0.780597932352822709844986093230545520782470703125,122.78432986024967021876364015042781829833984375,
Repeat,Generation,X1,X2,F(x)
9,0,-0.941206331118291217308069462887942790985107421875,-1.47104229579471024180747917853295803070068359375,140.325454235540377112556598149240016937255859375,
9,10,-0.8643736203350993463345730560831725597381591796875,-1.42617828013053582481006742455065250396728515625,177.667462937490881813573651015758514404296875,
9,20,-0.808242818063181545085171819664537906646728515625,-1.42617828013053582481006742455065250396728515625,186.58953130169635414858930744230747222900390625,
9,30,-0.7987873886709078163903541280888020992279052734375,-1.42618003101697610190967679955065250396728515625,186.723135360219117728775017894804477691650390625,
9,40,-0.8001472407020973065527869039215147495269775390625,-1.42611864754606898486599675379693508148193359375,186.72855740938865665157209150493144989013671875,
9,50,-0.800155622605270622216266929171979427337646484375,-1.42581166965556604964149300940334796905517578125,186.729760539779732653187238611280918121337890625,
Repeat,Generation,X1,X2,F(x)
10,0,-7.21938762283404145136955776251852512359619140625,5.0954818574468330183435682556591928005218505859375,50.24936670959247209111708798445761203765869140625,
10,10,-1.4382985726553716432363216881640255451202392578125,5.6680193393649584976401456515304744243621826171875,118.51607738827789262359146960079669952392578125,
10,20,-1.425976793148084453832780127413570880889892578125,5.6258283591889384211981450789608061313629150390625,144.589185375849837100759032182395458221435546875,
10,30,-1.42721676068082814481385867111384868621826171875,5.625103622587655394227112992666661739349365234375,144.983752589752924677668488584458827972412109375,
10,40,-1.4259388370965471182216788292862474918365478515625,5.62502738917829248066482250578701496124267578125,145.032557066246766908079735003411769866943359375,
10,50,-1.4259393213842859182705069542862474918365478515625,5.625019226135922423281954252161085605621337890625,145.037063245101961683758418075740337371826171875,
Repeat,Generation,X1,X2,F(x)
11,0,-2.00090619083514997811334978905506432056427001953125,-1.46359597599683155522143351845443248748779296875,77.909348336663725831385818310081958770751953125,
11,10,-0.770436974887370951137199881486594676971435546875,-1.4390021356379154582327828393317759037017822265625,184.3281790325657993889763019979000091552734375,
11,20,-0.7692318527887653800689804484136402606964111328125,-1.4293311376658568434550033998675644397735595703125,184.5687668950440638582222163677215576171875,
11,30,-0.7710769704475719521497012465260922908782958984375,-1.4292079004061424285509929177351295948028564453125,184.8144140115549589609145186841487884521484375,
11,40,-0.779125986336527631692661088891327381134033203125,-1.4293163110104654123233558493666350841522216796875,185.7016469462760142050683498382568359375,
11,50,-0.7802175662434223113450570963323116302490234375,-1.4288554180946331229051793343387544155120849609375,185.80904844756440752462367527186870574951171875,
Repeat,Generation,X1,X2,F(x)
12,0,-1.6275027933594543583240010775625705718994140625,-0.838864215379317101906053721904754638671875,103.6994195071683151354591245763003826141357421875,
12,10,-1.4346689850638316698905327939428389072418212890625,-0.799850437510723821787905762903392314910888671875,186.5189328498835266145761124789714813232421875,
12,20,-1.4297486682026061544092954136431217193603515625,-0.8004679416307407535668971831910312175750732421875,186.681180886674923158352612517774105072021484375,
12,30,-1.4257813923586581950075924396514892578125,-0.8004693339579898037072780425660312175750732421875,186.72986675487999264078098349273204803466796875,
12,40,-1.4257813923586581950075924396514892578125,-0.8003545950167705314015620388090610504150390625,186.729912833341813893639482557773590087890625,
12,50,-1.4257812573168848757632076740264892578125,-0.8003521828913022773122065700590610504150390625,186.72991358842455156263895332813262939453125,
Repeat,Generation,X1,X2,F(x)
13,0,-1.2551619464659982128296178416348993778228759765625,4.216686690742310616997201577760279178619384765625,48.1565768429700682418115320615470409393310546875,
13,10,-1.2592236304793562595705225248821079730987548828125,-6.9431057472115167428228232893161475658416748046875,96.7077302492690336066516465507447719573974609375,
13,20,-1.4251805402862789406981391948647797107696533203125,-7.060255700969197079075456713326275348663330078125,185.541789759517854463410913012921810150146484375,
13,30,-1.43393175477020662356153479777276515960693359375,-7.07021712257299039805502616218291223049163818359375,186.161813539481016732679563574492931365966796875,
13,40,-1.423018707759450052208194392733275890350341796875,-7.08852658446145422743711606017313897609710693359375,186.6648025727932918016449548304080963134765625,
13,50,-1.4248405283840472890233286307193338871002197265625,-7.0836229196478672776038365554995834827423095703125,186.7306856333498217281885445117950439453125,
Repeat,Generation,X1,X2,F(x)
14,0,-6.9528305104358185673163461615331470966339111328125,-7.508191870876633089437746093608438968658447265625,78.418240466769844942973577417433261871337890625,
14,10,-7.0635138771178933581040837452746927738189697265625,-7.70360894447742250434885136201046407222747802734375,185.79958866319105936781852506101131439208984375,
14,20,-7.089890138499878702305068145506083965301513671875,-7.7036068490016287313437715056352317333221435546875,186.589098800358470953142386861145496368408203125,
14,30,-7.09049811518995465320358562166802585124969482421875,-7.710893977831791090693513979203999042510986328125,186.607292429680825307514169253408908843994140625,
14,40,-7.0898992747743374565061458270065486431121826171875,-7.707995105932464952047666884027421474456787109375,186.640285461485603946130140684545040130615234375,
14,50,-7.0825747579994082769871965865604579448699951171875,-7.7079838881520519322521067806519567966461181640625,186.7287374274991407219204120337963104248046875,
Repeat,Generation,X1,X2,F(x)
15,0,-7.55903928018152715395672203158028423786163330078125,5.444136633408287906377154286019504070281982421875,132.882240743135156435528188012540340423583984375,
15,10,-7.647462221246087210602127015590667724609375,5.442991390694629671997972764074802398681640625,174.663971565047489775679423473775386810302734375,
15,20,-7.656144233806092103122864500619471073150634765625,5.459057748191771253232218441553413867950439453125,179.117657242254750826759845949709415435791015625,
15,30,-7.65602487550490184986529129673726856708526611328125,5.462600843855785370806188439019024372100830078125,179.422470097435308389322017319500446319580078125,
15,40,-7.72452080569335297610678026103414595127105712890625,5.4628283659608172229127376340329647064208984375,185.236182384889190188914653845131397247314453125,
15,50,-7.71397077425242638781810455839149653911590576171875,5.464002610059456088720253319479525089263916015625,185.869140057484031558487913571298122406005859375,
Repeat,Generation,X1,X2,F(x)
16,0,5.39499690183321689573858748190104961395263671875,-0.1648748177487586730194379924796521663665771484375,110.7754830650575996742190909571945667266845703125,
16,10,5.399803364509669023618698702193796634674072265625,-1.41427716971707440052341553382575511932373046875,171.301031000744018228942877613008022308349609375,
16,20,5.458454800643597337739265640266239643096923828125,-1.42465178655103130722636706195771694183349609375,185.410982640805087839908082969486713409423828125,
16,30,5.4684812704726315502057332196272909641265869140625,-1.4240963085144979771712314686737954616546630859375,186.270568958258223801749409176409244537353515625,
16,40,5.4685575690745746868515198002569377422332763671875,-1.42410115139188775401635211892426013946533203125,186.27543954126980452201678417623043060302734375,
16,50,5.4685855087518202566343461512587964534759521484375,-1.4246732069702527923027446377091109752655029296875,186.279180640383259515147074125707149505615234375,
Repeat,Generation,X1,X2,F(x)
17,0,6.17544397157045210633441456593573093414306640625,-7.071366500358880813337236759252846240997314453125,109.759499903981719626244739629328250885009765625,
