Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
0,0,-3.3333333333333339254522798000834882259368896484375,-0.6666666666666660745477201999165117740631103515625,-0.7450980392156854037466473528183996677398681640625,3.72549019607843234780375496484339237213134765625,3.411764705882351478294367552734911441802978515625,-0.7450980392156854037466473528183996677398681640625,5.4509803921568629192506705294363200664520263671875,1.215686274509803155297049670480191707611083984375,3.56862745098039368940590065903961658477783203125,0.5098039215686274161498658941127359867095947265625,-36039.00459557669819332659244537353515625,
0,10,-8.19607843137254832299731788225471973419189453125,-0.6666666666666660745477201999165117740631103515625,-0.7450980392156854037466473528183996677398681640625,1.215686274509803155297049670480191707611083984375,3.333333333333332149095440399833023548126220703125,2.941176470588235503100804635323584079742431640625,0.4313725490196080869509387412108480930328369140625,1.215686274509803155297049670480191707611083984375,2.862745098039216173901877482421696186065673828125,0.8235294117647047329455745057202875614166259765625,-5883.2320271045900881290435791015625,
0,20,-8.3529411764705887577520115883089601993560791015625,-0.6666666666666660745477201999165117740631103515625,-1.058823529411764496899195364676415920257568359375,1.215686274509803155297049670480191707611083984375,2.7058823529411757391471837763674557209014892578125,2.941176470588235503100804635323584079742431640625,0.4313725490196080869509387412108480930328369140625,1.215686274509803155297049670480191707611083984375,2.5490196078431370807493294705636799335479736328125,0.9019607843137240621445016586221754550933837890625,-3882.25960130378962276154197752475738525390625,
0,30,-5.84313725490196045342372599407099187374114990234375,-0.6666666666666660745477201999165117740631103515625,-1.058823529411764496899195364676415920257568359375,1.215686274509803155297049670480191707611083984375,2.7058823529411757391471837763674557209014892578125,0.4313725490196080869509387412108480930328369140625,0.3529411764705887577520115883089601993560791015625,0.9019607843137240621445016586221754550933837890625,1.215686274509803155297049670480191707611083984375,0.8235294117647047329455745057202875614166259765625,-1212.9250322348134432104416191577911376953125,
0,40,-5.84313725490196045342372599407099187374114990234375,-0.6666666666666660745477201999165117740631103515625,-1.058823529411764496899195364676415920257568359375,0.5882352941176467453487930470146238803863525390625,0.19607843137254832299731788225471973419189453125,0.4313725490196080869509387412108480930328369140625,0.3529411764705887577520115883089601993560791015625,0.7450980392156854037466473528183996677398681640625,0.6666666666666660745477201999165117740631103515625,0.6666666666666660745477201999165117740631103515625,-182.110786213151556012235232628881931304931640625,
0,50,-0.11764705882352899379839072935283184051513671875,-0.6666666666666660745477201999165117740631103515625,-0.7450980392156854037466473528183996677398681640625,0.4313725490196080869509387412108480930328369140625,0.27450980392156765219624503515660762786865234375,0.3529411764705887577520115883089601993560791015625,0.03921568627450966459946357645094394683837890625,0.8235294117647047329455745057202875614166259765625,0.6666666666666660745477201999165117740631103515625,0.19607843137254832299731788225471973419189453125,-36.392901999511792610064730979502201080322265625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
1,0,-5.76470588235294112422479884116910398006439208984375,1.450980392156861142893831129185855388641357421875,7.41176470588235503100804635323584079742431640625,-3.5686274509803919130490612587891519069671630859375,1.529411764705880472092758282087743282318115234375,-2.23529411764705887577520115883089601993560791015625,5.215686274509803155297049670480191707611083984375,1.294117647058822484495976823382079601287841796875,5.7647058823529402360463791410438716411590576171875,2.4705882352941177515504023176617920398712158203125,-98707.00954265808104537427425384521484375,
1,10,1.294117647058822484495976823382079601287841796875,3.80392156862745167700268211774528026580810546875,3.176470588235293490697586094029247760772705078125,-3.5686274509803919130490612587891519069671630859375,2.2352941176470597639536208589561283588409423828125,2.0784313725490193291989271529018878936767578125,1.68627450980392268320429138839244842529296875,-0.11764705882352899379839072935283184051513671875,2.0784313725490193291989271529018878936767578125,1.529411764705880472092758282087743282318115234375,-6357.880141181320141186006367206573486328125,
1,20,-0.7450980392156854037466473528183996677398681640625,0.8235294117647047329455745057202875614166259765625,-0.4313725490196080869509387412108480930328369140625,2.7058823529411757391471837763674557209014892578125,1.529411764705880472092758282087743282318115234375,-1.058823529411764496899195364676415920257568359375,1.68627450980392268320429138839244842529296875,-0.11764705882352899379839072935283184051513671875,1.137254901960783826098122517578303813934326171875,1.9215686274509806708010728470981121063232421875,-1740.707399676668728716322220861911773681640625,
1,30,-0.7450980392156854037466473528183996677398681640625,0.8235294117647047329455745057202875614166259765625,-0.4313725490196080869509387412108480930328369140625,0.19607843137254832299731788225471973419189453125,1.529411764705880472092758282087743282318115234375,-1.215686274509803155297049670480191707611083984375,1.68627450980392268320429138839244842529296875,-0.03921568627450966459946357645094394683837890625,1.137254901960783826098122517578303813934326171875,0.6666666666666660745477201999165117740631103515625,-545.0515012044726290696416981518268585205078125,
1,40,-0.7450980392156854037466473528183996677398681640625,0.8235294117647047329455745057202875614166259765625,-0.4313725490196080869509387412108480930328369140625,0.27450980392156765219624503515660762786865234375,1.529411764705880472092758282087743282318115234375,-1.215686274509803155297049670480191707611083984375,1.6078431372549033540053642354905605316162109375,-0.03921568627450966459946357645094394683837890625,0.11764705882352899379839072935283184051513671875,0.6666666666666660745477201999165117740631103515625,-435.07227309284695593305514194071292877197265625,
1,50,-0.7450980392156854037466473528183996677398681640625,0.8235294117647047329455745057202875614166259765625,-0.4313725490196080869509387412108480930328369140625,0.27450980392156765219624503515660762786865234375,1.529411764705880472092758282087743282318115234375,-1.137254901960783826098122517578303813934326171875,0.3529411764705887577520115883089601993560791015625,-0.03921568627450966459946357645094394683837890625,0.11764705882352899379839072935283184051513671875,0.19607843137254832299731788225471973419189453125,-132.004698899559144820159417577087879180908203125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
2,0,2.4705882352941177515504023176617920398712158203125,-0.11764705882352899379839072935283184051513671875,-5.4509803921568629192506705294363200664520263671875,7.25490196078431637261019204743206501007080078125,0.27450980392156765219624503515660762786865234375,0.03921568627450966459946357645094394683837890625,2.6274509803921564099482566234655678272247314453125,5.294117647058822484495976823382079601287841796875,-2.31372549019607820497412831173278391361236572265625,3.411764705882351478294367552734911441802978515625,-90914.812074467583443038165569305419921875,
2,10,-2.23529411764705887577520115883089601993560791015625,2.3921568627450984223514751647599041461944580078125,0.6666666666666660745477201999165117740631103515625,1.450980392156861142893831129185855388641357421875,0.11764705882352899379839072935283184051513671875,0.03921568627450966459946357645094394683837890625,2.6274509803921564099482566234655678272247314453125,-2.94117647058823461492238493519835174083709716796875,-0.4313725490196080869509387412108480930328369140625,-0.5098039215686274161498658941127359867095947265625,-3609.213405041473379242233932018280029296875,
2,20,-6.23529411764705887577520115883089601993560791015625,2.3921568627450984223514751647599041461944580078125,-0.5882352941176467453487930470146238803863525390625,1.450980392156861142893831129185855388641357421875,0.11764705882352899379839072935283184051513671875,0.03921568627450966459946357645094394683837890625,2.7058823529411757391471837763674557209014892578125,-1.6862745098039209068474519881419837474822998046875,-0.5882352941176467453487930470146238803863525390625,-0.5098039215686274161498658941127359867095947265625,-2415.81996588127731229178607463836669921875,
2,30,2.7843137254901950683461109292693436145782470703125,2.4705882352941177515504023176617920398712158203125,-0.2745098039215694285530844354070723056793212890625,1.450980392156861142893831129185855388641357421875,1.372549019607841813694903976283967494964599609375,0.03921568627450966459946357645094394683837890625,0.03921568627450966459946357645094394683837890625,0.19607843137254832299731788225471973419189453125,-0.3529411764705887577520115883089601993560791015625,-0.5098039215686274161498658941127359867095947265625,-323.14757492053786336327902972698211669921875,
2,40,3.88235294117647100620160927064716815948486328125,2.3137254901960790931525480118580162525177001953125,-0.5098039215686274161498658941127359867095947265625,1.450980392156861142893831129185855388641357421875,0.4313725490196080869509387412108480930328369140625,0.03921568627450966459946357645094394683837890625,0.11764705882352899379839072935283184051513671875,0.03921568627450966459946357645094394683837890625,-0.3529411764705887577520115883089601993560791015625,-0.5098039215686274161498658941127359867095947265625,-215.275901632486437620173092000186443328857421875,
2,50,3.88235294117647100620160927064716815948486328125,2.3137254901960790931525480118580162525177001953125,-0.5098039215686274161498658941127359867095947265625,0.19607843137254832299731788225471973419189453125,0.27450980392156765219624503515660762786865234375,0.03921568627450966459946357645094394683837890625,0.03921568627450966459946357645094394683837890625,0.11764705882352899379839072935283184051513671875,-0.3529411764705887577520115883089601993560791015625,-0.5098039215686274161498658941127359867095947265625,-120.716346047959405041183345019817352294921875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
